par_id,rmse,nse,r,bias,mae,nmae
p0001,1.88731503902596,0.860085741826571,0.96474153633125,-0.340742006162343,1.52043376341085,0.137391387168793
p0002,2.04552455163781,0.835645134204248,0.9661457611212,0.122024925132496,1.67660385510085,0.144517696939791
p0003,5.43660681563175,-0.16099145552835,0.785323682160114,-4.44864966784025,4.54619717917984,0.351324274906973
p0004,2.00489108055366,0.842109957916562,0.964348422413945,0.583186385020894,1.59045171581138,0.128706726715016
p0005,1.90692605404941,0.857162948085271,0.964669890795177,-0.03863186954621,1.54954921773918,0.134033598292604
p0006,2.45173446502001,0.763886924959321,0.965920234792513,0.686996410584186,2.0107203448277,0.163816869487728
p0007,5.24672239791256,-0.0813078252325226,0.757540260099859,-4.08402606068025,4.25112908755358,0.32332475010316
p0008,1.90311444116998,0.857733390159513,0.956093309781133,-0.0771133487733463,1.54509392050374,0.133968207310691
p0009,1.90207936979917,0.857888100823935,0.955252863554708,-0.41158200863195,1.5353543562856,0.136273242807107
p0010,4.02978305047508,0.362123643743651,0.847386140847836,-3.0054440264338,3.13544281652513,0.248286056099058
p0011,2.48685193635684,0.75707454181274,0.90994859694207,-1.30829064802024,1.79083952769022,0.14225478237676
p0012,2.69248526438641,0.71523943674749,0.966175601665711,1.05789817447805,2.21155902412957,0.173972402806985
p0013,1.97148007739398,0.847328504968032,0.952574035376296,-0.78333786417578,1.56140154205636,0.142589846600549
p0014,2.45624979763902,0.76301643035734,0.928336297694046,-1.5356634362445,1.86303371055622,0.156793702520846
p0015,1.88408764366192,0.8605638522913,0.965148412583683,-0.151567451768096,1.52004579327939,0.134914909854285
p0016,1.83142411757634,0.868249876487353,0.9637756389287,-0.632504592304733,1.47909349259079,0.135519591007784
p0017,5.80674431335536,-0.324459185409974,0.721375958706072,-4.63672169706648,4.74527689000578,0.356062819309631
p0018,2.11836761841952,0.823731044404967,0.944296142887943,-1.08563739650631,1.67637885916404,0.149706191693444
p0019,2.25383718092526,0.800465383290307,0.922539127695381,-0.985951014773155,1.68033195204432,0.140768646106487
p0020,6.71990677023257,-0.773779652523079,0.543341169299075,-5.2160493577574,5.2827335610609,0.374476436923915
p0021,4.89325209598363,0.059479308232088,0.765930956562324,-3.66299964195117,3.9143392934176,0.298459673874236
p0022,2.3205605238473,0.7884763300171,0.965311052125866,0.401018634879035,1.91227804317488,0.160634928942927
p0023,3.8613485325802,0.414332425089423,0.830656340144511,-2.64233029810724,2.83107632177009,0.216973482458174
p0024,1.87688699123327,0.861627616626673,0.963778100679547,-0.881629954127256,1.52671009987082,0.141038000388228
p0025,5.3963806722125,-0.143874370334154,0.785330498506299,-4.39777858245491,4.47022088950862,0.343227937785405
p0026,2.17175743842112,0.814733964413848,0.962814968455319,0.557677476122916,1.74653993750114,0.142948912527192
p0027,2.48524572066134,0.757388243379999,0.893406042205215,-0.917606077822523,1.78628719691438,0.140978858950744
p0028,5.55009412045422,-0.209967956902045,0.802659341944257,-4.64826076364087,4.65460730179356,0.356646027629163
p0029,1.9757172489934,0.84667154627506,0.949721964479588,-0.594516320482697,1.57691672884542,0.14149177474284
p0030,2.91658836364929,0.665863860569138,0.963073509543975,1.45010130893351,2.34312497516145,0.177931661831138
p0031,7.17942276219059,-1.02466058472673,0.584936587822987,-5.89195060107086,5.9027805100651,0.431479673308935
p0032,1.88788829100324,0.860000733966865,0.958523979955656,0.0806683890760505,1.53012264094444,0.13043981137527
p0033,2.83324709356071,0.684686854592673,0.904454750996899,-1.79579992943757,2.15887385322066,0.179866135848932
p0034,2.53522708452547,0.747531671470396,0.963220079531992,0.80348191936469,2.05983671454656,0.165366687784469
p0035,1.94110839765449,0.851996239581871,0.952461745891028,-0.604961438383521,1.55926129610356,0.140427493762886
p0036,2.78441473758626,0.695462330075124,0.885765025740731,-1.45583773540783,2.03869215589544,0.163648904160861
p0037,2.20768153750004,0.808554120050897,0.963154864699152,0.352512724364821,1.78249610671269,0.149723131758748
p0038,1.95952487975631,0.849174512737533,0.953809120882306,-0.559706293452227,1.55503888740063,0.142457479740598
p0039,3.03140377979927,0.639038611472454,0.884262876965639,-1.87518850200793,2.24500545548953,0.180289853659863
p0040,2.05742126343523,0.833727808496733,0.935312009436959,-0.596561455249886,1.59470109606643,0.141762659164677
p0041,2.11263559519694,0.824683674877311,0.963435446761748,0.29299673348517,1.70780457087808,0.143772055980352
p0042,2.72548164213559,0.708217194814701,0.915102973504851,-1.78918389153318,2.02002422118782,0.166331140128148
p0043,2.44136867415422,0.765879249046718,0.92698872911533,-1.51651951188234,1.78692268902325,0.148001413623459
p0044,1.88867654495357,0.859883801187113,0.965301961658844,-0.112978154801373,1.52427650131129,0.134688640055932
p0045,1.9331345215101,0.853209710874549,0.95692444421108,-0.214961268149412,1.57792194783567,0.139358739134931
p0046,2.11560295926951,0.824190837668696,0.9623598237654,0.338200305050543,1.69980113483725,0.142169591677851
p0047,2.33299838526786,0.786202782147531,0.964076417719088,0.670991351033795,1.86644172278557,0.151322213893285
p0048,1.89905858329027,0.858339132286098,0.965212535256661,-0.15812029223408,1.54391499482781,0.136576254336628
p0049,6.05858306169091,-0.441834143580625,0.743108059731699,-5.02060763900647,5.04378344727297,0.38167050968119
p0050,1.86930527833569,0.862743273308934,0.962750051205931,0.0745227516474896,1.51130165488049,0.128266305241894
p0051,3.56860073399697,0.499770737052884,0.827013253527748,-2.14536034497894,2.53831714703066,0.193504966334779
p0052,5.25390288807033,-0.0842695345065518,0.79155165592951,-4.24848641763085,4.30245342801019,0.328359492860797
p0053,2.21230103807042,0.807752093482228,0.963451294688872,0.489637155906799,1.77252157052462,0.146333234736228
p0054,2.46397301512604,0.761523786465445,0.965356773521211,0.68351661591622,2.01889073692124,0.164486476501497
p0055,2.11360399677998,0.824522913107759,0.967169525801505,0.266995661021156,1.73958332738856,0.14869721109652
p0056,2.57152479547558,0.740250568576889,0.926256044517558,-1.69955700766706,1.95587699535541,0.164411732841476
p0057,1.89255418235458,0.859307866087185,0.963656206712948,-0.146792716957073,1.54365799274003,0.134944364633052
p0058,6.72048713825851,-0.774086052443453,0.528498041773648,-5.17856298716496,5.25184093948066,0.371203357058714
p0059,2.90269754227622,0.669039058439054,0.964981068134746,1.34580314130286,2.3628188065559,0.18129389798851
p0060,2.57482399823658,0.739583636820326,0.939489519946727,-1.88612789710004,2.03204352361079,0.173103325942186
p0061,2.01738081479471,0.840136636656271,0.966365623880401,0.099248050488272,1.65261747737924,0.143965328665085
p0062,2.16596498275521,0.815720920089268,0.93277064140445,-0.781555786916545,1.69084479562005,0.150915049488714
p0063,4.00645976686971,0.369485984542634,0.848208489079467,-2.97974996702231,3.10914678898546,0.246208140745528
p0064,2.21092118422452,0.807991835976953,0.962933157771738,0.346717891123345,1.7865463144027,0.150308019771968
p0065,2.79704067453685,0.69269421430847,0.963780084862883,1.263059149877,2.24796905023515,0.17284530295672
p0066,1.97123462533337,0.847366518236062,0.953972826622433,-0.526818259008675,1.566923648987,0.143634702345487
p0067,2.05243830509254,0.834532236928749,0.949559757502241,-1.0086486977712,1.63955575126223,0.147903389878282
p0068,3.82783620873658,0.424454231170273,0.891475014172407,-3.06747484452544,3.09535433418428,0.253910297559474
p0069,1.83102640959039,0.868307091401631,0.960755481783583,-0.698875560653088,1.48382909968284,0.134389223003577
p0070,1.92488486226686,0.854459893872888,0.966379453329367,-0.0529421160032653,1.56238661273915,0.138089880487346
p0071,2.06482768886261,0.832528541054064,0.933185373066991,-0.517067786621478,1.58100302857401,0.139135068413551
p0072,7.34415763171476,-1.11863992723914,0.421713288305027,-5.73800619521278,5.77818062629078,0.406236414351131
p0073,2.00671028651333,0.841823294142848,0.966476955379534,0.0262254739136645,1.63999716238203,0.144146086550654
p0074,6.98160514068866,-0.914625057857863,0.520210327553419,-5.49138319708986,5.53266899364561,0.390954471220292
p0075,2.22554577089449,0.80544328089374,0.933465533613337,-1.07486352884891,1.73891520872665,0.152988502054669
p0076,2.0420484726978,0.83620325515825,0.962919560735652,0.594729773645922,1.61538281551821,0.130529190649798
p0077,2.56758295736794,0.741046287489478,0.921992110460271,-1.57418844199338,2.02183769467025,0.173688645981452
p0078,7.49877956757347,-1.20878959474439,0.350525369140388,-5.80331257928512,5.84471569645981,0.40530368237088
p0079,2.45578709279991,0.76310570720238,0.963874965571863,0.910148004845077,1.95290934662387,0.154374950977637
p0080,1.96162453163111,0.848851117322735,0.94827399677304,-0.540532599175341,1.56421264359694,0.138765665153491
p0081,2.33490719256548,0.785852790788389,0.965251851992331,0.48388788122941,1.91975949246141,0.159639388125057
p0082,4.30818444499639,0.270942554258463,0.837029194312357,-3.30733183433082,3.38637363923486,0.263497594570087
p0083,6.43686241514403,-0.627502355486715,0.673996227239042,-5.23919586868554,5.23919586868554,0.386933004273638
p0084,2.66568387736363,0.720880316762156,0.966420363438999,1.04772560672376,2.18701560923382,0.172076300444046
p0085,7.57963359556666,-1.25667801080799,0.382772126995673,-5.9650095320333,5.98586081600235,0.420490381534623
p0086,6.1163831611595,-0.46947614747579,0.708741026948734,-4.97056065001141,4.98191276361712,0.371986201558177
p0087,1.87596227387949,0.861763931518125,0.963591510878064,-0.826763444563309,1.51798208196174,0.140460365917435
p0088,2.1567379372188,0.81728763950811,0.934786428801336,-1.06695584247365,1.61246403724264,0.13767932134891
p0089,2.25319869831396,0.800578418374571,0.935880076235195,-1.27087288305016,1.75818229914915,0.150897800416611
p0090,1.86569636731213,0.863272741830719,0.957855263736469,-0.4238356221949,1.50222495230582,0.134731142730957
p0091,4.39997676577586,0.239544265179831,0.836550350404729,-3.42221874428032,3.53093249153847,0.277530644805517
p0092,5.14718567484763,-0.0406695391490399,0.791293577665829,-4.12010672781611,4.26380675679633,0.330200603705382
p0093,1.94440478455689,0.851493133300498,0.965102359302531,-0.0197814188504044,1.58039699071537,0.136968707998127
p0094,4.80103664882246,0.0945943185694534,0.774382955987297,-3.58532940780296,3.81865781508107,0.290912782987046
p0095,1.8739684280107,0.862057620732777,0.963636849686399,-0.827137232960207,1.51842274856909,0.140433181086524
p0096,1.85973639623433,0.864144897593845,0.958535417113577,0.0810305530058199,1.50581845185751,0.12824387718087
p0097,2.28740210207885,0.794478053362458,0.964206894309815,0.500953142442135,1.86048536875933,0.154002226888347
