722816	2.7171839	1	2.2783142	92.241241	976.87844	5.2737092	0.000116611
722817	0.17953112	1	6.9417969	98.266922	965.14188	4.7335267	0.000430116
722818	7.829137	0.62209569	-6.5011963	83.014877	963.48117	4.7754542	0.000235205
722819	8.7321164	0.52843361	-15.557501	68.0233	981.62688	4.0558561	0
722820	9.1775702	0.47070204	-13.792517	65.71096	985.03391	4.4980779	0
722821	4.3509442	0.9571237	-12.573554	78.150383	983.69789	2.2703596	1.81e-05
722822	2.8339527	1	-8.4439758	91.764725	979.11453	2.4218676	8.12e-05
722823	3.3603706	1	-1.6337341	96.180107	964.25789	3.1741218	0.000346041
722824	9.4921421	0.45251876	-9.7415222	78.840569	970.28797	4.218439	0
722825	9.0541705	0.53071711	-13.016699	76.370735	976.72203	3.34323	0
722826	10.824003	0.22829743	-15.702978	75.916725	981.36586	3.8757708	0
722827	8.6384229	0.60505484	-19.331946	72.215378	986.45648	1.5674686	0
722828	2.6814601	1	-10.360938	85.321785	981.67844	2.0996563	6.08e-05
722829	2.1029493	1	-2.0003113	95.938911	957.58469	3.8315418	0.000114771
722830	10.019775	0.45337644	-10.971075	68.797897	965.44188	7.3500397	0
722831	7.9868925	0.69753732	-11.651282	69.769737	978.74188	4.2130726	0
722832	5.9791053	0.87093075	-14.223578	86.556007	980.41852	2.5737024	4.36e-05
722833	7.1982569	0.77811426	-11.023505	85.184959	964.2275	4.157313	3.04e-05
722834	11.585748	0.25763572	-19.741064	76.157333	977.46352	4.7352674	0
722835	6.079889	0.87824002	-16.115118	80.195694	973.57742	1.8529735	0
722836	0.48917647	1	-4.8473267	93.73893	955.79297	3.7282704	0.000513539
722837	8.7036878	0.66547937	-2.3187317	79.357101	941.58398	6.0873422	2.32e-05
722838	11.523012	0.34191401	-6.8841003	74.632812	967.04312	4.4775141	0
722839	8.0834239	0.74119624	-6.4315247	83.2211	971.83859	2.93889	6.08e-06
722840	1.3095944	1	-2.7890991	89.045799	948.81391	8.3069091	0.000313552
722841	5.3080674	0.94722949	-2.1711182	88.814606	947.70383	5.2256466	4.01e-05
722842	10.535657	0.52990139	-1.6923584	84.681206	954.04984	5.0520673	0
722843	4.2583371	1	-2.0515503	89.030159	946.77453	3.6140005	1.4e-05
722844	6.9266561	0.8543675	-1.3482727	85.285118	943.7757	5.9361762	1.63e-05
722845	8.3590297	0.76302786	-3.871283	76.155762	951.57891	7.01539	0
722846	8.4739976	0.76503894	-7.3319153	78.185089	954.60594	4.9871619	5.54e-06
722847	8.9799335	0.73717624	-9.5851501	78.365814	949.11625	4.954627	0
722848	11.151954	0.5676012	-11.919501	72.682999	957.93781	6.5963396	0
722849	12.992161	0.37209638	-11.577063	70.863899	965.65523	5.4913593	0
722850	12.055713	0.50470281	-11.51969	71.83876	965.05078	3.0479228	0
722851	11.351656	0.58634148	-10.587256	68.911041	958.37484	6.7992723	1.03e-05
722852	14.007515	0.29999106	-15.380011	62.564816	964.29094	7.8620796	0
722853	8.1687351	0.83803926	-14.456976	71.259186	969.83937	2.5509066	8.23e-06
722854	7.3941054	0.88616858	-9.6798767	83.581322	961.01484	3.3666852	5.63e-05
722855	13.839499	0.39390173	-14.268011	74.414787	966.56305	5.1239112	0
722856	14.187163	0.38001483	-20.31655	72.303543	969.75844	5.0674847	0
722857	15.714878	0.12495853	-22.809592	69.151947	975.99477	5.0782442	0
722858	14.151793	0.4270681	-21.969672	74.666389	978.15047	2.4942483	0
722859	15.41324	0.27810859	-20.201361	77.491341	973.26797	3.6577536	0
722860	15.497624	0.2999635	-22.134238	67.93074	971.82031	5.087177	0
722861	15.820497	0.27631752	-19.212775	59.853279	970.48414	3.6997682	0
722862	8.2580047	0.88477991	-17.672156	69.23764	971.09539	3.0092405	2.16e-05
722863	17.327466	0.5560125	-21.701575	69.349243	982.68047	5.6364668	0
722864	17.005536	0.22724509	-20.56684	67.125832	993.11867	3.2774681	0
722865	10.206027	0.80803233	-14.600806	73.934273	986.34437	1.3911623	0
722866	15.718303	0.43117721	-10.816992	77.438606	980.79766	2.3844216	0
722867	11.74446	0.7291915	-4.669165	78.807716	977.95562	3.493985	1.44e-05
722868	15.018378	0.50520371	1.5863281	71.148933	972.03812	6.2916255	1.88e-06
722869	10.769368	0.79824907	-3.8266968	79.198013	985.69758	3.3309052	6.24e-06
722870	2.4224546	1	-0.7839722	92.545868	980.59141	3.342497	6.89e-05
722871	9.7954127	0.85535789	0.1679626	85.337509	977.80688	4.2571497	5.17e-05
722872	1.2792996	1	-3.8488525	89.942986	971.93648	5.5030484	0.000406715
722873	5.217462	1	-4.2490601	91.544922	962.55562	2.7516412	5e-05
722874	18.002583	0.35454718	-2.201178	69.656921	969.59531	4.229053	0
722875	13.167418	0.71884767	-1.1643127	68.084602	978.5243	2.3119021	0
722876	3.9506588	1	-1.3309082	91.021347	981.16641	2.819969	3.74e-05
722877	6.058825	1	-0.8589233	94.182823	987.33383	2.3431276	9.64e-07
722878	9.7595131	0.89427469	0.8910461	89.482498	984.23688	4.3384693	0
722879	2.4083398	1	7.1526428	95.76944	979.89516	5.4945572	8.97e-05
722880	0.83903045	1	7.6127563	96.658531	974.02641	5.0253866	0.000175894
722881	9.5828678	0.91237107	3.5675293	93.445282	967.67789	2.9390666	9.92e-05
722882	17.498259	0.53271696	0.8697449	73.0989	964.3457	3.5443511	0
722883	17.985608	0.52017794	-0.4229797	65.298027	969.91953	3.3566769	0
722884	2.0803304	1	0.5983521	82.912514	973.35437	4.1041559	7.04e-05
722885	9.6889529	0.92859133	0.6130005	94.081383	959.03945	3.4336325	9.32e-05
722886	18.430499	0.54705609	-7.3143372	50.507561	959.10641	7.2841035	2.63e-06
722887	17.315471	0.62235227	-6.3163208	45.809395	975.86391	4.4733331	0
722888	6.6248378	1	4.0264526	81.272636	963.57109	7.2418164	7.69e-05
722889	21.710702	0.34681069	-6.9441895	65.814316	964.70531	5.7788554	0
722890	20.771034	0.4542918	-9.7314819	42.42448	979.9775	4.6057022	0
