679718	1.174708	1	1.9279724	89.718483	980.34062	3.4430408	0.00012741194
679719	1.4430281	1	5.3426453	84.962807	976.26641	2.926348	3.1421332e-05
679720	0.82100723	1	0.33217773	86.662636	973.01328	1.9538221	0.00015243853
679721	0.86968147	1	0.39022217	89.764755	966.48094	2.3235593	0.00016727031
679722	3.8434223	0.94969591	-3.6875977	74.463982	969.47641	3.1354599	0
679723	8.0500454	0.49172241	-18.225806	44.897911	978.71961	3.3769619	0
679724	7.0502273	0.641663	-21.93862	51.479218	985.48211	2.363236	0
679725	6.3999525	0.71512368	-12.000922	78.412842	977.40891	1.4637393	1.0607677e-05
679726	8.6310279	0.39794998	-8.2365479	74.305435	969.97703	1.3135487	0
679727	8.2014675	0.48139879	-6.3385681	79.872993	974.90266	1.6158291	0
679728	1.7763624	1	-0.32724609	86.456512	968.30781	2.7592473	5.5902539e-05
679729	4.7813015	0.88773962	-4.549292	74.443329	969.38086	2.60832	3.3738015e-06
679730	7.5763444	0.61501573	-17.365775	69.747665	974.23375	3.0385408	0
679731	7.1531985	0.6742962	-19.167899	66.030289	978.78742	2.1293213	0
679732	6.184551	0.77522479	-9.0302795	69.040703	969.30531	2.2186613	0
679733	9.0826523	0.40660022	-5.5295471	76.489197	959.79586	2.8140845	4.3515906e-06
679734	9.2766193	0.41248346	-15.198218	57.069244	973.6132	2.9895878	0
679735	5.6277697	0.84720451	-18.478369	62.936214	979.09531	2.2238204	0
679736	9.1046531	0.46354438	-14.390326	88.761009	973.37391	2.0680819	7.3125102e-06
679737	6.4888732	0.77515116	-10.292914	84.830009	970.34008	1.4332935	0
679738	9.2568228	0.45051285	-3.5991577	78.697334	968.90523	2.2203739	0
679739	6.2146281	0.80598479	-2.2802185	77.400841	966.67305	1.7655923	0
679740	2.7086183	1	-1.1582092	85.632469	962.45555	1.4815351	5.2875359e-05
679741	4.224972	0.96867524	1.535791	93.120445	950.61281	2.5324807	0.00012132186
679742	8.160661	0.646887	-7.0401672	77.992676	965.4057	2.908566	0
679743	10.164638	0.40891645	-8.7600159	63.016926	977.50258	0.97143972	0
679744	6.0575897	0.8530761	-5.934668	63.37067	975.58734	1.1077945	0
679745	10.18078	0.43565284	-6.0091614	68.802513	970.19383	2.3081694	0
679746	7.0315719	0.7884707	-7.8719238	61.764435	972.43984	2.7044315	0
679747	8.0329239	0.70528138	-4.8058228	69.330635	968.0032	2.4916186	4.6827372e-06
679748	10.046291	0.49554463	-4.092688	82.020927	960.24055	1.8161912	7.7947407e-06
679749	9.2439879	0.60345925	-4.5187439	81.257133	949.66336	3.302969	2.3281507e-05
679750	7.3647358	0.79149425	-12.29743	67.424232	957.13289	4.9486761	0
679751	11.655093	0.34026397	-14.352942	64.612381	976.00312	3.1880224	0
679752	9.1894395	0.64997955	-8.2706055	69.097694	980.94539	2.1820216	0
679753	6.7178459	0.85136695	-4.3074402	82.788124	966.86328	4.6776247	9.4625175e-05
679754	9.9630389	0.60934484	-22.279959	70.859314	975.39516	4.1487007	0
679755	9.5362734	0.65839631	-20.870657	75.07769	977.0257	2.185091	0
679756	7.0494924	0.84940644	-8.9085754	82.143921	966.65352	2.8103852	2.0364232e-05
679757	12.196473	0.39040391	-14.433325	75.806419	974.29336	3.535295	0
679758	9.1687755	0.71142216	-11.885016	78.144722	979.50211	1.2116406	0
679759	8.5804517	0.75606622	-4.7925171	90.40255	973.06164	3.6449671	3.5703932e-05
679760	10.373875	0.62517511	-6.9088806	80.181595	975.27516	1.5369908	0
679761	3.7002287	1	-1.243689	84.476265	973.66961	2.6858473	3.1935626e-06
679762	1.9559949	1	5.0431458	87.305359	964.63055	4.0247092	0.00022003995
679763	5.7203917	0.95503241	3.1836792	93.083763	966.63281	1.9064429	7.4204436e-05
679764	9.388987	0.724871	2.9193359	88.997322	966.68609	2.4769139	0.00012732853
679765	7.7642119	0.85037499	-1.5168518	77.502373	972.24742	1.9195411	0
679766	11.568662	0.59730365	-0.24701538	80.165092	959.1707	2.9561903	6.6143861e-05
679767	9.5934355	0.7623736	-5.7808289	78.906059	953.24344	3.1645174	1.0093161e-05
679768	12.059185	0.5992397	-9.242804	66.905655	954.235	3.668488	0
679769	5.4088913	1	-3.2788757	76.538483	954.69203	2.7898896	2.7584972e-05
679770	12.523048	0.58246885	-5.0126404	62.125851	966.56109	2.4290154	0
679771	15.628056	0.25509956	-6.4152283	59.338696	972.23234	2.314023	0
679772	15.943114	0.24276288	-9.2081055	60.265488	976.47156	1.8855619	0
679773	7.0136093	0.94377176	-4.6584534	70.599464	979.11461	2.1417255	2.388181e-05
679774	2.1437824	1	3.5198608	92.344521	971.65156	3.5635393	0.00023882795
679775	6.7718182	0.96314914	-6.3220581	87.843887	972.94008	3.6790888	9.4683797e-05
679776	11.933105	0.69694729	-12.556647	80.96521	977.46523	3.8466718	0
679777	16.002474	0.38073326	-12.347968	76.670135	977.09203	3.698019	0
679778	16.7128	0.31317881	-7.6379456	61.660511	972.60734	3.1632025	0
679779	16.344109	0.37178641	-4.346991	69.949394	968.40688	2.1752472	0
679780	6.8529606	0.9773008	-2.609137	79.758583	967.28453	1.368242	4.2537922e-06
679781	2.5166154	1	0.062127686	100	960.92227	2.3445864	0.00027001233
679782	9.7653259	0.84939093	-0.48358765	87.222603	956.53055	3.4469056	0.00011659138
679783	15.83731	0.48928603	-3.4344849	80.978867	967.28117	4.3430867	0
679784	17.03979	0.39439245	-2.0282043	76.396034	971.42703	3.6415398	0
679785	14.29969	0.62117795	-0.010290527	78.785141	976.17531	2.6402314	0
679786	8.201569	0.94135184	-0.499823	76.447464	976.17117	1.559872	0
679787	4.8089617	1	-0.3994812	90.349464	969.28375	2.1811683	9.016625e-05
679788	6.3468253	1	0.089532471	100	961.46289	1.4033875	5.5414228e-05
679789	14.381993	0.65755323	-2.3855957	87.971786	960.61461	3.2610977	1.6043596e-05
679790	15.871251	0.58185582	-3.0397705	71.48513	967.74469	3.3385465	0
679791	19.322604	0.30017418	-1.7652954	72.313957	971.71094	2.723449	0
679792	6.5746015	1	-0.30869141	81.95047	968.45633	1.660228	2.2940816e-05
679793	12.673497	0.77616284	0.76983032	76.629128	963.65445	3.0872622	9.9649033e-06
679794	14.087702	0.71746715	-2.3408264	76.867867	970.21664	3.4854112	0
679795	15.894709	0.62485788	-0.69403687	80.00824	979.04906	1.3834134	0
679796	4.6198213	1	6.1185852	83.360809	969.31375	2.8875513	5.3436292e-05
679797	11.243178	0.85457917	7.1383606	71.975342	960.53711	3.3252034	1.9504234e-05
679798	9.2107646	0.94269728	3.2536865	73.962906	963.70344	2.0288606	3.9287494e-05
679799	7.1845425	1	1.5034729	82.891266	962.83805	2.0918829	2.4897785e-05
679800	20.022649	0.3981891	0.34862671	79.099854	964.03734	2.672859	2.5897793e-05
679801	21.115271	0.32691425	-1.2588867	67.295715	973.18836	2.3369601	0
679802	5.3477119	1	0.24422607	74.976883	973.51125	1.918653	6.021329e-05
679803	6.2231506	1	4.1549011	90.112526	969.35188	1.5983856	6.4792846e-05
679804	5.1341288	1	11.782465	87.359741	964.48875	3.1441238	0.00010149287
679805	3.3463329	1	8.8889709	86.107346	964.44898	1.9400059	0.00017627949
679806	15.599458	0.73153512	0.53661499	69.755516	972.18797	2.7829518	7.0031319e-06
679807	11.645689	0.89587806	-1.7513489	55.256367	982.06086	2.61695	0
679808	21.067955	0.45735547	0.62716064	65.737694	987.00695	1.4529792	0
679809	22.46077	0.34073966	4.7914673	73.925362	985.44281	2.3025274	0
679810	19.395142	0.55894409	6.6749817	77.195244	978.97883	1.3946673	0
679811	14.77814	0.78425791	5.0954224	80.469643	971.60836	3.8305292	2.4308934e-05
679812	19.467807	0.60214552	-3.0844177	55.433018	974.66328	5.0371242	0
679813	23.153146	0.38279487	0.057672119	54.191223	980.93437	3.3799202	0
679814	19.153372	0.62817598	0.34020386	57.645794	984.80344	1.5574493	0
679815	2.9649217	1	3.2863708	86.848114	978.76289	3.0743659	7.2045666e-05
679816	9.6637746	0.9725238	11.996118	80.610176	966.51383	3.8334279	3.6802925e-05
679817	15.435648	0.79380319	2.5549255	71.237328	971.09875	3.0595348	0
679818	17.545718	0.71561055	2.8062988	74.1735	970.48406	1.6519251	2.1423755e-05
679819	14.868556	0.82306683	3.5032898	64.984634	972.25367	2.6628768	4.206046e-06
679820	13.034957	0.88979465	1.8683411	64.555336	973.47867	2.4399133	4.0719435e-05
679821	3.948188	1	1.5889832	100	956.21336	4.2159853	0.00023912646
679822	11.195132	0.94990722	-0.64441528	96.561165	951.09445	3.8403387	8.6961816e-05
679823	21.820689	0.55832872	0.67611084	77.608192	966.78367	3.2951369	0
679824	20.179874	0.63789053	3.3899475	73.736557	977.24406	1.4622126	0
679825	5.2072331	1	10.639978	86.821152	975.93992	3.178719	6.0885708e-05
679826	10.457952	0.97014805	11.527582	85.110466	971.53672	3.3946099	0.00012937163
679827	22.483119	0.54261317	6.2604614	72.608673	977.95883	2.1803434	0
679828	14.893621	0.83720605	12.823328	74.798592	973.48812	2.2822177	8.0451418e-06
679829	4.0480861	1	10.422235	89.546509	966.18328	1.6044048	0.00021397266
679830	26.498638	0.32890225	3.6559692	72.677383	972.01898	3.6220341	1.2656667e-05
679831	25.368035	0.4171142	6.053064	66.323524	978.69094	2.6712694	0
679832	5.4113066	1	10.324548	71.890198	970.05219	3.6701441	9.1189495e-06
679833	4.4866812	1	10.646082	92.419617	966.46852	1.3471204	6.3071282e-05
679834	26.192225	0.37621076	7.9418579	72.582993	969.80836	2.940428	1.5030413e-06
679835	24.209819	0.52181716	5.7062622	56.345505	975.96562	1.5710354	0
679836	27.232247	0.34556853	7.462915	52.611023	978.75406	2.2741938	0
679837	11.485725	0.96953592	7.9257141	59.44455	980.90562	1.453575	2.6996182e-05
679838	11.463998	0.96131135	11.992426	89.184181	972.05148	2.0625393	7.6719669e-05
679839	25.082467	0.48837457	8.5830017	64.076973	972.68297	3.0215137	0
679840	22.731487	0.60376869	9.8305908	60.620712	971.45734	2.6626799	1.6582749e-06
