"",-33.000,-32.500,-32.000,-31.500,-31.000,-30.500,-30.000,-29.500,-29.000,-28.500,-28.000,-27.500,-27.000,-26.500,-26.000,-25.500,-25.000,-24.500,-24.000,-23.500,-23.000,-22.500,-22.000,-21.500,-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
149.0000,NaN,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
150.0000,NaN,1.4269E-063,4.8090E-063,1.2887E-062,3.4384E-062,9.2247E-062,2.8770E-061,1.0468E-060,3.5024E-060,9.8271E-060,2.0963E-059,1.3385E-058,6.9546E-058,3.3311E-057,1.5939E-056,7.6287E-056,3.8174E-055,2.0887E-054,1.1354E-053,6.5722E-053,3.6725E-052,1.8446E-051,9.9770E-051,6.2141E-050,3.5877E-049,1.9753E-048,1.0840E-047,6.3316E-047,3.9309E-046,2.7405E-045,2.2606E-044,7.5742E-043,2.5340E-041,8.3891E-040,6.3895E-039,5.7233E-038,1.5178E-036,3.9776E-035,1.0291E-033,2.6130E-032,6.5226E-031,1.5957E-029,3.8213E-028,8.8747E-027,2.0072E-025,4.3899E-024,9.2410E-023,1.8742E-021,3.6247E-020,6.5829E-019,1.0982E-017,1.6033E-016,1.8041E-015,6.7041E-015,-4.0719E-013,-1.6580E-011,-4.3054E-010,-9.0163E-009,-1.6020E-007,-2.4219E-006,-3.0204E-005,-2.7963E-004,-1.0307E-003,2.8265E-002,6.4411E-002,7.0195E-002,6.9116E-002
151.0000,NaN,1.1182E-038,1.7822E-038,3.6402E-038,8.3880E-038,1.4048E-037,2.0945E-037,4.7652E-037,1.4055E-036,4.1208E-036,1.2298E-035,3.4956E-035,9.1705E-035,2.4519E-034,6.7390E-034,1.8304E-033,5.0457E-033,1.4622E-032,4.2277E-032,1.2524E-031,3.8419E-031,1.2274E-030,3.9192E-030,1.3009E-029,4.1962E-029,1.3294E-028,4.2593E-028,1.4284E-027,5.0173E-027,1.8882E-026,7.6306E-026,3.6579E-025,1.7670E-024,8.2292E-024,3.1037E-023,1.1885E-022,5.4831E-022,2.5897E-021,1.2943E-020,6.3137E-020,3.1600E-019,1.5956E-018,8.1988E-018,3.8973E-017,1.8948E-016,9.0815E-016,4.2955E-015,2.2472E-014,1.2959E-013,8.0406E-013,5.5950E-012,4.3332E-011,3.7374E-010,3.5692E-009,3.8664E-008,4.9573E-007,7.4192E-006,1.1145E-004,1.5558E-003,1.4092E-002,3.5359E-002,5.3820E-002,6.7971E-002,7.5687E-002,7.7337E-002,7.5453E-002,7.2281E-002
152.0000,NaN,-6.1299E-033,-8.6088E-033,-1.5357E-032,-3.0930E-032,-4.6957E-032,-6.4159E-032,-1.3536E-031,-3.5822E-031,-9.5549E-031,-2.6868E-030,-7.0473E-030,-1.6952E-029,-4.1789E-029,-1.0731E-028,-2.7185E-028,-7.0319E-028,-1.9480E-027,-5.3719E-027,-1.5272E-026,-4.5116E-026,-1.3906E-025,-4.2656E-025,-1.3657E-024,-4.2423E-024,-1.2962E-023,-4.0217E-023,-1.3149E-022,-4.5250E-022,-1.6760E-021,-6.6089E-021,-2.8422E-020,-1.2572E-019,-5.5259E-019,-2.1849E-018,-8.9585E-018,-4.0917E-017,-1.9097E-016,-9.5051E-016,-4.5270E-015,-2.1685E-014,-1.0487E-013,-5.1441E-013,-2.3456E-012,-1.0835E-011,-4.8632E-011,-2.1131E-010,-9.8208E-010,-4.8235E-009,-2.4299E-008,-1.2865E-007,-6.7593E-007,-3.4590E-006,-1.6938E-005,-7.8504E-005,-3.3506E-004,-1.2973E-003,-4.2744E-003,-1.1419E-002,-2.3525E-002,-3.7593E-002,-4.9092E-002,-3.9968E-002,-1.3840E-002,2.4244E-003,7.7892E-003,1.0770E-002
153.0000,NaN,1.1576E-026,1.6332E-026,2.9028E-026,5.8178E-026,8.8319E-026,1.1983E-025,2.4603E-025,6.3023E-025,1.6153E-024,4.3080E-024,1.0759E-023,2.4816E-023,5.7957E-023,1.3948E-022,3.3114E-022,7.9717E-022,2.0372E-021,5.1661E-021,1.3389E-020,3.5798E-020,9.8995E-020,2.7076E-019,7.6396E-019,2.0800E-018,5.5144E-018,1.4687E-017,4.0648E-017,1.1670E-016,3.5363E-016,1.1175E-015,3.7517E-015,1.2657E-014,4.1418E-014,1.2067E-013,3.5431E-013,1.1323E-012,3.6466E-012,1.2230E-011,3.8979E-011,1.2265E-010,3.8547E-010,1.2132E-009,3.5499E-009,1.0336E-008,2.9199E-008,7.9260E-008,2.2506E-007,6.6666E-007,1.9941E-006,6.1450E-006,1.8583E-005,5.4259E-005,1.5272E-004,4.1043E-004,1.0155E-003,2.3101E-003,4.7341E-003,8.6062E-003,1.3770E-002,2.0710E-002,4.5871E-002,8.0945E-002,1.3477E-001,1.8116E-001,2.0332E-001,2.3451E-001
154.0000,NaN,1.7351E-019,2.1059E-019,2.9934E-019,4.7019E-019,6.1503E-019,7.3228E-019,1.1366E-018,2.1936E-018,4.3329E-018,8.7579E-018,1.7010E-017,3.0850E-017,5.6185E-017,1.0496E-016,1.9446E-016,3.6251E-016,7.0126E-016,1.3576E-015,2.6574E-015,5.3185E-015,1.0892E-014,2.2203E-014,4.6003E-014,9.3284E-014,1.8477E-013,3.6653E-013,7.4636E-013,1.5641E-012,3.4071E-012,7.6654E-012,1.7980E-011,4.2325E-011,9.6877E-011,2.0377E-010,4.2616E-010,9.4939E-010,2.1395E-009,4.9339E-009,1.0990E-008,2.4045E-008,5.2534E-008,1.1464E-007,2.3787E-007,4.8799E-007,9.8372E-007,1.9278E-006,3.8936E-006,8.1550E-006,1.7229E-005,3.7033E-005,7.8279E-005,1.5950E-004,3.1129E-004,5.7098E-004,9.4040E-004,1.3354E-003,1.5586E-003,1.5646E-003,2.0409E-003,3.5236E-003,-2.0382E-003,-2.8414E-002,-5.3805E-002,-5.9491E-002,-5.6257E-002,-4.9522E-002
155.0000,NaN,-1.9540E-016,-2.2534E-016,-2.9602E-016,-4.2460E-016,-5.2503E-016,-5.9836E-016,-8.5668E-016,-1.4832E-015,-2.6522E-015,-4.9303E-015,-8.7925E-015,-1.4614E-014,-2.4365E-014,-4.1731E-014,-7.0900E-014,-1.2097E-013,-2.1483E-013,-3.8121E-013,-6.8233E-013,-1.2483E-012,-2.3346E-012,-4.3375E-012,-8.1823E-012,-1.5120E-011,-2.7249E-011,-4.9109E-011,-9.0626E-011,-1.7155E-010,-3.3598E-010,-6.7664E-010,-1.4136E-009,-2.9634E-009,-6.0568E-009,-1.1454E-008,-2.1461E-008,-4.2582E-008,-8.5377E-008,-1.7437E-007,-3.4543E-007,-6.7144E-007,-1.3030E-006,-2.5266E-006,-4.6907E-006,-8.6065E-006,-1.5576E-005,-2.7475E-005,-4.9670E-005,-9.2778E-005,-1.7473E-004,-3.3437E-004,-6.3478E-004,-1.1799E-003,-2.1555E-003,-3.8676E-003,-6.7020E-003,-1.1204E-002,-1.7892E-002,-2.6959E-002,-3.8340E-002,-5.3319E-002,-7.7265E-002,-9.2313E-002,-8.4413E-002,-7.5030E-002,-7.1745E-002,-6.8472E-002
156.0000,NaN,1.9132E-014,2.1420E-014,2.6710E-014,3.5958E-014,4.2835E-014,4.7515E-014,6.3573E-014,1.0138E-013,1.6807E-013,2.8818E-013,4.7909E-013,7.4797E-013,1.1684E-012,1.8694E-012,2.9741E-012,4.7493E-012,7.8260E-012,1.2922E-011,2.1475E-011,3.6350E-011,6.2728E-011,1.0776E-010,1.8728E-010,3.1986E-010,5.3371E-010,8.9016E-010,1.5155E-009,2.6411E-009,4.7459E-009,8.7485E-009,1.6652E-008,3.1800E-008,5.9296E-008,1.0327E-007,1.7782E-007,3.2218E-007,5.9083E-007,1.1003E-006,1.9975E-006,3.5593E-006,6.3327E-006,1.1256E-005,1.9275E-005,3.2608E-005,5.4571E-005,8.9396E-005,1.4979E-004,2.5934E-004,4.5435E-004,8.1063E-004,1.4429E-003,2.5283E-003,4.3716E-003,7.4388E-003,1.2240E-002,1.9434E-002,2.9619E-002,4.3104E-002,5.9770E-002,7.7077E-002,8.2469E-002,8.4722E-002,9.8288E-002,1.1256E-001,1.2018E-001,1.2379E-001
157.0000,NaN,-1.0453E-013,-1.1457E-013,-1.3810E-013,-1.7812E-013,-2.0660E-013,-2.2568E-013,-2.8975E-013,-4.4031E-013,-7.0175E-013,-1.1609E-012,-1.8649E-012,-2.8097E-012,-4.2361E-012,-6.5506E-012,-1.0067E-011,-1.5513E-011,-2.4694E-011,-3.9359E-011,-6.3078E-011,-1.0291E-010,-1.7095E-010,-2.8275E-010,-4.7266E-010,-7.7858E-010,-1.2554E-009,-2.0234E-009,-3.3237E-009,-5.5788E-009,-9.6245E-009,-1.6988E-008,-3.0823E-008,-5.6102E-008,-9.9976E-008,-1.6786E-007,-2.7876E-007,-4.8385E-007,-8.4994E-007,-1.5121E-006,-2.6335E-006,-4.5099E-006,-7.7121E-006,-1.3178E-005,-2.1835E-005,-3.5822E-005,-5.8348E-005,-9.3546E-005,-1.5337E-004,-2.5957E-004,-4.4510E-004,-7.7597E-004,-1.3502E-003,-2.3151E-003,-3.9135E-003,-6.5015E-003,-1.0466E-002,-1.6294E-002,-2.4416E-002,-3.4963E-002,-4.7716E-002,-6.3053E-002,-8.4222E-002,-9.9843E-002,-7.3001E-002,-3.4925E-002,-2.4221E-002,-1.9443E-002
