!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
1979-02-16 00:00:00	1.311147	-2.9869034	97109.539	-17.672156	69.23764	0.88477991	84.069626	2.5e-13
1979-02-17 00:00:00	3.6332881	-4.9556603	98268.047	-21.701575	69.349243	0.5560125	176.40019	0
1979-02-18 00:00:00	2.1458595	-2.7400739	99311.867	-20.56684	67.125832	0.22724509	173.12282	0
1979-02-19 00:00:00	0.6308738	0.87443972	98634.437	-14.600806	73.934273	0.80803233	103.90124	0
1979-02-20 00:00:00	2.076884	-0.042866379	98079.766	-10.816992	77.438606	0.43117721	160.0183	0
1979-02-21 00:00:00	1.2821854	2.5939038	97795.562	-4.669165	78.807716	0.7291915	119.56306	1.6666667e-13
1979-02-22 00:00:00	5.0401597	-0.69537783	97203.812	1.5863281	71.148933	0.50520371	152.89279	2.1759259e-14
1979-02-23 00:00:00	-1.7590865	0.50865954	98569.758	-3.8266968	79.198013	0.79824907	109.63626	7.2222222e-14
1979-02-24 00:00:00	-0.78908259	2.697814	98059.141	-0.7839722	92.545868	1	24.661509	7.974537e-13
1979-02-25 00:00:00	-1.2878218	-3.6167703	97780.688	0.1679626	85.337509	0.85535789	99.721024	5.9837963e-13
1979-02-26 00:00:00	-4.4589334	-2.5761108	97193.648	-3.8488525	89.942986	1	13.023756	4.7073495e-12
1979-02-27 00:00:00	-0.1848395	-2.0727994	96255.562	-4.2490601	91.544922	1	53.115746	5.787037e-13
1979-02-28 00:00:00	3.3779874	-2.8890429	96959.531	-2.201178	69.656921	0.35454718	183.27313	0
1979-03-01 00:00:00	0.24133906	-0.39774749	97852.43	-1.1643127	68.084602	0.71884767	134.04932	0
1979-03-02 00:00:00	-2.3186564	1.5032288	98116.641	-1.3309082	91.021347	1	40.219208	4.3287037e-13
1979-03-03 00:00:00	-1.0755917	1.7191778	98733.383	-0.8589233	94.182823	1	61.681141	1.1157407e-14
1979-03-04 00:00:00	0.64656883	4.4020996	98423.688	0.8910461	89.482498	0.89427469	99.355553	0
1979-03-05 00:00:00	0.7037484	5.4071212	97989.516	7.1526428	95.76944	1	24.517815	1.0381944e-12
1979-03-06 00:00:00	-0.10248177	4.9368763	97402.641	7.6127563	96.658531	1	8.5416489	2.0358102e-12
1979-03-07 00:00:00	0.93325967	-0.57267112	96767.789	3.5675293	93.445282	0.91237107	97.557236	1.1481481e-12
