Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
        0   0.00000       17.2000       17.2000       8.00000      0.183109      0.631910E-02  0.152819E-01  -647.341      -245.251      -252.910       53.7674       0.00000      -398.938       11.5500      0.500000       5.00000       4.00000      0.873600       0.00000       0.00000       0.00000       0.00000    
        1   1.00000       16.1412       16.1412       16.1412      0.168066      0.581196E-02  0.146114E-01  -641.645      -231.971      -222.892       85.7448       0.00000      -393.151       11.5500      0.500000       5.00000       4.00000       2.65164       0.00000       0.00000       0.00000       0.00000    
        2   2.00000       15.1464       15.1464       15.1464      0.965389E-01  0.334493E-02  0.129506E-01  -510.849      -164.056      -145.189       96.6994       0.00000      -387.771       11.5500      0.500000       5.00000       4.00000       2.43437       0.00000       0.00000       0.00000       0.00000    
        3   3.00000       14.4044       14.4044       14.4044      0.169309      0.587476E-02  0.140447E-01  -661.062      -268.076      -207.556       83.9739       0.00000      -383.794       11.5500      0.500000       5.00000       4.00000       2.27231       0.00000       0.00000       0.00000       0.00000    
        4   4.00000       13.3725       13.3725       13.3725      0.192426      0.669025E-02  0.138002E-01  -692.747      -298.649      -212.420       84.1352       0.00000      -378.314       11.5500      0.500000       5.00000       4.00000       2.04694       0.00000       0.00000       0.00000       0.00000    
        5   5.00000       12.2848       12.2848       12.2848      0.137645      0.479571E-02  0.114354E-01  -429.010      -183.788      -144.303       32.2556       0.00000      -372.603       11.5500      0.500000      0.367129       12.3402     -0.164746       0.00000       0.00000       0.00000       0.00000    
        6   6.00000       11.5784       11.5784       11.5784      0.264691      0.923472E-02  0.125245E-01  -657.410      -274.246      -203.988       100.308       0.00000      -368.928       11.5500      0.500000      0.244690       12.6708      -4.87508       0.00000       0.00000       0.00000       0.00000    
        7   7.00000       10.5948       10.5948       10.5948      0.148312      0.518423E-02  0.107583E-01  -495.726      -191.585      -135.102       95.3583       0.00000      -363.856       11.5500      0.500000      0.441200       12.1333      -3.80790       0.00000       0.00000       0.00000       0.00000    
        8   8.00000       9.88850       9.88850       9.88850      0.792315E-01  0.277328E-02  0.879196E-02  -306.627      -109.708      -82.6086       63.1224       0.00000      -360.247       11.5500      0.500000      0.421257       12.1867      -5.95752       0.00000       0.00000       0.00000       0.00000    
        9   9.00000       9.46539       9.46539       9.46539      0.222550      0.779609E-02  0.790654E-02  -221.528      -82.3272      -92.5500       25.0724       0.00000      -358.098       11.5500      0.500000      0.462651       12.0757      -6.16112       0.00000       0.00000       0.00000       0.00000    
