par_id,rmse,nse,r,bias,mae,nmae
p0305,4.98605880289319,0.567854464656735,0.897937970104084,3.04428307068992,4.38355290620514,1.20909900735056
p0306,2.605567962648,0.881989663242235,0.941491784749453,-0.107050251200562,1.70934394306155,0.41206133252249
p0307,2.90778550751897,0.853026182801966,0.932624111893094,-0.965626479548114,1.7494655235127,0.38388451992194
p0308,3.53799510696408,0.782414628295927,0.938514976312509,-2.3485529126899,2.62634592454591,0.353583207189106
p0309,3.11016654176323,0.831855553271442,0.942916308029987,-1.74936278235014,2.25851054418871,0.350186321636879
p0310,3.73145797653464,0.757968245852501,0.935810819447576,-2.58176442409714,2.79323705241905,0.365114346282545
p0311,3.88083714525669,0.738202150144959,0.911178152191286,1.05741688384759,3.10475918372113,0.471260237255071
p0312,2.83145733785955,0.860640915943991,0.934352790562182,-0.785641842001623,1.64080584369661,0.364843588854375
p0313,4.12942049100641,0.703589587714319,0.926398713264911,2.26729485230617,3.46504235415043,0.628196728191032
p0314,4.1389564493387,0.702219022041515,0.938591153015234,2.99697496242782,3.50820233962506,1.05016609986932
p0315,3.92737071764441,0.73188628280673,0.903353768710264,1.48032736441702,3.25180908277268,0.835243025923562
p0316,5.64179158701961,0.446714465069809,0.912915009621759,-4.46214997421412,4.69693337838472,0.498816191328797
p0317,2.59019782040386,0.883377833357769,0.944265812134833,-0.26360948726601,1.65830076494115,0.335533882198936
p0318,4.61510192540197,0.629764692989745,0.89374055096356,2.06228067349023,3.9068228337536,0.766806553628751
p0319,2.71860362156835,0.871528433209401,0.946176873764755,-1.16820421594142,1.78890275065189,0.358178956771998
p0320,5.21149297373083,0.52789396557622,0.911574719769797,-3.99620712857959,4.2314622497455,0.478299121588058
p0321,3.9450583767555,0.729465842615374,0.913785291922899,1.59362329111507,3.26314716263018,0.631057875814515
p0322,3.06052330412315,0.837180423821098,0.923338019078782,0.00122149052712398,1.86303724569257,0.335893003385466
p0323,4.19331557435153,0.694345824723108,0.9075730710217,2.11619618696405,3.5835537147827,0.955903201590713
p0324,4.49384987040359,0.648963434001208,0.90539833831971,2.48831418515233,3.9012803062192,1.03117423002126
p0325,5.57887104354798,0.45898677199631,0.888164122753338,-4.22715962482866,4.43751490446776,0.49320180674775
p0326,4.63661455728658,0.626305051476686,0.892679317943476,2.39573594146926,4.0232838877293,1.10258704504376
p0327,4.27794585215194,0.681883786202517,0.903461948965906,2.13820520869378,3.66759854295721,1.00248739411751
p0328,3.09974385832148,0.83298062476258,0.925828716651478,-0.0361955572458296,2.01978095523555,0.302501298782167
p0329,2.45247841256924,0.895449617749052,0.950923923248006,-0.711447906483177,1.57458317356187,0.387282969414395
p0330,2.32480768970216,0.90605161791989,0.957183100275124,-0.764063273090111,1.47788381934725,0.307105061418087
p0331,4.60191814157105,0.631876945548679,0.920642866094327,-3.44241779452274,3.63103071332823,0.426958279617597
p0332,3.52252527352302,0.784313246266621,0.91364082706618,0.948320831502277,2.75385758111049,0.578319201956135
p0333,2.47819031293022,0.893245903703673,0.961510826221488,-1.32956248787576,1.59682911181329,0.259711401108
p0334,2.4523779990907,0.895458178927484,0.950411862021106,-0.668469656609379,1.58500338094415,0.380043439421675
p0335,3.3955280041823,0.79958516216369,0.925762066814996,0.824671113404883,2.51118197192731,0.352674419123234
p0336,3.21710114553939,0.820094405367576,0.927572555799282,0.937879354823365,2.45003973612715,0.594786951388029
