datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
1436	1.1670287	-1.0932617	-8.2622742	85.231476	1.6518918	213.33488	0
1437	-0.54710823	-4.6830378	-5.9355835	57.579315	3.6093351	264.25644	5.1785713e-09
1438	3.4158583	0.9163729	-6.4127869	89.090744	3.2289025	222.64871	0
1439	3.8936136	-1.0694066	-6.1954407	91.117722	3.0576315	219.25421	0
1440	2.3957427	-2.3428171	-7.2460083	76.208733	2.6593223	233.34851	0
1441	0.1671945	-0.33634591	-7.7304138	90.601837	2.6535403	217.36301	0
1442	0.23065901	2.4583392	-4.346991	47.358681	3.8167801	256.99075	7.3750069e-10
1443	0.30046728	-2.3475971	-3.1600403	60.449135	4.8024964	263.75723	1.411222e-09
1444	0.7707243	-8.8242855	-5.9861511	22.246784	3.9078914	265.88751	3.1161238e-09
1445	0.61809391	-4.9279861	-8.9574036	95.27597	2.5527295	208.03888	0
1446	-0.14800492	-3.7053442	-10.695135	91.313416	2.4132776	206.66454	0
1447	0.51002651	-1.2027304	-9.19599	69.304352	2.5928613	244.785	0
1448	0.38793352	-2.4471886	-6.0983948	78.41703	3.480894	247.40361	5.2470978e-10
1449	-0.89200783	-1.274055	-6.7936462	45.975498	2.9849453	258.15714	3.4370631e-10
1450	-0.21106026	3.0691283	-2.8130554	25.978968	4.5328949	271.25507	1.6943974e-09
1451	-0.20207451	4.1794996	1.5465332	12.103508	6.6483611	290.78296	6.5064251e-09
1452	0.02841839	5.7104044	6.8398987	6.3751206	9.9122208	309.37363	1.0076081e-08
1453	3.7732959	4.2295952	8.8779236	50.193935	9.4380401	305.53976	5.135363e-09
1454	1.1114438	-4.6925654	-6.2432617	93.364464	1.92732	217.4655	0
1455	-1.7992415	-0.89916784	-5.4623169	22.203249	2.107635	254.62967	1.1143968e-09
1456	4.9937811	-2.5709755	-8.474707	68.502632	3.0160106	244.18784	8.9988741e-10
1457	6.3710656	-4.6450291	-14.415625	50.725258	1.6458754	222.89058	5.3493121e-10
1458	4.6640625	-4.6782207	-14.773138	67.625717	1.5169388	225.90427	3.5458326e-10
1459	2.6851151	-0.018322444	-10.533881	56.305672	2.1236486	243.51703	0
1460	3.1703749	0.50281674	-5.230719	80.276848	3.1694118	242.39215	4.3126048e-10
1461	-2.8453572	-2.7156997	-5.3506836	41.109333	3.2332139	232.7457	4.9778585e-09
1462	-1.9611734	-8.6417246	-4.6160339	23.443499	4.3375985	268.25629	1.3647966e-08
1463	3.9632599	-5.745501	-8.8267273	76.925247	2.9377983	248.12608	2.1832372e-09
1464	3.6636941	-4.9194484	-14.460242	59.105816	1.5853008	233.83989	1.0255077e-10
1465	2.1389551	-4.3348961	-18.857397	105.35054	1.1428935	182.19482	0
1466	-2.7529731	-1.0273242	-14.227026	68.747162	2.0309225	216.32205	1.3618663e-10
1467	-5.7547717	2.3017349	-0.79215088	31.539915	4.8696118	274.44879	7.3497919e-10
1468	-2.8205605	4.1008086	2.4586426	11.538724	6.7840099	289.01407	1.3559279e-08
1469	6.0532222	0.81637353	-8.0941223	97.481499	2.6696866	217.4458	1.0561734e-10
1470	5.2054896	1.0644814	-9.1962646	93.479729	2.4370542	220.84683	0
1471	-0.39593545	-3.8144958	-8.4344238	71.101097	2.570491	237.09239	0
1472	-2.8669789	-7.0532551	-11.311896	67.107506	2.3657109	230.80667	0
1473	-1.5406529	-6.9060855	-9.2480225	79.473557	2.525911	232.94839	0
1474	-0.41869923	-5.7465024	-11.537054	53.854694	2.0130882	239.90436	1.2392931e-10
1475	-0.23676139	-4.1057434	-11.841742	98.69326	1.9531799	219.99779	0
1476	-1.2920452	-3.4445071	-10.896918	70.860092	1.7745019	237.25261	0
1477	-1.3281415	-5.3381801	-10.372748	64.824577	1.9324047	237.70753	0
1478	0.97639197	-6.2656469	-11.081946	106.67788	1.6431305	214.01299	0
1479	3.1678476	-5.1689119	-11.743628	113.54843	1.6188158	202.78218	0
1480	2.4672134	-3.3998508	-10.879675	107.11109	1.8360978	201.21902	0
1481	-3.1785421	-0.98025924	-7.4692749	46.991493	2.7171158	234.16954	1.1993841e-09
1482	-0.76181185	-4.6496115	-4.3243469	31.231808	4.4343096	265.41183	7.3337014e-09
1483	5.9029603	-2.417212	-7.2804016	109.90221	2.954336	223.53044	1.2141395e-10
1484	5.3675332	-1.1016389	-9.8716187	109.60451	2.3011897	211.66937	0
1485	1.0398135	1.2954307	-10.456732	75.113831	2.3281077	222.11615	9.9258765e-10
1486	3.1195416	-1.0420225	-7.740271	95.040283	3.1880171	241.4882	4.688023e-10
1487	5.7878604	1.303105	-14.128394	90.103363	1.4302569	219.00275	0
1488	6.4295225	1.7351732	-14.714819	87.143837	1.4989298	217.57637	1.3961844e-10
1489	6.3964028	-0.037417203	-12.402228	96.501945	1.7953552	219.01048	0
1490	1.046689	-0.23493522	-10.348303	85.516602	2.0725399	240.78688	0
1491	1.86579	0.48892218	-4.4097351	121.69698	3.6923024	245.50951	2.1314834e-09
1492	4.9989696	-2.1838167	-10.094763	136.51129	2.1354938	214.07324	0
1493	-2.0722167	2.4865158	-5.2259583	34.815517	3.6426406	260.8063	8.6039029e-09
1494	2.5909934	4.0537882	3.1532227	26.026463	6.6328458	291.99203	4.7589225e-09
1495	5.1297989	0.59643358	-5.6180481	111.60863	2.6781869	237.75499	0
1496	3.6580546	-0.34881315	-10.846564	129.67424	1.8349957	219.2072	0
1497	2.2725801	-0.59363645	-10.873755	148.40538	1.9465721	205.71768	0
1498	-4.8530064	-0.72612107	-5.8762573	24.537249	3.1991952	248.39702	1.0973476e-08
1499	6.8806996	0.024985135	-5.0332092	108.75536	3.2151517	256.91913	0
1500	2.8563166	-1.2592145	-11.657385	114.01471	1.7865999	221.95622	0
1501	1.929006	-2.034554	-12.001959	144.2632	1.8302854	207.88152	9.0358791e-11
1502	3.8799522	-3.3887408	-13.339362	150.37575	1.6612396	202.1544	1.273314e-10
1503	0.89043063	-0.43722928	-15.545966	119.93892	1.3798544	210.0097	0
1504	2.7069073	3.8155332	-4.3716797	75.782951	3.842717	257.34036	5.612582e-10
1505	4.5218954	-1.2949568	-1.860144	106.25411	4.0881331	264.63931	8.8126588e-11
1506	2.1959574	-4.6334057	-9.1836609	151.70186	2.2688155	225.27177	0
1507	0.38589451	-3.0847814	-8.7468323	167.10635	2.4789891	219.53836	0
1508	2.1210899	-1.380329	-7.7521423	162.38637	2.7809069	207.28198	0
1509	3.6855011	-0.17942947	-1.5757507	79.799339	4.1505806	263.98434	0
1510	4.2176857	-0.98112553	-0.80719604	110.52587	4.3783434	264.69641	0
1511	3.4637427	-4.3460107	-8.2796387	147.63403	1.8500227	227.01082	0
1512	4.2961411	-4.1560607	-10.150397	166.09277	1.6387146	214.51247	0
1513	2.8439219	-4.4643373	-3.881842	144.3976	3.1895373	247.29756	0
1514	3.4481955	-1.3750517	-3.7391418	106.13735	3.3647876	250.19948	0
1515	3.8260124	-3.4511485	-4.3619446	163.5141	2.9846887	244.71747	0
1516	-1.0122139	-5.0705147	-5.7594666	148.53369	2.4068675	243.60852	0
1517	-2.4029737	-6.5916204	-4.7253784	176.31052	2.7131246	222.60838	0
1518	0.72070068	-8.023283	-2.8266357	118.25918	3.0661664	247.08763	0
1519	3.5179777	-4.6892056	-2.4281677	179.13927	3.4046119	230.17577	0
1520	2.3189437	-1.7122053	-3.3186096	128.45349	3.2915163	263.56119	0
1521	1.2230257	0.93480086	-1.5019287	165.48885	3.9775648	254.97873	2.9069616e-10
1522	4.3345094	-1.7821243	-2.7342285	174.98132	3.7509988	229.91493	3.5932525e-10
1523	5.4449806	-3.6660428	-7.8278564	204.69336	1.9867907	205.69064	0
1524	0.59228921	-1.9620559	-6.187262	180.36549	1.6125506	216.48529	0
1525	-6.9287639	-0.6454609	-1.4274658	37.814602	3.7521526	277.22977	5.3621443e-09
1526	-7.1008024	-2.2768147	3.0648438	23.193846	6.7703163	296.63123	1.3484988e-08
1527	-4.021172	-0.63897228	5.8550964	88.649246	8.2303503	306.42099	1.7432985e-09
1528	-3.4198778	3.335299	10.773798	131.3511	10.159848	309.90784	4.9499331e-09
1529	1.8244129	3.4599211	3.5554138	105.17545	6.0296537	292.48553	3.1106759e-10
1530	2.490762	0.89041257	-0.40784302	175.65594	4.400433	268.06784	2.4425841e-10
1531	-2.1325939	-2.1007082	0.97884521	105.14047	4.89705	281.18536	1.3107954e-09
1532	-1.1219524	-11.226	0.53960571	39.009464	6.1061494	291.06848	8.745464e-09
1533	-0.72498828	-8.5424442	-0.87729492	123.73199	4.4348872	279.85538	1.7151605e-10
1534	-0.028672541	-3.8629553	-0.98288574	109.26768	4.0813154	282.3295	0
1535	1.1781095	-2.2304657	-0.70752563	105.67784	3.8824819	281.8942	0
1536	2.2954347	-1.3214689	-0.13547363	114.09686	4.1123439	282.17584	0
1537	1.1128992	-0.066594586	0.41622314	123.47341	4.2709045	278.84784	0
1538	-4.0777111	-4.405684	0.51851807	79.260895	5.1019555	277.60464	6.8682766e-09
1539	-4.4467163	-3.3744955	5.6634766	46.345047	8.1770328	308.91959	1.0180498e-08
1540	5.77705	-2.2782731	2.6689697	109.11262	6.319496	298.02914	3.5438351e-10
1541	2.6141899	-2.5309722	1.3667847	227.41231	5.128976	262.55551	0
1542	-2.7651813	-3.7132411	1.3510986	155.12474	5.0599673	287.53195	1.3296742e-10
1543	-2.5313063	-5.161644	-1.8194336	159.73448	3.7503462	271.78943	0
1544	-5.100759	-4.5887513	-2.2288879	118.20303	3.0217342	272.99796	0
1545	-0.81359947	-6.7859659	-2.8573059	121.51257	4.1119319	275.63184	1.1448136e-09
1546	0.56790906	-2.2614789	-1.2005676	204.1506	3.7707678	247.51547	0
1547	0.035230469	-2.3373692	-0.11606445	146.56812	4.6992095	284.28192	7.292421e-10
1548	1.9371097	-5.2587905	-0.010839844	208.61696	5.0827821	272.13751	8.3884697e-10
1549	6.0053129	-5.2394075	-0.92416992	246.75999	4.0106864	248.48759	0
1550	5.1442566	-3.4057815	-1.6426453	263.99603	2.8836291	232.91602	0
1551	-0.0048001842	0.59320039	0.39367065	128.41194	4.0869993	280.64862	0
1552	-0.78880316	-5.1843009	1.1111389	39.833282	6.2479803	301.07788	1.063546e-08
1553	9.6088333	-0.066379808	-0.75900879	282.04205	3.9539258	249.40764	0
1554	4.6978273	-1.4007829	-3.8707947	279.0874	2.8922663	240.65732	0
1555	4.994318	-1.3879764	-5.5753845	281.30441	2.2793688	229.3118	0
1556	-2.3197963	-2.0885334	-1.0213074	29.774832	4.7459698	292.03168	1.2975756e-08
1557	4.9473329	-2.3841217	-1.6114868	208.91096	4.9110289	286.8931	3.6333565e-09
1558	6.3416176	-1.4650388	-4.6898865	251.8414	3.4753331	253.12924	2.0440136e-10
1559	2.956223	-0.12643968	-2.1954102	219.98695	3.6477786	256.47302	0
1560	-2.9296916	3.5552342	5.7624146	28.539721	8.4697088	320.08185	9.5962484e-09
1561	-2.8373036	7.4571891	13.261285	29.180346	13.756088	349.314	1.0280409e-08
1562	-5.3198624	5.0300274	13.517908	36.822617	14.43572	351.2562	9.3507976e-09
1563	-5.2116742	0.73806959	11.387781	30.930439	12.571892	342.97827	1.0969931e-08
1564	-4.0644941	-1.0722967	10.708093	31.758951	11.752888	340.49603	5.3421318e-09
1565	-2.7127004	-3.4948537	9.850824	39.330231	10.696785	336.79422	2.5787983e-09
1566	-0.49294221	-2.0887501	7.8728577	98.943565	9.1672554	326.89133	0
1567	-0.28584579	-1.9588528	8.4130493	217.6783	8.465148	311.2374	0
1568	-3.0840383	-2.6727393	7.8746582	293.72162	7.258171	266.90863	0
1569	-2.1698723	-1.1777827	8.0979553	272.70752	7.2894236	278.6499	0
1570	-0.60017467	2.340533	10.237451	194.8568	7.5723757	323.13895	0
1571	-3.0069582	2.6849859	10.062341	50.911129	10.18321	334.64352	4.0720509e-09
1572	2.2215199	-0.81862777	11.084711	106.14223	11.920734	343.19666	4.0175834e-09
1573	3.9208844	-2.0385776	7.5927063	290.0278	7.710415	279.23615	0
1574	-1.0986835	3.2755697	9.8107239	42.830311	9.957079	326.02783	7.3458965e-09
1575	-0.88562113	-2.8086221	9.8170715	42.223579	11.251516	346.63626	1.2823937e-08
1576	3.8505089	-2.8748052	8.1365906	276.91287	7.7121768	305.15359	2.1067992e-10
1577	3.1081009	0.61385792	9.0113159	112.98628	8.8864313	309.94244	1.1648485e-11
1578	2.7983587	-1.0133926	9.6137634	291.16891	8.1476964	288.73694	0
1579	-2.4241061	-0.90903276	9.5532471	68.007698	9.8047397	339.07193	1.9265638e-09
1580	-4.1328468	0.55427724	9.0723511	76.444466	10.26032	343.53955	1.0655266e-10
1581	-0.82316297	1.5432097	12.909143	127.05202	13.787108	347.72006	5.1250445e-09
1582	0.60918111	-2.2485461	14.048273	251.22981	12.564667	320.13538	3.5850852e-10
1583	-1.941443	-0.77693141	12.111292	168.75433	11.531416	332.24051	2.0298422e-11
1584	-3.2535753	0.57688475	10.404932	33.464218	11.508952	350.64575	8.2010186e-09
1585	0.036889657	-2.3651123	12.576074	126.12314	13.303173	349.20813	4.4851101e-09
1586	1.7904052	-1.0962709	14.618127	288.62244	10.888199	308.2103	0
1587	-4.571486	-1.1185749	12.631311	34.577114	12.151491	346.34903	7.697181e-09
1588	0.46663344	0.49477574	13.657953	30.296448	15.100932	369.37784	7.5650126e-09
1589	1.2619308	-1.7808229	11.271051	320.496	8.8104885	294.53314	0
1590	-0.5127241	2.6516275	11.317957	59.892197	11.272174	337.39508	2.0713383e-09
1591	3.0347047	-1.5078878	9.2213074	201.75693	7.6865234	299.03888	1.6480706e-09
1592	1.4023482	-2.4719527	7.8070618	288.2511	7.4856849	303.31427	1.0001083e-09
1593	1.3789539	-2.0036011	9.4464966	313.53638	6.9793448	280.25629	0
1594	-1.2266071	0.48029488	12.104089	300.30045	8.0398777	295.86899	0
1595	-2.012646	-0.31781012	10.403192	107.02779	9.1510853	326.70609	1.1348067e-09
1596	3.9505701	-2.9984934	9.1204773	163.85464	9.6256246	341.18958	3.2570078e-09
1597	1.9342694	-3.0871191	9.5509277	275.60751	8.3864669	299.86084	1.4943388e-10
1598	1.4320366	-0.64916873	12.277704	299.44193	8.5662239	300.21121	0
1599	2.0349514	-0.80642283	14.022485	221.15295	9.6419002	332.38821	1.1585216e-10
1600	-0.020063784	-2.8500853	11.892175	318.42905	7.3766354	293.22983	0
1601	-0.077799559	-1.9981092	12.516992	320.70956	7.2939516	291.70911	0
1602	-1.2624674	2.0094876	13.869928	316.03333	7.6053353	295.9744	0
1603	-2.0270355	3.4184144	11.885217	66.654816	9.074858	332.84674	7.5858141e-10
1604	-1.7309111	0.17067933	12.181512	64.869705	13.97754	369.5806	8.6428076e-10
1605	-1.8628069	-1.9589289	14.691766	259.37848	12.415997	328.93512	0
1606	-3.2485008	1.5360427	14.73324	242.50583	9.6025407	326.06293	0
1607	-2.1680644	4.1720753	14.145746	49.383282	14.580025	374.36996	1.1268383e-09
1608	-1.4866414	3.0530765	15.178491	30.176428	16.841989	383.58536	9.3422671e-09
1609	1.4556077	0.86772543	14.935449	51.01926	16.322608	381.68118	1.3416616e-08
1610	3.8257582	0.72471392	15.536127	267.12433	13.720628	329.89572	0
1611	3.7246659	2.0943782	16.842523	87.080887	15.869063	358.58221	2.5132452e-09
1612	1.4090017	0.93519968	15.705835	50.044838	16.644909	375.86649	8.3094928e-09
1613	-0.62032443	-0.33310771	14.559808	20.960144	16.14517	374.87265	9.5261439e-09
1614	-2.0424681	-0.8350656	14.395868	103.70148	15.351958	378.68393	4.2645498e-10
1615	1.1749407	2.4133284	16.628778	64.249367	18.225502	393.52914	6.5410974e-09
1616	-0.35240829	-2.0176528	15.415887	90.353088	16.125416	374.36252	3.6144947e-09
1617	-2.0292168	-1.8435242	14.667902	221.7426	14.80355	362.88687	2.2181278e-09
1618	-2.6149015	-0.27339336	14.478418	225.32716	13.457222	339.51361	0
1619	-3.4628522	-1.9425406	15.386926	218.37254	13.550021	360.81058	0
1620	-3.9641678	-0.7742449	14.532922	201.94983	11.878157	353.8822	0
1621	-1.7624875	0.5040406	14.114008	296.14459	12.27546	328.50821	0
1622	0.49351192	1.8445492	17.073633	264.21582	13.175534	341.21146	0
1623	-0.57415879	2.3314266	16.903192	46.786934	16.848211	392.18866	1.6158763e-09
1624	-0.11355838	1.4638957	18.177087	126.347	20.173106	404.31915	4.8699758e-09
1625	-0.781425	-2.0520382	19.994867	276.1684	19.784233	373.60236	2.2313022e-09
1626	-0.50007266	-2.6221194	20.394586	313.60471	15.575228	350.91391	0
1627	-2.1905675	-0.21335366	17.703058	315.84766	12.624133	332.16943	0
1628	-0.62988228	2.2042356	17.183496	315.19751	12.352825	332.77167	0
1629	0.61636925	2.9238634	18.19726	307.63959	12.21024	331.88239	0
1630	1.5274135	2.4894545	19.339899	80.047661	16.646381	388.49689	2.034952e-10
1631	0.99313277	1.1996725	21.085443	178.54535	22.534196	403.25275	6.1255729e-09
1632	2.1844738	0.34743771	22.317499	237.40135	23.649427	398.07407	3.658239e-09
1633	2.5257831	-0.36106175	21.900262	180.44556	23.59205	398.68259	5.6963848e-09
1634	3.3721087	-0.16697842	21.901483	251.15758	22.428335	389.89532	1.6616215e-09
1635	3.9276102	-2.9846065	20.012354	258.45383	17.623969	374.88113	6.059607e-11
1636	2.474479	-4.2216816	15.966852	305.392	12.005763	327.69064	0
1637	2.0606058	-3.2914591	17.977197	319.57516	12.399698	331.59958	0
1638	3.8223209	-0.49107793	20.084772	315.64828	12.03911	335.1636	0
1639	4.600276	2.0602064	19.666315	103.09195	16.98263	385.58926	2.2149279e-09
1640	0.8997643	-1.6914278	20.000635	291.99619	19.275016	375.45129	3.0468282e-09
1641	-2.2021835	1.3556368	20.248529	303.67282	15.639172	348.33511	0
1642	-0.83626175	4.4966903	19.974054	164.68765	16.950695	381.3963	7.3879899e-10
1643	1.1186503	1.9975975	22.067377	233.66685	23.494764	403.51089	4.7574501e-09
1644	2.248981	0.80090821	23.683923	251.14586	22.903146	399.39767	8.2805279e-10
1645	0.83619344	-4.077126	21.53631	286.38782	19.509148	378.95853	1.8218419e-09
1646	1.9414175	-2.9796824	17.599939	307.521	11.918994	328.05634	0
1647	1.8540676	-1.8684424	17.753717	306.63507	11.467527	328.14825	0
1648	0.81704319	-0.25725234	19.702051	299.63235	12.676539	337.10165	0
1649	2.380034	3.2378349	21.919824	254.65656	13.918098	358.61917	0
1650	3.9770772	2.8105648	22.751886	242.95541	19.143912	391.01233	5.9568928e-10
1651	4.3336272	1.4411592	24.429681	272.94504	21.855473	401.06284	6.0096515e-10
1652	1.7020711	-0.34975192	22.926416	130.26877	22.765158	410.1586	5.6030525e-09
1653	-0.6390754	-2.1710749	21.661279	282.5994	20.246383	379.20679	1.051038e-09
1654	-1.1038318	-1.7253129	22.167078	295.24051	16.1466	360.83081	0
1655	-3.0696776	0.62129092	20.585596	287.83231	15.202301	362.31808	5.9554122e-10
1656	0.05238945	2.4034123	21.161096	286.25128	15.493504	362.56464	0
1657	2.2532856	4.014441	22.071405	193.05774	16.035054	389.6163	0
1658	1.5338855	5.2694278	20.643549	86.923248	16.986689	403.28519	0
1659	0.084588774	5.4949851	20.758386	137.98643	18.438957	404.4494	8.2373708e-10
1660	0.54895687	4.3732238	20.906946	196.68484	20.868107	395.20624	4.4788724e-09
1661	0.83312672	-0.525868	21.260461	227.34616	21.169865	389.65033	2.0593816e-09
1662	0.084779993	-2.9810638	21.212518	249.14091	18.0791	384.49161	6.4241302e-10
1663	0.24347457	-2.55405	21.226709	290.71481	16.142001	361.6821	0
1664	1.2741536	0.7268523	22.682031	271.56982	16.327313	366.15973	0
1665	1.8312705	4.3519826	22.080103	34.941845	18.813995	409.15738	1.5742882e-09
1666	0.65708435	1.9599272	19.776056	50.108353	22.295139	414.82278	1.2287366e-08
1667	-2.7196937	-1.6191773	19.435754	128.78459	22.004236	407.43201	2.0650614e-09
1668	0.20520325	-1.4129846	20.286829	243.91339	21.354232	385.56668	7.1039494e-10
1669	-0.64213938	1.1141448	21.115717	124.47482	21.778766	395.18292	4.1143964e-09
1670	-0.43725768	-0.29553163	20.574762	268.55255	21.580527	384.65707	1.8229792e-09
1671	2.1689599	1.9051318	21.857721	130.12547	22.166459	392.18039	2.7148947e-09
1672	3.05703	-0.70262259	21.506799	265.96176	22.421695	383.65567	5.0672664e-09
1673	1.31738	-0.65505236	21.067407	269.77063	19.390989	371.83496	0
1674	-1.9274563	0.95301843	21.889612	235.20775	20.536204	385.36948	3.3106268e-09
1675	-3.4595253	1.0814486	19.132745	189.41287	20.313963	378.48761	4.6755522e-09
1676	-2.6436746	0.55008918	18.511835	218.55278	18.560775	375.55127	6.3059103e-10
1677	0.59088105	0.44943884	20.481287	272.12939	18.412345	361.15131	0
1678	2.9452446	-0.55008954	23.393365	208.95706	20.525614	386.5274	0
1679	3.4495301	-1.1900237	25.261896	243.45522	21.095505	400.9473	0
1680	0.51801062	-2.2978194	22.872247	273.33624	18.308446	375.04355	0
1681	1.6515568	1.7720846	24.142023	222.47507	18.053501	381.29697	0
1682	3.360321	2.0824404	25.037469	255.7572	20.960212	397.91907	0
1683	4.1857133	0.80438763	25.776697	259.05286	21.705777	401.65308	0
1684	1.4318106	0.73030901	25.75329	241.94337	20.666804	397.37976	0
1685	5.0510335	0.17757195	25.82467	256.76852	21.67161	408.36734	0
1686	2.205344	-2.370811	22.344934	269.08859	16.622914	364.47653	0
1687	-0.11902942	2.1830461	24.109064	129.19435	17.995511	395.26932	0
1688	3.4660261	1.7279983	24.526239	212.94705	24.480609	416.47086	3.1225136e-09
1689	1.5539068	-0.22832577	23.40069	174.34048	25.586325	415.04376	6.1671575e-09
1690	2.283257	-1.1936481	22.802881	181.73703	25.239301	407.53018	7.2681044e-09
1691	1.1597139	-2.0979514	20.5245	209.58685	19.333933	368.27252	0
1692	-1.4639497	-0.055358201	20.60351	166.76219	16.6551	360.0311	0
1693	-1.8680078	3.6393268	20.039819	54.202843	20.38152	402.50958	6.0943785e-09
1694	2.3227928	1.339568	21.744928	189.73557	23.155751	393.95425	7.262217e-09
1695	-0.84368992	-0.48753285	21.624811	198.8876	23.214759	391.71338	5.374776e-09
1696	1.6058437	2.8935268	22.893335	227.24931	22.394409	389.5015	6.4742145e-10
1697	4.3357182	-0.053767361	22.428796	191.32878	20.932881	391.7084	7.2817079e-10
1698	0.86060649	-2.3750145	16.759088	256.00284	14.207523	334.6543	0
1699	2.6727784	-1.7753657	17.640894	262.4614	13.785278	336.23022	0
1700	1.6503071	-1.1240662	19.445337	215.13377	15.528177	352.20386	0
1701	0.73126894	3.1330111	20.536432	142.17836	16.613161	368.85483	7.0016805e-10
1702	3.1167367	-0.43639368	20.301782	224.52876	19.786718	388.6456	4.9920312e-09
1703	1.5129963	-1.0352353	17.677728	255.90511	14.823401	339.71442	0
1704	1.7768177	2.6929965	19.444635	243.25011	15.679425	354.09875	0
1705	3.1497431	1.7879084	20.306421	138.82646	16.864116	378.59082	3.6658025e-10
1706	1.1034387	-3.2910976	17.489008	257.05856	13.723789	342.77051	0
1707	2.3085828	-2.6007836	16.884912	255.5531	11.489777	324.32382	0
1708	0.024864903	-3.0053215	15.09469	254.35799	9.8069357	313.50632	0
1709	0.55232292	1.6000124	17.5505	244.59377	11.936175	325.64432	0
1710	0.36259586	4.6156368	17.611658	77.165451	13.52701	363.74155	3.2043594e-10
1711	0.030296579	6.3405209	16.921411	40.407478	17.643554	393.39426	1.061155e-08
1712	-0.61302674	4.7721519	18.091699	97.01757	19.234154	404.62015	7.8723733e-09
1713	-3.0037827	2.3250883	17.256769	166.54312	17.189575	384.90005	8.3302052e-10
1714	-3.9614463	0.57103437	15.275323	65.450157	15.487142	388.58804	3.8921504e-10
1715	-2.3766863	3.9152527	18.017816	114.36768	19.616481	396.71265	4.7079833e-09
1716	0.22701034	4.2750206	18.405756	178.33275	18.797439	365.15817	1.1724464e-09
1717	0.68210715	4.5735755	16.978143	185.32539	15.590375	352.29309	6.3262041e-10
1718	3.333708	4.4713244	12.619714	173.1931	10.827417	325.03253	0
1719	1.9639227	-1.8798903	12.06344	217.80159	10.305382	332.57184	0
1720	-0.2483253	-2.7203104	11.532159	226.90283	9.2864302	302.92429	0
1721	1.7186352	-1.6228887	12.26571	217.91867	9.9954749	303.09003	0
1722	2.5702245	-3.890048	11.852075	217.86279	9.9593641	319.12463	4.2894627e-10
1723	1.775627	-0.75291538	10.652399	219.00241	8.5387447	291.04028	0
1724	3.2216377	1.3588878	14.3547	199.41318	10.846262	312.42368	0
1725	2.3922994	-0.25526214	15.347345	91.664368	12.381259	363.5383	0
1726	0.1338423	-1.0015589	16.486566	90.391075	13.667678	376.40976	0
1727	-1.9727855	-1.5636511	16.033136	76.695122	13.429562	370.16382	1.9423176e-10
1728	-2.9413626	-1.2715127	13.246851	203.68387	11.391083	312.68546	0
1729	-2.5503659	0.3122296	13.156702	160.13211	10.606524	310.25439	0
1730	-1.1787471	0.70335352	14.227563	113.73882	11.743201	341.84064	0
1731	-0.85287607	-0.66600472	15.226892	195.89407	12.176362	327.75974	0
1732	-0.76456249	-0.70966864	16.377466	197.2664	12.288471	318.8555	0
1733	1.3467404	0.23921576	17.630853	195.09956	12.560209	319.52893	0
1734	2.506475	-0.3212159	16.772882	157.19893	12.333103	329.82431	0
1735	-0.46527678	-6.0836244	11.208368	91.355347	8.1794531	334.6709	0
1736	-0.85920972	-5.1080303	7.4192139	193.3714	5.3409214	278.79572	0
1737	-1.0286056	-3.610662	8.3324829	133.66235	6.6880305	299.56299	0
1738	-0.083910353	-2.4508195	9.4279419	169.37611	7.5961976	298.69852	0
1739	0.75898421	-2.4910626	11.778802	184.49571	8.1591875	295.08575	0
1740	-1.4548554	-2.2776666	12.415979	178.98532	9.1837834	299.99023	0
1741	-1.3355604	-0.96059293	12.377679	174.49599	9.1651746	301.59744	0
1742	-0.69398004	-2.62941	12.766199	178.71315	9.2298564	296.63925	0
1743	-1.9269058	-3.9554985	13.016656	175.43257	9.2017041	297.84741	0
1744	-1.0334761	-4.0712986	12.918024	146.58015	8.5146879	315.92346	0
1745	0.68760353	-1.9463305	12.635431	128.93184	8.9936138	317.15747	0
1746	1.8915304	-2.162756	13.734521	169.6834	8.9646855	319.90634	2.013943e-10
1747	0.19991611	0.52879024	11.79278	164.80617	6.4153989	283.27191	0
1748	2.6844556	2.9789848	13.858514	78.774963	9.3814205	325.31946	4.477101e-10
1749	1.9723866	-3.5836024	8.1643005	170.15054	6.4113882	289.91776	3.2824353e-10
1750	1.6793605	0.3215808	7.9520203	168.46033	5.1664804	268.0195	0
1751	2.009125	1.6609604	9.6028076	165.04207	5.969755	276.07971	0
1752	0.42874041	-0.62503624	10.594812	150.36411	7.3544091	287.45108	0
1753	-3.1862795	-1.2226765	10.475488	81.844688	8.9434249	301.10101	0
1754	-3.5205262	-3.3815441	11.289484	84.617928	10.33169	332.04083	7.7911394e-10
1755	-2.2672803	-2.3514616	9.7275635	85.20974	8.6926489	305.11942	0
1756	-4.5503263	1.1473798	12.243066	17.443893	12.44128	345.88895	7.1324351e-09
1757	0.14090574	5.8146405	13.332086	116.96449	12.618123	321.62964	1.0785205e-09
1758	2.9814074	4.2950282	8.3882996	110.85315	8.2598516	306.77963	4.9187641e-10
1759	3.3232713	1.0682577	7.3075195	146.41017	7.4270748	278.44128	0
1760	1.5274966	3.7191095	8.5892883	49.237869	9.1973935	309.4946	7.5202335e-10
