datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
6354	-1.4960753	-1.4574565	13.140863	216.89095	11.059525	344.43185	0
6355	-1.1315463	0.91232491	14.120355	81.133072	14.762449	373.17554	6.6889008e-10
6356	1.6064177	4.0647864	18.542047	263.16364	17.469339	363.93314	1.4307724e-10
6357	3.5101449	1.5379777	20.542963	223.35616	18.039896	379.36215	2.3932803e-09
6358	0.42644	-1.2735333	17.808221	62.370613	16.874664	376.15405	7.8460327e-11
6359	-1.4448376	-1.0840696	15.006647	26.918459	16.553982	386.83496	8.4136585e-09
6360	-0.48809522	-1.4849916	14.651117	31.560623	16.67963	395.36813	3.0815154e-09
6361	0.33286726	-1.2805704	13.831232	38.864971	15.344063	390.17093	3.5090664e-09
6362	-0.2241195	-2.7460263	13.85296	190.02783	14.595932	376.46375	9.8820571e-10
6363	0.89324349	-0.42461884	17.205164	304.71637	14.873838	346.2739	0
6364	2.1732612	1.7689667	19.765405	305.05402	14.988266	349.46902	0
6365	2.4841378	3.555969	20.938623	305.05786	15.846506	360.36191	0
6366	2.4697955	5.2982049	19.605585	189.99329	16.466412	374.80133	4.0428649e-09
6367	3.2264223	-1.7046456	18.639246	312.30591	15.518212	356.73923	1.8133734e-09
6368	2.370311	1.7403301	20.938959	307.59662	14.817645	353.1282	0
6369	1.9764469	4.7602034	21.326532	181.46027	16.242677	379.58792	9.0221026e-10
6370	3.464339	-1.7972466	20.195093	316.39957	17.082707	373.01349	3.7610901e-09
6371	-0.16899133	-1.9061503	17.231104	333.26456	11.221671	328.31485	0
6372	-1.1681452	3.9156249	16.771173	145.66447	10.248761	349.77826	0
6373	1.2384923	4.2631407	19.963434	207.9653	17.763593	401.42584	1.5142517e-09
6374	4.820394	-0.33581847	22.106775	319.5289	15.218238	368.68753	0
6375	5.5049548	-0.82285422	20.02923	324.7738	10.833287	339.25549	0
6376	3.9634318	-2.7393174	17.295587	307.97629	10.315925	338.40692	0
6377	1.3133245	-1.7106035	16.028741	331.1983	9.4183944	323.95602	0
6378	1.1463069	4.7465324	20.719446	212.20638	13.258683	364.69199	1.854485e-09
6379	3.228646	2.8062043	21.698419	226.03831	22.345648	399.05347	6.1863733e-09
6380	3.4051254	-0.0043411222	21.394739	218.0589	22.354067	398.39999	7.3056611e-09
6381	0.28908575	-2.0721564	18.534998	266.05533	18.131147	373.22931	2.934676e-09
6382	-1.4167112	1.5777063	18.060907	293.39966	16.607536	365.8595	1.6404908e-10
6383	1.3933233	3.8119171	20.553491	299.72894	16.773182	370.50574	0
6384	3.2767806	2.4329453	22.617029	192.29678	18.487431	399.3476	0
6385	2.9351752	1.0709449	25.34939	302.26953	20.271601	399.58054	0
6386	1.3137538	2.4073775	25.914453	264.45715	20.446914	411.00833	1.6818282e-09
6387	3.3244946	2.3617203	22.788141	236.45216	23.029822	407.68387	6.0552338e-09
6388	1.874578	-1.069335	22.586389	198.56615	16.598538	380.5484	0
6389	0.7468285	-3.0193462	21.784082	316.64563	13.509948	356.90735	0
6390	-0.33633056	-0.76931423	21.960138	314.97214	13.616111	350.22632	0
6391	2.2445138	3.2974491	23.74502	274.45105	13.955993	365.42264	0
6392	2.862627	3.4794226	23.357019	162.03011	16.546098	392.67709	1.418583e-09
6393	1.4083021	2.0250432	21.769891	214.87639	21.44842	399.4592	3.0883878e-09
6394	2.2503819	4.3164916	24.09881	225.64992	21.265639	402.99408	2.5026587e-10
6395	1.8981286	-2.4833972	22.785364	296.54633	18.086205	384.32932	3.5669173e-10
6396	-0.87482798	-1.7534292	18.298029	251.99144	11.539356	347.35876	0
6397	-0.29960281	-0.41110435	19.73739	290.20087	12.141975	344.91754	0
6398	-1.2337301	1.2224648	20.698572	303.39813	12.277204	343.6185	0
6399	-1.4708233	3.2288024	18.7138	59.386452	11.813032	372.37024	0
6400	-3.8265932	0.54417813	16.817041	84.0065	16.109883	387.53354	2.6390838e-10
6401	-2.9248681	-2.3593843	18.121423	159.77879	18.479958	402.83426	7.9006425e-10
6402	-0.35346901	-0.74336588	20.554102	257.64386	18.491975	388.95609	0
6403	1.0734916	2.2271304	23.883752	285.15689	18.749944	395.95862	0
6404	0.7050311	4.0947356	24.778772	273.44421	19.608777	404.59857	0
6405	1.8252242	3.6916897	23.942407	172.62146	21.566444	418.0455	1.5595536e-09
6406	0.53960711	-0.80669993	23.552454	213.1203	18.854103	394.21817	0
6407	2.5707326	-1.5772231	23.649774	295.16666	15.353483	379.19482	0
6408	1.9270267	0.92088574	23.99856	293.47247	15.005887	373.88306	0
6409	2.7197907	1.8818376	25.062952	286.76422	16.760362	389.85635	0
6410	2.1227932	-0.93103254	24.170038	202.39413	18.953026	408.14258	6.364841e-10
6411	-2.3912885	-1.8404661	22.603632	222.77975	19.062262	404.46539	3.711128e-10
6412	-4.1307449	1.6554942	20.454828	220.1424	18.789973	398.42816	2.7434498e-10
6413	-0.55862612	5.0755582	21.193414	211.96144	20.427583	403.2345	2.2868833e-10
6414	1.3423775	1.4927582	23.610406	116.33064	23.61211	421.43042	4.0527812e-09
6415	-1.769397	-1.3935698	21.298242	228.78229	21.981491	399.78168	3.357909e-10
6416	0.34214467	1.9875418	23.651117	251.94144	22.762016	401.91141	3.5715785e-10
6417	0.93002093	-3.0941973	24.048273	294.89743	16.226676	377.4313	0
6418	0.12765665	3.0275164	23.168726	218.48694	15.135526	356.8287	0
6419	3.4054518	4.4732952	25.254663	216.32616	22.763099	415.47122	3.0975404e-10
6420	-0.79952538	-3.4317887	21.773157	302.17859	14.558066	358.51285	0
6421	-0.26586458	1.1487685	21.578394	298.95364	13.327139	341.8291	0
6422	1.566619	2.5489674	24.393549	284.84335	13.76558	358.21124	0
6423	2.9768598	5.2077293	25.912744	263.62228	19.081421	394.84076	0
6424	5.5953593	-1.0649251	24.241357	278.17822	17.427438	378.84134	0
6425	3.1999643	0.44954169	25.236505	271.47263	18.495708	388.5416	0
6426	1.809661	-1.98316	25.371301	259.39752	17.545451	389.28714	0
6427	-0.36838189	-3.1187272	21.539301	286.18945	13.439108	351.45468	0
6428	2.6543694	1.9632751	23.321283	197.4303	14.406359	368.93103	0
6429	3.4458997	1.2850633	25.68432	217.04564	17.631948	394.63266	0
6430	2.6143346	-0.54569376	25.951746	220.31007	18.778306	403.49442	0
6431	-0.47834998	-0.82792318	21.875024	30.11121	21.099659	410.0639	5.2735753e-09
6432	-1.3319665	-3.185272	16.641656	259.91946	15.18817	365.63617	6.2755229e-10
6433	-2.9951751	-1.6445321	16.279077	37.359074	14.068473	366.5704	4.2559013e-09
6434	-0.36648667	-3.9901967	15.960199	274.42642	13.653084	327.98871	0
6435	2.6947579	0.74747252	18.996301	249.89359	14.560445	341.13403	0
6436	4.4939289	5.5727773	21.058435	201.85864	16.323802	379.65448	6.1873565e-10
6437	4.9473257	-0.71503955	19.694543	268.08875	15.981497	361.27576	1.0527179e-09
6438	2.3779163	-1.386454	17.514429	269.81851	11.600988	331.03195	0
6439	-0.25481603	-1.1423376	19.121088	274.6246	12.578013	337.73801	0
6440	0.59270501	2.282027	20.833948	271.08105	12.813217	341.75235	0
6441	1.890704	4.5711083	21.472437	126.11044	14.210293	375.59674	0
6442	2.6106646	2.3669527	21.781519	209.08955	17.860535	389.62436	1.143226e-09
6443	0.5102424	-0.31749219	19.125909	66.534973	19.56408	399.60965	1.3228805e-08
6444	1.5557376	-3.3158393	17.778802	265.28149	14.82937	342.25751	0
6445	0.33758882	-0.34632888	18.431818	265.80917	13.385657	334.41202	0
6446	0.76224923	2.4485824	20.159509	261.94217	15.25992	351.52509	0
6447	1.9528886	3.2771745	21.178979	253.87509	16.291229	367.44131	0
6448	-0.51626974	3.5892081	20.073633	174.09676	15.931489	369.25531	6.0427165e-10
6449	-2.532238	4.6057105	18.273523	83.571106	19.503222	397.60306	1.4568694e-08
6450	2.6545589	2.2507858	20.271021	210.84621	21.01446	380.49661	5.6527606e-09
6451	2.4971521	-1.5437708	20.244806	241.82162	18.751958	371.66214	8.1115915e-10
6452	-0.092809483	0.78623402	17.201715	238.21077	13.615535	336.58273	0
6453	4.2909837	3.061105	20.731866	221.6678	17.541374	379.70395	6.6654403e-10
6454	0.11691575	-3.8492172	16.722833	266.09183	12.117571	342.46133	5.9067618e-10
6455	-2.0675986	3.8351471	14.285883	162.86853	11.148507	338.40027	0
6456	3.5781381	4.3027825	19.495966	169.85052	19.240958	403.513	5.8739194e-09
6457	1.0430034	-2.2023134	16.051233	256.32648	12.820539	335.39813	0
6458	0.59792316	3.5098729	17.064783	254.12868	12.830407	330.88214	0
6459	1.1044177	4.6308165	19.232172	153.50291	17.684598	378.72501	1.3776985e-09
6460	1.748392	1.6154697	21.519556	200.1279	21.400431	402.30057	3.0891145e-09
6461	2.0403256	3.4747195	22.92251	225.92461	22.431112	399.58954	1.8723147e-09
6462	2.730593	3.8854017	21.634698	150.38321	21.632595	399.76523	8.5040956e-09
6463	3.8136725	-3.5315604	13.371271	219.01698	11.745523	340.08469	2.2522475e-10
6464	2.7915635	-1.2929742	10.599573	206.99753	9.3903002	313.07321	0
6465	2.5950894	3.270149	17.209192	217.72841	14.073369	355.94803	2.0202242e-10
6466	3.9748654	4.1960192	19.639154	215.10995	13.576447	344.80991	0
6467	0.6835891	-0.8534053	17.725031	118.15794	13.528524	370.51294	0
6468	-2.5896816	1.7295102	15.65246	37.424488	15.381405	389.7009	6.5747936e-09
6469	0.19993508	4.6411986	17.676324	112.08585	18.159844	375.48303	1.0515658e-08
6470	1.4754009	1.5485686	17.139825	97.418213	17.988124	390.13721	6.0246809e-09
6471	3.6610439	-1.7083911	12.183344	199.19933	11.540737	327.57944	2.1095483e-10
6472	2.4218016	1.8371753	13.446313	200.61504	12.087353	320.48798	0
6473	2.559746	2.4718616	15.09292	41.979046	14.249699	361.40347	4.5809429e-10
6474	2.9199972	-1.6409312	11.878717	124.93098	11.526487	347.35611	3.5333354e-09
6475	3.8631725	-2.0483871	6.9215942	203.97672	7.3047116	281.89975	0
6476	4.8171501	2.071867	10.586755	206.24219	9.1542933	297.43375	0
6477	1.483466	-0.69341487	11.577875	200.97499	9.1858846	300.578	0
6478	-0.91921443	2.9356687	14.262628	122.1358	11.835156	349.82364	0
6479	2.2649493	0.91632593	15.208032	157.67667	13.045488	358.87036	2.8774637e-10
6480	1.7019334	-3.3597069	12.243585	172.23232	9.7579521	331.58331	2.4235491e-10
6481	-0.55934387	-2.8921778	6.5700012	204.00201	5.9576174	273.9035	0
6482	0.87357479	1.1326447	9.3660828	196.31718	7.0160673	288.42508	0
6483	2.4958327	3.1673522	13.018762	161.12497	9.9112014	315.87518	0
6484	1.495217	3.2431769	14.764032	49.232407	14.108711	353.64374	4.7203039e-09
6485	2.3385651	-4.0189109	10.786462	192.15993	9.2803475	298.91519	4.5965184e-10
6486	3.1653955	1.4225348	11.103021	171.69426	7.9407693	300.15613	0
6487	3.3804562	3.360162	14.108301	139.25388	9.4981013	313.97208	0
6488	2.5250962	-3.4936261	9.153772	95.528145	9.5926449	323.71921	9.9807791e-09
6489	3.6936872	-0.43951264	4.52276	165.64774	6.038196	272.97958	0
6490	3.7070878	3.5461965	9.7981812	160.29021	8.2580607	305.9227	0
6491	1.7546136	-3.3469148	8.0588623	181.0489	6.6702663	288.32468	0
6492	1.9748849	1.4533349	7.9004456	167.32716	5.7470734	279.90894	0
6493	2.4653134	2.8046658	11.575128	171.54408	7.9396593	294.39972	0
6494	0.23875952	4.7662401	15.136011	23.94838	15.497012	358.10654	1.799555e-08
6495	3.2745547	-0.21328335	11.356897	163.08141	9.8855237	300.81	3.5090394e-10
6496	2.6151857	-2.2087901	6.2343079	158.43356	7.3303197	284.76062	4.2875138e-10
6497	2.3897772	1.8373463	6.9569641	139.89967	7.2198318	302.15543	0
6498	1.4275124	0.17082012	8.8843933	57.333881	9.1397126	316.32626	0
6499	-0.91399592	-5.3898435	1.1357361	167.79489	4.7711544	276.88434	0
6500	-2.0129826	-3.2484069	0.2690979	136.79387	4.0997892	265.49289	0
6501	-2.4470828	-3.4539404	1.2379395	147.20578	4.6824981	260.10794	0
6502	-2.2237537	-4.0890017	2.8631531	155.30766	4.719655	258.09268	0
6503	-2.261126	-3.9698355	4.1044556	26.426916	6.0410877	308.07184	6.3985984e-09
6504	-0.59387195	-4.3200006	5.4758545	37.521587	7.3586719	328.03552	3.2855569e-09
6505	-1.8582958	-4.5810361	5.5988403	98.109993	7.4332926	307.94019	0
6506	-3.5867167	-5.2996078	0.84859619	94.219398	5.1264324	298.01791	0
6507	-2.9365313	-6.1152692	0.08223877	45.346085	4.6431567	293.06058	1.9655119e-09
6508	2.302784	-5.116776	1.6621033	118.31021	5.3478749	292.38242	1.6146164e-09
6509	2.3229067	-0.23186409	3.1713501	121.29424	5.1605919	264.71017	0
6510	0.29054272	-2.7240047	3.6209045	121.42284	6.2792523	286.44354	3.6469764e-10
6511	0.084725492	-2.0094843	0.040490723	139.14931	4.5026375	254.17052	0
6512	3.2477145	1.1107898	0.85067139	95.054245	4.5721842	278.47522	4.3786959e-10
6513	3.0578539	-0.71593922	1.361261	133.6713	5.3783665	261.88193	0
6514	3.1853178	2.8404365	6.6449524	104.85303	6.1158535	309.42151	0
6515	4.0066137	0.76623827	10.183496	126.62968	8.0398945	290.4993	0
6516	4.5202761	1.7620398	11.778955	113.2614	6.6717746	295.20905	0
6517	5.2910309	-2.7884023	6.7025085	129.98747	4.2369703	268.5592	0
6518	3.7646728	-2.3189192	2.9416443	124.77262	3.8592288	262.89639	0
6519	3.0783412	-0.50156349	6.4501282	95.653008	4.5625233	292.91516	0
6520	-0.24570508	0.95560515	7.5557495	85.918343	6.273839	300.69534	0
6521	3.1534562	1.9048796	8.9990479	110.76273	4.2501268	275.38409	0
6522	-0.76814014	-1.8025938	8.2101379	57.800694	5.2315187	309.83566	0
6523	-3.6901412	-2.4532421	3.4529968	21.76178	5.1146206	311.49655	2.9389233e-09
6524	-3.0567734	-2.6523864	3.6428772	19.528917	7.808558	321.88422	6.6426279e-09
6525	0.3902792	-2.286561	3.6029602	25.165064	7.7720614	325.61264	6.7249713e-10
6526	3.1011164	0.4410558	3.8243042	105.6277	6.9578474	291.93671	3.3894094e-10
6527	5.4320211	-1.5964433	0.13460693	105.60744	4.7253992	260.76859	0
6528	3.893321	-3.3401206	-4.2803711	97.343697	2.2856367	261.51193	0
6529	3.428236	-0.87770784	-3.7719177	99.990067	2.2815748	244.02773	0
6530	3.9726565	-0.34405604	-0.33283081	76.294342	4.6132786	291.64935	5.362372e-10
6531	0.509076	-0.88120604	-0.70276489	45.412708	4.0053382	297.38156	0
6532	-0.81331545	2.4939988	1.8166443	58.076328	6.1130297	299.76443	6.5683518e-10
6533	-5.1344614	-0.4974739	5.0082947	23.852812	7.8547935	312.29355	3.3559678e-09
6534	-3.1543448	-0.018359847	7.3086792	37.491673	9.417365	322.54535	5.4116287e-09
6535	3.1620924	3.0963082	3.5086609	61.302448	6.5497894	283.83838	9.7896539e-10
6536	6.0900545	-0.025403326	-0.85233154	50.774227	4.4573179	285.24332	3.2345338e-10
6537	4.3654408	-1.7829279	-3.3513855	65.43457	3.352482	276.52216	0
6538	2.1468103	-1.2934241	-3.3595337	93.759033	3.4503518	252.38742	0
6539	3.1245747	-1.2862084	-2.6988281	97.159538	3.9191611	238.10484	0
6540	-0.10318171	-2.0301747	-4.2753967	94.131454	2.8975346	236.26831	0
6541	-2.3043292	2.0240581	-0.50760498	15.129275	5.2952525	293.66074	4.1029134e-09
6542	1.4828758	2.2923372	8.323999	60.313007	9.6906767	313.2348	4.7092402e-09
6543	4.5671105	-1.9130613	-0.13873901	53.441921	4.6738632	262.13934	0
6544	1.575318	-1.6190063	-6.1131653	99.369003	1.9504313	217.43602	0
6545	2.5242076	0.45992082	-4.4606384	80.322754	2.9644149	239.16296	0
6546	1.5820371	-1.5362456	-2.9765076	38.534058	3.6461119	279.19098	0
6547	1.1249454	-1.487443	-2.6502441	95.861122	3.9439582	245.15001	4.875911e-10
6548	1.854093	-1.7275405	-3.6354126	76.444359	3.5938369	233.44696	0
6549	2.3586826	-2.3486254	-3.8295044	95.847206	3.4439425	231.63794	0
6550	3.7277954	-0.61190635	-2.9500793	92.49485	3.5146685	222.75371	0
6551	2.5521684	0.15176587	-2.38172	59.633938	4.0405562	244.679	0
6552	-0.40143126	-5.1099625	-2.2772888	13.553106	4.9698833	282.84085	1.0156198e-08
6553	6.0543399	-3.5637128	-8.7874817	60.076344	2.5862041	244.43942	5.5759673e-10
6554	4.3981504	-2.9481776	-10.27793	63.197666	1.979869	237.00194	0
6555	2.9944332	-2.1068635	-9.7248901	94.572021	1.6603629	223.66783	0
6556	0.73154271	1.4369161	-6.5678467	71.651604	2.4686043	231.35419	0
6557	-0.067364402	-2.9637656	-5.4913391	76.555466	3.3248885	236.63672	0
6558	2.8833003	-1.712774	-5.3278564	93.635101	2.9845884	233.07831	0
6559	2.4888673	-0.82088387	-5.2939514	93.458382	3.446048	211.69405	0
6560	2.1207223	-1.8583776	-5.7082581	54.951397	3.1332905	250.96404	0
6561	-5.1915212	-2.71211	-5.1991943	13.824466	3.4935238	262.18427	4.4808367e-09
6562	-5.0412111	-3.0889642	-0.75644531	18.718065	5.6061228	284.70563	7.3826723e-09
6563	6.397047	-4.003828	-6.5204834	56.452396	3.5617651	263.20935	9.4884551e-10
6564	4.0680184	-3.2876189	-7.1554321	86.761726	3.0847464	235.41837	0
6565	-2.5105217	0.4763746	-3.8507751	15.22348	4.2660323	271.25882	3.6832316e-09
6566	5.566062	-2.2945278	-3.4465088	54.960312	4.2144216	267.30295	6.4465704e-10
6567	2.0321798	-3.7941587	-6.2037109	74.711777	3.2608951	251.91705	0
6568	1.2691169	-4.2997198	-10.16889	60.500275	2.2848334	244.21678	0
6569	0.45212141	-3.4761934	-12.567358	96.038361	1.8930819	194.96425	0
6570	-1.391083	-3.3400538	-12.78092	79.060822	2.1085129	206.78381	0
6571	-2.9090633	-3.7140558	-12.295416	42.707497	2.1046326	245.72859	0
6572	0.37222013	-3.1360483	-11.338477	80.392738	2.2199594	227.35141	0
6573	1.506896	-2.4436238	-10.274542	87.774292	2.6029555	211.69087	0
6574	0.77538967	-1.4364053	-9.2874817	62.650459	2.5765135	247.64546	1.7858156e-10
6575	2.2454588	-0.60839045	-9.1724609	91.688881	2.4334257	234.58231	1.8093291e-10
6576	3.5393	-0.51444322	-8.0415405	85.692627	2.7336488	233.05077	0
6577	2.4388566	-2.6294572	-11.338477	82.652847	2.0161029	219.95822	0
6578	-1.7953484	-4.1051359	-14.117712	60.737953	1.7227676	236.69887	0
6579	-2.4820056	-9.2763624	-11.783484	48.093288	2.4782445	255.50581	1.8830548e-10
6580	-2.2570584	-4.9202809	-10.520758	86.024902	2.0106471	228.80945	0
6581	-5.6888356	1.2370611	-3.2792419	23.165777	4.0364395	280.50629	2.1330654e-10
6582	-3.6685183	3.2338514	3.7422729	23.254675	7.3110394	303.70386	8.8707062e-09
6583	1.9526309	-2.8058128	-1.6486267	44.258801	4.6302133	285.47702	0
6584	-1.7035373	0.16210085	-1.8357605	44.611233	4.4727545	282.46951	0
6585	-2.3102612	4.504106	4.5869385	11.919739	7.2996416	301.76761	4.8887638e-09
6586	2.0208437	-0.34131199	2.2072693	38.500904	5.8602963	290.36746	1.7647185e-10
6587	2.0853262	-1.5485448	-3.765509	98.742729	3.9323744	224.1335	0
6588	2.9060373	-0.41219401	-4.8162598	103.50896	3.355002	219.31154	0
6589	0.78755373	1.3918149	-3.7774414	76.08387	3.7827745	242.25235	2.0805317e-10
6590	0.29363361	5.9074826	5.0013977	22.055027	7.30112	296.83414	1.3429672e-09
6591	6.3196735	0.7758162	-2.0025391	60.757339	3.7884227	270.02106	0
6592	2.8855081	-1.0685644	-5.7282471	64.194443	2.5591605	260.47174	0
6593	-0.78703046	-0.94646776	-5.4442505	103.6801	2.8236231	238.99959	0
6594	-1.6021447	0.79305601	-3.825293	58.776695	3.7409608	253.86266	1.6934789e-10
6595	1.1174885	1.7305914	-1.6983704	50.51403	4.5831506	276.77521	7.1354937e-10
6596	-1.1976787	-1.6869652	-2.5315918	27.849239	4.8129722	280.66202	5.0629184e-09
6597	3.2814581	-3.9490616	-5.2668823	81.933861	3.6077198	261.99469	1.7998106e-09
6598	1.2698894	-1.2431724	-9.2988037	112.68941	2.2738305	208.2733	0
6599	0.69186485	-0.34208423	-5.8031067	116.60954	3.2178955	243.13734	0
6600	1.2065045	-4.6844745	-9.4604248	119.47408	1.8570732	217.86119	0
6601	-2.8813643	-0.8193785	-10.84162	95.441292	1.5768567	217.98329	0
6602	-3.6281497	-5.6675439	-5.4330811	23.457047	4.0765782	271.383	6.9471492e-09
6603	3.2025058	-5.0614667	-9.413855	111.34254	2.5037887	249.98465	1.4567806e-09
6604	-1.8490072	-5.6663103	-12.559332	86.058624	1.9725541	245.98187	8.0298726e-10
6605	2.8947568	-7.2116804	-15.851904	114.39	1.5908949	233.72011	2.4523586e-09
6606	1.6720997	-0.64375681	-15.186774	134.96477	1.4700421	202.52399	0
6607	1.7355455	4.2877455	-4.6462463	53.600605	3.6945105	269.75955	1.7168921e-09
6608	3.6828187	0.88589495	-0.053656006	35.684155	5.0513142	289.80048	1.5123139e-10
6609	-0.10449335	-0.02566977	-1.172522	29.568611	5.1023297	286.98563	1.3581424e-09
6610	-0.82942903	2.238301	0.60109863	55.491207	6.3825164	293.66785	3.8949664e-10
6611	2.3625717	7.1698842	7.4050232	20.889416	8.7333464	311.13419	8.0461396e-09
6612	7.3112922	0.37416333	-0.54764404	129.11026	4.22941	260.12393	2.0494027e-10
6613	5.6095386	-0.79403329	-4.9976562	129.25685	2.887596	231.47276	8.0189816e-11
6614	2.6747093	1.6444899	-3.0683044	109.74801	3.5754026	238.55194	5.8340318e-10
6615	1.6150653	4.6461654	6.8107239	72.606216	8.0284801	294.58301	1.7427832e-08
6616	6.0778055	0.22832739	0.99437866	124.85078	4.8966261	270.87042	0
6617	2.5122457	0.51373464	-0.4071106	73.960869	4.8843447	278.39746	9.4357036e-10
6618	2.7123837	-0.90178436	0.45263062	152.57751	4.9427409	259.40802	0
6619	-0.77048099	2.1348882	0.82317505	50.119011	5.1591108	278.56625	1.4386633e-09
6620	2.9523196	-5.5086923	-1.4587158	89.97377	4.7216711	279.79779	3.1618129e-09
6621	5.7270265	-3.0247197	-6.3161987	150.57135	2.5521317	235.95401	0
6622	0.034568418	1.5620584	-2.5083069	42.571201	4.2641371	275.88278	4.8430729e-09
6623	2.141468	1.3693317	2.6504761	48.186562	6.5323555	297.19681	7.3955956e-09
6624	4.9141774	-3.2215736	-6.6175293	174.32268	2.6466481	234.44969	4.4905084e-11
6625	-0.48827729	0.10820511	-5.1668457	134.21439	2.7623577	235.70682	0
6626	1.1875244	0.49923247	-1.1407837	138.79588	4.591249	272.06393	6.0999419e-10
6627	-0.37416476	-1.4310392	-3.7819885	108.23144	3.237656	267.97885	0
6628	-6.0162606	-0.16910443	3.2000366	19.49559	6.7648976	297.70923	1.3789977e-08
6629	6.3376293	1.3858646	0.25896606	98.263206	5.0040053	286.72998	2.5840637e-11
6630	5.0573583	-0.94866896	-8.4049133	175.75938	1.880651	228.3325	0
6631	3.8128672	-4.0313377	-9.8120483	169.52293	1.5057248	219.98732	0
6632	3.7185669	-1.0159978	-8.2235168	182.00401	1.7943913	220.26802	0
6633	2.7549281	-2.4109917	-7.6290344	180.13033	1.9368612	226.4055	0
6634	1.7912893	-3.8059857	-7.0838074	176.01012	2.083716	228.51314	0
6635	1.8065269	-1.8831996	-6.9317078	167.6317	1.9485578	226.0157	0
6636	-2.5718894	2.2390726	-0.92435303	34.142094	4.701001	284.75281	3.7676597e-09
6637	3.2441196	-0.2681337	1.4638	83.044815	5.679057	294.17743	3.1146289e-09
6638	6.2770548	-2.5935097	-2.9983887	156.12766	4.0277773	265.37643	1.7817517e-10
6639	1.2492638	-2.1401854	-2.6053833	177.06912	3.8507513	261.92896	1.6026485e-10
6640	-6.0466828	0.22175278	-0.69968262	25.295078	4.6489526	285.0788	1.0812488e-08
6641	4.3761744	-0.93404102	-0.75708618	140.18486	4.9436848	281.18481	2.6555951e-09
6642	6.9947953	-0.80393767	-3.076178	174.93462	3.8981204	258.09225	4.5982874e-10
6643	3.9609437	-1.9294685	-2.8958496	144.4893	4.0261785	261.85019	1.0103423e-09
6644	4.2414474	-3.2644341	-1.1081299	168.20331	4.3896784	256.30035	4.9239335e-10
6645	3.1660378	-1.7561033	-1.4660095	197.10797	4.1476689	238.21895	2.1107612e-10
6646	2.3302481	-1.8931923	-0.72421875	165.97968	4.4437733	268.56216	4.1163711e-10
6647	2.9711397	-3.607168	-0.77487793	178.45303	4.4372928	267.58578	2.5407756e-10
6648	2.7406857	-3.0738447	-0.11966553	193.74266	4.6974547	269.09363	2.7198727e-10
6649	-0.3452132	-0.2833471	1.7326904	114.78664	4.7765356	286.24777	2.1070148e-10
6650	0.99468738	3.1723435	4.4035278	105.55759	6.3744714	290.40417	2.0696557e-09
6651	3.5420852	-2.5184126	0.72060547	233.22392	4.5674296	258.93045	4.5328015e-10
6652	-1.7317437	-1.5721183	0.29528198	213.87466	4.3698464	239.82884	0
6653	-7.3163176	0.34479579	3.5221802	22.852339	6.4616575	300.74933	9.1658051e-09
6654	5.4666514	-2.6772738	3.8730103	186.08427	6.7902918	287.58209	1.4202898e-09
6655	5.1087465	-4.3412061	-5.222876	243.16258	2.6187266	224.97618	0
6656	-1.0229323	-2.6415927	-6.5616821	192.46326	2.0456878	231.12305	0
6657	-6.7439618	-1.5531926	-2.3310608	42.944466	4.6694218	286.03018	8.1604248e-09
6658	2.0795672	-5.4572916	-1.6897339	79.067528	5.3982291	290.19974	5.6892562e-09
6659	1.6410786	-8.2377872	-0.91733398	120.00852	5.1342438	289.36206	2.3388228e-09
6660	1.963545	-5.4343424	-2.4380554	237.31122	3.7236439	258.99615	0
6661	4.2250533	-2.3829768	-3.0040649	234.36525	3.777075	265.07901	0
6662	3.8153625	-1.1205198	-0.74448242	233.84082	4.7002825	266.63797	1.4305256e-10
6663	0.58931386	0.34006757	2.3929077	118.05424	6.1262817	300.57233	2.9698871e-10
6664	0.84450388	1.0185076	6.555658	108.86528	8.3142048	312.24963	1.3742371e-09
6665	1.4799204	-2.8280673	5.0065247	236.68695	6.7417753	281.1373	1.2109918e-10
6666	-4.0040441	-0.5519979	3.9403015	150.70229	6.2437758	275.13809	1.7858494e-09
6667	-8.6423798	2.0565236	5.2742859	29.309481	7.8966689	314.67819	1.3943791e-08
6668	-2.4071326	0.51419228	10.00033	147.43062	10.627684	323.48703	2.9247873e-09
6669	0.5178194	-2.0037618	8.1835876	69.515617	9.4471927	310.41312	1.6775854e-09
6670	0.91208375	-4.0007763	3.9970032	78.853554	7.3016016	311.01495	1.796112e-09
6671	0.8560192	-2.1202748	2.6275269	231.289	5.9236435	278.42728	3.3214451e-10
6672	0.99290502	-1.4042166	3.6263672	201.09044	5.817621	283.22684	6.9161949e-10
6673	2.0401764	-3.2129581	2.3613525	235.79514	5.4409236	278.80569	8.5833608e-10
6674	4.3981051	-5.0527492	0.29055176	191.68948	4.4234219	275.00836	0
6675	2.8933237	-4.1796074	1.9685913	280.48779	4.4931011	248.21857	0
6676	1.2774999	-0.65041447	3.5108582	85.293983	5.6964566	290.30814	0
6677	-0.44190505	-3.334877	4.2343079	31.672571	7.6557898	315.66251	7.3871555e-09
6678	3.0060616	-4.810389	-0.6350769	296.77777	4.2204071	241.28561	0
