"",32.500
149.0000,0.0000E+000
149.0417,-2.8976E+001
149.0833,-3.0671E+001
149.1250,-3.2314E+001
149.1667,-3.3787E+001
149.2083,-3.6333E+001
149.2500,-3.8233E+001
149.2917,-4.0904E+001
149.3333,-4.3537E+001
149.3750,-4.6053E+001
149.4167,-4.8523E+001
149.4583,-5.0958E+001
149.5000,-5.3356E+001
149.5417,-5.5720E+001
149.5833,-5.8054E+001
149.6250,-6.0359E+001
149.6667,-6.2637E+001
149.7083,-6.4889E+001
149.7500,-6.7115E+001
149.7917,-6.9316E+001
149.8333,-7.1485E+001
149.8750,-7.3605E+001
149.9167,-7.5625E+001
149.9583,-7.7440E+001
150.0000,-7.8929E+001
150.0417,-7.8162E+001
150.0833,-7.7737E+001
150.1250,-7.7583E+001
150.1667,-7.7572E+001
150.2083,-7.7652E+001
150.2500,-7.7760E+001
150.2917,-7.7877E+001
150.3333,-7.8025E+001
150.3750,-7.8171E+001
150.4167,-7.8275E+001
150.4583,-7.8403E+001
150.5000,-7.8556E+001
150.5417,-7.8620E+001
150.5833,-7.8583E+001
150.6250,-7.8727E+001
150.6667,-7.8744E+001
150.7083,-7.8604E+001
150.7500,-7.8415E+001
150.7917,-7.8362E+001
150.8333,-7.8337E+001
150.8750,-7.8300E+001
150.9167,-7.8336E+001
150.9583,-7.8430E+001
151.0000,-7.8520E+001
151.0417,-7.7300E+001
151.0833,-7.6223E+001
151.1250,-7.5192E+001
151.1667,-7.4159E+001
151.2083,-7.3085E+001
151.2500,-7.2204E+001
151.2917,-7.1308E+001
151.3333,-7.0367E+001
151.3750,-6.9345E+001
151.4167,-6.8535E+001
151.4583,-6.7677E+001
151.5000,-6.6780E+001
151.5417,-6.5777E+001
151.5833,-6.5020E+001
151.6250,-6.4216E+001
151.6667,-6.3403E+001
151.7083,-6.2463E+001
151.7500,-6.1765E+001
151.7917,-6.1108E+001
151.8333,-6.0397E+001
151.8750,-5.9601E+001
151.9167,-5.8917E+001
151.9583,-5.8399E+001
152.0000,-5.7802E+001
152.0417,-5.6353E+001
152.0833,-5.4926E+001
152.1250,-5.3700E+001
152.1667,-5.2469E+001
152.2083,-5.1257E+001
152.2500,-4.9989E+001
152.2917,-4.8925E+001
152.3333,-4.7979E+001
152.3750,-4.6979E+001
152.4167,-4.5985E+001
152.4583,-4.4990E+001
152.5000,-4.4184E+001
152.5417,-4.3524E+001
152.5833,-4.2822E+001
152.6250,-4.2126E+001
152.6667,-4.1405E+001
152.7083,-4.0760E+001
152.7500,-4.0377E+001
152.7917,-3.9960E+001
152.8333,-3.9485E+001
152.8750,-3.9077E+001
152.9167,-3.8667E+001
152.9583,-3.8316E+001
153.0000,-3.8085E+001
153.0417,-3.7656E+001
153.0833,-3.7042E+001
153.1250,-3.6393E+001
153.1667,-3.5765E+001
153.2083,-3.5165E+001
153.2500,-3.4582E+001
153.2917,-3.4014E+001
153.3333,-3.3455E+001
153.3750,-3.2906E+001
153.4167,-3.2366E+001
153.4583,-3.1834E+001
153.5000,-3.1309E+001
153.5417,-3.0790E+001
153.5833,-3.0277E+001
153.6250,-2.9770E+001
153.6667,-2.9267E+001
153.7083,-2.8768E+001
153.7500,-2.8273E+001
153.7917,-2.7780E+001
153.8333,-2.7288E+001
153.8750,-2.6796E+001
153.9167,-2.6300E+001
153.9583,-2.5800E+001
154.0000,-2.5293E+001
154.0417,-2.6334E+001
154.0833,-2.7458E+001
154.1250,-2.8688E+001
154.1667,-3.0038E+001
154.2083,-3.1525E+001
154.2500,-3.3156E+001
154.2917,-3.4940E+001
154.3333,-3.6878E+001
154.3750,-3.8986E+001
154.4167,-4.1227E+001
154.4583,-4.3582E+001
154.5000,-4.5995E+001
154.5417,-4.8683E+001
154.5833,-5.1542E+001
154.6250,-5.4369E+001
154.6667,-5.7165E+001
154.7083,-5.9948E+001
154.7500,-6.3382E+001
154.7917,-6.7256E+001
154.8333,-7.0922E+001
154.8750,-7.4663E+001
154.9167,-7.8276E+001
154.9583,-8.2335E+001
155.0000,-8.6488E+001
155.0417,-8.4877E+001
155.0833,-8.2737E+001
155.1250,-8.1074E+001
155.1667,-8.0192E+001
155.2083,-7.9109E+001
155.2500,-7.7427E+001
155.2917,-7.5855E+001
155.3333,-7.4438E+001
155.3750,-7.3579E+001
155.4167,-7.2670E+001
155.4583,-7.1636E+001
155.5000,-7.0444E+001
155.5417,-6.9589E+001
155.5833,-6.9019E+001
155.6250,-6.8339E+001
155.6667,-6.7539E+001
155.7083,-6.6511E+001
155.7500,-6.6193E+001
155.7917,-6.5952E+001
155.8333,-6.5484E+001
155.8750,-6.4470E+001
155.9167,-6.3426E+001
155.9583,-6.3134E+001
156.0000,-6.3231E+001
156.0417,-6.0730E+001
156.0833,-5.8163E+001
156.1250,-5.4997E+001
156.1667,-5.2242E+001
156.2083,-4.9869E+001
156.2500,-4.7875E+001
156.2917,-4.5966E+001
156.3333,-4.3989E+001
156.3750,-4.2013E+001
156.4167,-3.9910E+001
156.4583,-3.7981E+001
156.5000,-3.6179E+001
156.5417,-3.4440E+001
156.5833,-3.2752E+001
156.6250,-3.1108E+001
156.6667,-2.9498E+001
156.7083,-2.7919E+001
156.7500,-2.6366E+001
156.7917,-2.4819E+001
156.8333,-2.3308E+001
156.8750,-2.1598E+001
156.9167,-2.0368E+001
156.9583,-1.9630E+001
157.0000,-1.8935E+001
157.0417,-1.9838E+001
157.0833,-2.0550E+001
157.1250,-2.1733E+001
157.1667,-2.2428E+001
157.2083,-2.3001E+001
157.2500,-2.3614E+001
157.2917,-2.4279E+001
157.3333,-2.5004E+001
157.3750,-2.5776E+001
157.4167,-2.6574E+001
157.4583,-2.7403E+001
157.5000,-2.8263E+001
157.5417,-2.9149E+001
157.5833,-3.0110E+001
157.6250,-3.1090E+001
157.6667,-3.2123E+001
157.7083,-3.3381E+001
157.7500,-3.4283E+001
157.7917,-3.5344E+001
157.8333,-3.6404E+001
157.8750,-3.7558E+001
157.9167,-3.8737E+001
157.9583,-3.9920E+001
158.0000,-4.1117E+001
158.0417,-4.3654E+001
158.0833,-4.6041E+001
158.1250,-4.8344E+001
158.1667,-5.0608E+001
158.2083,-5.2798E+001
158.2500,-5.4958E+001
158.2917,-5.7079E+001
158.3333,-5.9191E+001
158.3750,-6.1315E+001
158.4167,-6.3432E+001
158.4583,-6.5583E+001
158.5000,-6.7727E+001
158.5417,-6.9927E+001
158.5833,-7.2135E+001
158.6250,-7.4416E+001
158.6667,-7.6724E+001
158.7083,-7.9113E+001
158.7500,-8.1548E+001
158.7917,-8.4071E+001
158.8333,-8.6661E+001
158.8750,-8.9342E+001
158.9167,-9.2114E+001
158.9583,-9.4976E+001
159.0000,-9.7947E+001
159.0417,-9.6951E+001
159.0833,-9.6005E+001
159.1250,-9.5052E+001
159.1667,-9.4122E+001
159.2083,-9.3227E+001
159.2500,-9.2388E+001
159.2917,-9.1517E+001
159.3333,-9.0563E+001
159.3750,-8.9809E+001
159.4167,-8.9086E+001
159.4583,-8.8288E+001
159.5000,-8.7195E+001
159.5417,-8.6498E+001
159.5833,-8.6058E+001
159.6250,-8.5368E+001
159.6667,-8.4545E+001
159.7083,-8.3743E+001
159.7500,-8.3224E+001
159.7917,-8.2636E+001
159.8333,-8.1965E+001
159.8750,-8.1119E+001
159.9167,-8.0600E+001
159.9583,-8.0149E+001
160.0000,-7.9558E+001
