datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
97	1.6884766	0.28613281	2.0545288	183.10751	5.9652687	294.11642	1.2203717e-09
98	2.0917969	-1.2460937	4.3967224	258.9827	6.209525	277.8779	0
99	0.7109375	0.37011719	5.0167175	232.34596	6.4862104	273.8407	0
100	-3.9023438	0.1875	6.9927002	22.908041	8.9828368	324.74554	7.6192858e-09
101	-1.6894531	1.2880859	9.5505005	104.33762	10.301717	332.866	6.5533241e-09
102	-0.54101562	3.0087891	6.108667	107.55863	7.168458	315.98871	3.9949316e-10
103	0.45800781	1.7509766	5.4009338	123.15469	6.8270589	301.41226	1.6998598e-10
104	0.70996094	0.95214844	6.1065002	128.1601	7.4845317	304.58603	7.1152749e-10
105	1.6435547	-0.58398437	6.7293945	191.80418	7.6410096	296.99893	2.7899538e-10
106	0.05078125	0.21386719	7.0618835	148.02162	7.7329284	297.49756	4.6191379e-10
107	-2.8701172	1.6943359	8.2074524	20.017534	10.067444	337.93628	1.1436205e-08
108	-0.140625	3.3720703	14.106317	134.36966	13.442131	350.00299	5.2032222e-09
109	1.3330078	2.1391602	12.821008	141.88651	11.753747	338.89777	2.5576707e-09
110	2.8066406	0.90625	11.535028	150.23099	10.265641	327.78287	1.2818135e-10
111	3.0371094	-1.0351562	10.210168	286.21567	7.2773597	296.86188	0
112	1.4697266	-0.053710938	8.3923584	222.4622	7.0024948	294.0376	1.3756593e-10
113	0.875	-0.29980469	8.9713684	138.6144	9.008464	320.59891	1.7788849e-09
114	0.96679688	-2.0019531	5.8886353	315.39139	5.1415158	268.13275	0
115	0.10449219	1.3574219	7.5216309	171.01982	7.5342577	303.08923	9.7260211e-10
116	1.6367188	3.6416016	14.100305	176.537	12.55517	337.04987	2.7804765e-10
117	2.3808594	2.1982422	11.780878	52.316692	11.315519	341.62671	2.737352e-09
118	2.1689453	-1.7607422	5.2776733	284.12271	5.1268514	280.34888	0
119	1.1689453	0.1015625	3.7799316	245.37166	4.2272491	273.66437	3.0423031e-11
120	-1.1855469	-0.75878906	7.1445251	124.45979	7.9114386	320.42194	1.5608553e-09
121	1.7392578	-1.3681641	6.9103027	237.58632	6.9863049	284.93317	1.9275535e-10
122	1.6044922	-3.2636719	4.5860535	288.08932	3.3823618	256.33615	0
123	0.88769531	-2.0507813	5.957605	206.52896	5.4914493	286.77719	5.4449832e-11
124	1.6142578	-0.13378906	8.7662292	298.77188	6.9094937	278.00214	0
125	2.0810547	0.91992188	13.323297	293.0965	9.2921183	305.30264	0
126	0.86328125	-1.2578125	14.071252	299.73502	9.2592006	317.07721	0
127	1.2246094	1.6230469	14.207971	159.71527	11.094753	337.37753	4.5412171e-09
128	-0.99804688	-2.1923828	11.238428	107.57881	10.909748	346.35959	9.5573244e-09
129	0.41894531	0.50097656	9.3599487	288.23044	7.6361747	282.01959	0
130	-0.29296875	2.0917969	9.7956787	67.148262	10.35236	330.4212	2.3905422e-09
131	-1.0058594	-0.60058594	12.898981	67.976921	14.432407	367.42517	1.0931275e-08
132	-2.0800781	1.0175781	12.925348	104.82632	13.86458	361.58099	4.4086e-09
133	-0.88378906	1.5498047	15.434869	177.0217	14.783065	349.1987	3.9139938e-10
134	-0.28710938	0.38476562	15.886377	112.27534	16.671293	371.59311	2.509049e-09
135	0.1953125	1.4130859	16.727045	112.12225	17.23354	374.87143	4.1304838e-09
136	2.625	-2.0957031	14.502496	277.76254	11.615389	336.52209	7.6631833e-10
137	1.9042969	-1.3710937	11.405267	334.65134	6.6999658	286.95746	0
138	1.3095703	-0.07421875	11.845056	273.83768	7.6717473	300.82233	0
139	-0.23925781	-0.96386719	13.288751	334.10611	9.008386	301.28622	0
140	-0.20800781	-1.1181641	14.576837	323.26053	9.7325179	306.87158	0
141	0.62695312	-0.24316406	17.695093	314.92484	12.010049	331.4256	0
142	0.026367188	1.5009766	19.382196	272.4108	13.076819	345.69525	0
143	0.24511719	1.3134766	18.87356	189.82159	15.224878	366.37198	8.2102148e-10
