par_id,rmse,nse,r,bias,mae,nmae
p0001,2.38332443464071,0.897710289049775,0.958893305330279,-0.791975043440712,1.69619791373249,0.771211853674117
p0002,1.90909088068383,0.934367518242895,0.968438884647382,0.435883462815804,1.49950692996977,0.670162642535128
p0003,1.90882102963308,0.934386071306676,0.973643406385384,-0.681169263885162,1.3790839973273,0.496593775415352
p0004,1.96044424168726,0.930789081981302,0.970409164053514,-0.596552858780402,1.34852029758243,0.529597613339676
p0005,2.94409776195826,0.843911799225876,0.939708336757341,-1.12544432777819,2.18877246989827,0.968957699423014
p0006,4.03419936744704,0.706923946901254,0.95803406473873,-3.17271834742072,3.37534710319636,0.454411914760195
p0007,1.96246681070829,0.930646200010332,0.966922774938607,-0.232627652275961,1.38666944070702,0.691565770511068
p0008,2.49103277640099,0.888255925185338,0.943995203477675,0.104613823021695,2.04322777217436,0.989731507167425
p0009,2.2884493700792,0.905692064614381,0.959068685547954,-0.6097181529996,1.62523050660319,0.753003412949055
p0010,1.90871437374961,0.934393403493312,0.967996341347546,0.368719903682915,1.49463738752083,0.658116899916494
p0011,2.42355695511757,0.894227667626137,0.947461740879618,-0.112365628498053,1.90055721613463,0.857481794680018
p0012,2.18936447019829,0.913681923877494,0.964031342010629,0.9170377274996,1.85751675174417,0.732595085956236
p0013,2.31184703384462,0.90375375151498,0.955056581711421,0.681808290193725,1.96443879023107,0.894303408157322
p0014,3.73939457332685,0.748192763288339,0.934310535060329,-2.24510053975669,2.94217960574829,0.878785153715461
p0015,2.08590835136149,0.921646921234546,0.964007814944438,0.650517104401524,1.71050987803545,0.75759214772127
p0016,2.29034004507232,0.905536169261088,0.953570669030228,0.425096474196828,1.91194249494431,0.866124103866895
p0017,1.94824586140881,0.931647698081059,0.970537313577615,0.732252692861459,1.59428669166467,0.571940079833396
p0018,1.75502641907656,0.944533222225157,0.973505379297856,0.417609528834694,1.31369778069467,0.58913767198647
p0019,3.19733126430231,0.815905468111807,0.960065222634094,-2.1136555364708,2.58626842746912,0.577779938927753
p0020,2.25854469567878,0.908140727991833,0.95403384050786,0.171289573523141,1.82376422320496,0.826049438203661
p0021,2.97892908202539,0.840196624400201,0.947906158581352,-1.43192746704797,2.22998901264692,0.873438182903076
p0022,2.79628887612202,0.859191234691165,0.954160070011946,-1.35829253656123,2.07205381349771,0.779929973063653
p0023,2.16714798124465,0.915424854117379,0.963234550227325,-0.521011960890124,1.54891530952017,0.743390724868194
p0024,2.44378251770257,0.892454875279826,0.959903029491707,-0.990356633803134,1.7457081051087,0.723523172345303
p0025,2.61762690252722,0.87660967412703,0.948133555116018,-0.732429404148687,1.91523443950478,1.02260626112249
p0026,2.49492118274483,0.887906796504752,0.954270845972828,-0.901655990683076,1.76645290432581,0.691338931935405
p0027,2.54590742122364,0.883278506919788,0.941976397371819,0.424633748235417,2.16909865809767,1.03310896949972
p0028,2.66809774704126,0.87180558863251,0.94205718340882,-0.608055192876815,1.99789283879433,0.973066583975882
p0029,2.13268561865813,0.918093324069007,0.961112649743076,-0.253179827706754,1.53133872662508,0.808715202055569
p0030,3.31402192817391,0.802222730960396,0.932889897239298,-1.58034110075007,2.52228690922417,0.972729501195643
p0031,2.55930048086626,0.882047221162286,0.942245336193738,-0.214942616778147,2.00776709495991,0.943610887697737
p0032,2.03998575374593,0.925058930041564,0.962447651120518,0.182716118618551,1.57746961179124,0.750696608679631
p0033,4.77909332390637,0.58870195718491,0.917436188743941,-3.32368872026773,3.92840627832532,0.851211552705311
p0034,2.77346673486175,0.861480299818207,0.947634350877501,-1.14717999623394,2.01314936607301,0.780519451529078
p0035,3.58384501704291,0.768706162873272,0.950629624751853,-2.30979123766077,2.95238909407221,0.777582273378827
p0036,2.71573971652495,0.867186596026051,0.960350012051066,-1.44040550260047,2.07164858419965,0.651192652646377
p0037,2.64422571618714,0.874089290980526,0.944083216449627,-0.619115860549863,1.96913020688084,1.00967007497166
p0038,3.05645276529609,0.831770948083343,0.967960459438196,-2.18164433430228,2.49622975731582,0.43278964592929
p0039,2.63624421476018,0.874848257800042,0.949925667273979,-0.895561940074826,1.91621197387936,0.878525170272024
p0040,2.45986523040829,0.891034692672938,0.95103387908739,0.863338113434023,2.13956731796043,0.971032779600839
p0041,1.47427363761116,0.960859910019935,0.980626373460325,-0.0928581741166184,1.00533367231886,0.38668387388006
p0042,2.76382487679841,0.862441743278562,0.939473604569112,-0.727456101835442,2.07073354405733,0.972496361059415
p0043,2.37819182948414,0.898150386394531,0.950215896051486,0.50279612556234,2.01662415196101,0.891013659184495
p0044,4.88485968577617,0.570295593634203,0.940351416514335,-3.75273230339866,4.17578819669334,0.738967707940609
p0045,2.6689307005827,0.871725534101612,0.940616589457662,-0.517626863741735,2.02853168890464,0.96369831490232
p0046,3.12513020882646,0.824125913684882,0.968375242593221,-2.28300727500455,2.56815898392929,0.417468566240737
