"datetime","WindSp_ms"
2007-08-27 20:00:00,1.66764705882353
2007-08-28 20:00:00,2.27777777777778
2007-08-29 20:00:00,2.03888888888889
2007-08-30 20:00:00,2.79930555555556
2007-08-31 20:00:00,4.30625
2007-09-01 20:00:00,3.06111111111111
2007-09-02 20:00:00,4.11458333333333
2007-09-03 20:00:00,4.09166666666667
2007-09-04 20:00:00,2.92083333333333
2007-09-05 20:00:00,2.46875
2007-09-06 20:00:00,3.71041666666667
2007-09-07 20:00:00,4.72638888888889
2007-09-08 20:00:00,2.71736111111111
2007-09-09 20:00:00,2.65972222222222
2007-09-10 20:00:00,2.89375
2007-09-11 20:00:00,5.22430555555556
2007-09-12 20:00:00,2.69652777777778
2007-09-13 20:00:00,3.06875
2007-09-14 20:00:00,4.64097222222222
2007-09-15 20:00:00,3.56875
2007-09-16 20:00:00,1.59166666666667
2007-09-17 20:00:00,1.99652777777778
2007-09-18 20:00:00,1.68333333333333
2007-09-19 20:00:00,2.38125
2007-09-20 20:00:00,1.35138888888889
2007-09-21 20:00:00,2.40555555555556
2007-09-22 20:00:00,4.80763888888889
2007-09-23 20:00:00,4.00069444444444
2007-09-24 20:00:00,3.13402777777778
2007-09-25 20:00:00,4.51041666666667
2007-09-26 20:00:00,1.96944444444444
2007-09-27 20:00:00,3.19930555555556
2007-09-28 20:00:00,4.34722222222222
2007-09-29 20:00:00,2.53472222222222
2007-09-30 20:00:00,3.36736111111111
2007-10-01 20:00:00,2.625
2007-10-02 20:00:00,NA
2007-10-03 20:00:00,NA
2007-10-04 20:00:00,NA
2007-10-05 20:00:00,1.49861111111111
2007-10-06 20:00:00,3.53402777777778
2007-10-07 20:00:00,2.3625
2007-10-08 20:00:00,3.69652777777778
2007-10-09 20:00:00,3.71527777777778
2007-10-10 20:00:00,3.18055555555556
2007-10-11 20:00:00,5.39583333333333
2007-10-12 20:00:00,6.01041666666667
2007-10-13 20:00:00,4.10277777777778
2007-10-14 20:00:00,4.38958333333333
2007-10-15 20:00:00,4.10486111111111
2007-10-16 20:00:00,3.27013888888889
2007-10-17 20:00:00,1.84027777777778
2007-10-18 20:00:00,2.45
2007-10-19 20:00:00,4.18888888888889
2007-10-20 20:00:00,5.47361111111111
2007-10-21 20:00:00,2.79305555555556
2007-10-22 20:00:00,4.71805555555556
2007-10-23 20:00:00,3.67083333333333
2007-10-24 20:00:00,2.34791666666667
2007-10-25 20:00:00,2.50069444444444
2007-10-26 20:00:00,3.20833333333333
2007-10-27 20:00:00,6.51944444444444
2007-10-28 20:00:00,4.22013888888889
2007-10-29 20:00:00,3.84305555555556
2007-10-30 20:00:00,2.58611111111111
2007-10-31 20:00:00,6.12222222222222
2007-11-01 20:00:00,3.64861111111111
2007-11-02 20:00:00,3.82152777777778
2007-11-03 20:00:00,NA
2007-11-04 19:00:00,2.05277777777778
2007-11-05 19:00:00,4.78819444444444
2007-11-06 19:00:00,4.89166666666667
2007-11-07 19:00:00,3.37291666666667
2007-11-08 19:00:00,2.20625
2007-11-09 19:00:00,3.42152777777778
2007-11-10 19:00:00,5.50555555555556
2007-11-11 19:00:00,3.1
2007-11-12 19:00:00,3.55555555555556
2007-11-13 19:00:00,3.34583333333333
2007-11-14 19:00:00,3.29583333333333
2007-11-15 19:00:00,6.71388888888889
2007-11-16 19:00:00,7.27777777777778
2007-11-17 19:00:00,3.59375
2007-11-18 19:00:00,2.99791666666667
2007-11-19 19:00:00,2.90347222222222
2007-11-20 19:00:00,2.19861111111111
2007-11-21 19:00:00,2.91527777777778
2007-11-22 19:00:00,6.17430555555556
2007-11-23 19:00:00,5.60138888888889
2007-11-24 19:00:00,3.96666666666667
2007-11-25 19:00:00,2.33541666666667
2007-11-26 19:00:00,4.60555555555556
2007-11-27 19:00:00,5.05277777777778
2007-11-28 19:00:00,4.24444444444444
2007-11-29 19:00:00,6.95833333333333
2007-11-30 19:00:00,8.10138888888889
2007-12-01 19:00:00,3.99097222222222
2007-12-02 19:00:00,6.64236111111111
2007-12-03 19:00:00,7.44444444444444
2007-12-04 19:00:00,4.13819444444444
2007-12-05 19:00:00,4.83958333333333
2007-12-06 19:00:00,2.96736111111111
2007-12-07 19:00:00,3.71041666666667
2007-12-08 19:00:00,3.01041666666667
2007-12-09 19:00:00,2.16041666666667
2007-12-10 19:00:00,2.71527777777778
2007-12-11 19:00:00,4.73125
2007-12-12 19:00:00,NA
2007-12-13 19:00:00,NA
2007-12-14 19:00:00,NA
2007-12-15 19:00:00,NA
2007-12-16 19:00:00,NA
2007-12-17 19:00:00,NA
2007-12-18 19:00:00,NA
2007-12-19 19:00:00,NA
2007-12-20 19:00:00,3.25902777777778
2007-12-21 19:00:00,9.05486111111111
2007-12-22 19:00:00,2.84583333333333
2007-12-23 19:00:00,7.0125
2007-12-24 19:00:00,7.84375
2007-12-25 19:00:00,2.22013888888889
2007-12-26 19:00:00,2.70694444444444
2007-12-27 19:00:00,1.85416666666667
2007-12-28 19:00:00,3.00694444444444
2007-12-29 19:00:00,4.83194444444444
2007-12-30 19:00:00,NA
2007-12-31 19:00:00,2.70416666666667
2008-01-01 19:00:00,4.65416666666667
2008-01-02 19:00:00,5.53263888888889
2008-01-03 19:00:00,3.21388888888889
2008-01-04 19:00:00,2.59444444444444
2008-01-05 19:00:00,1.82777777777778
2008-01-06 19:00:00,1.7875
2008-01-07 19:00:00,2.41666666666667
2008-01-08 19:00:00,4.50208333333333
2008-01-09 19:00:00,7.29930555555556
2008-01-10 19:00:00,4.79305555555556
2008-01-11 19:00:00,3.77638888888889
2008-01-12 19:00:00,1.58541666666667
2008-01-13 19:00:00,3.38055555555556
2008-01-14 19:00:00,3.08055555555556
2008-01-15 19:00:00,4.87777777777778
2008-01-16 19:00:00,2.47430555555556
2008-01-17 19:00:00,3.46666666666667
2008-01-18 19:00:00,5.13958333333333
2008-01-19 19:00:00,5.32222222222222
2008-01-20 19:00:00,6.93055555555556
2008-01-21 19:00:00,3.74027777777778
2008-01-22 19:00:00,4.95138888888889
2008-01-23 19:00:00,3.41319444444444
2008-01-24 19:00:00,4.60138888888889
2008-01-25 19:00:00,4.02222222222222
2008-01-26 19:00:00,2.19236111111111
2008-01-27 19:00:00,4.12083333333333
2008-01-28 19:00:00,2.79652777777778
2008-01-29 19:00:00,NA
2008-01-30 19:00:00,NA
2008-01-31 19:00:00,NA
2008-02-01 19:00:00,NA
2008-02-02 19:00:00,NA
2008-02-03 19:00:00,1.59166666666667
2008-02-04 19:00:00,3.36180555555556
2008-02-05 19:00:00,2.51597222222222
2008-02-06 19:00:00,3.64166666666667
2008-02-07 19:00:00,2.42708333333333
2008-02-08 19:00:00,2.05138888888889
2008-02-09 19:00:00,3.05138888888889
2008-02-10 19:00:00,9.38611111111111
2008-02-11 19:00:00,4.77083333333333
2008-02-12 19:00:00,NA
2008-02-13 19:00:00,NA
2008-02-14 19:00:00,4.58194444444444
2008-02-15 19:00:00,5.03472222222222
2008-02-16 19:00:00,3.31875
2008-02-17 19:00:00,3.71805555555556
2008-02-18 19:00:00,4.73402777777778
2008-02-19 19:00:00,6.55138888888889
2008-02-20 19:00:00,4.7
2008-02-21 19:00:00,2.20069444444444
2008-02-22 19:00:00,2.89861111111111
2008-02-23 19:00:00,3.87638888888889
2008-02-24 19:00:00,2.97361111111111
2008-02-25 19:00:00,2.35347222222222
2008-02-26 19:00:00,4.30416666666667
2008-02-27 19:00:00,5.67638888888889
2008-02-28 19:00:00,2.91388888888889
2008-02-29 19:00:00,2.98472222222222
2008-03-01 19:00:00,6.71944444444444
2008-03-02 19:00:00,2.88472222222222
2008-03-03 19:00:00,4.29930555555556
2008-03-04 19:00:00,NA
2008-03-05 19:00:00,4.21875
2008-03-06 19:00:00,2.62986111111111
2008-03-07 19:00:00,3.80208333333333
2008-03-08 19:00:00,NA
2008-03-09 20:00:00,5.45069444444444
2008-03-10 20:00:00,3.66041666666667
2008-03-11 20:00:00,2.86041666666667
2008-03-12 20:00:00,4.78819444444444
2008-03-13 20:00:00,1.775
2008-03-14 20:00:00,2.41041666666667
2008-03-15 20:00:00,2.24444444444444
2008-03-16 20:00:00,6.87777777777778
2008-03-17 20:00:00,2.93541666666667
2008-03-18 20:00:00,3.39027777777778
2008-03-19 20:00:00,8.47083333333333
2008-03-20 20:00:00,9.69513888888889
2008-03-21 20:00:00,8.23680555555556
2008-03-22 20:00:00,4.85625
2008-03-23 20:00:00,2.66319444444444
2008-03-24 20:00:00,2.45972222222222
2008-03-25 20:00:00,6.63194444444444
2008-03-26 20:00:00,3.74791666666667
2008-03-27 20:00:00,NA
2008-03-28 20:00:00,4.43472222222222
2008-03-29 20:00:00,3.25138888888889
2008-03-30 20:00:00,1.72361111111111
2008-03-31 20:00:00,4.59444444444444
2008-04-01 20:00:00,9.3875
2008-04-02 20:00:00,6.39027777777778
2008-04-03 20:00:00,3.03541666666667
2008-04-04 20:00:00,2.77013888888889
2008-04-05 20:00:00,2.72291666666667
2008-04-06 20:00:00,5.15347222222222
2008-04-07 20:00:00,2.94027777777778
2008-04-08 20:00:00,1.96944444444444
2008-04-09 20:00:00,4.71666666666667
2008-04-10 20:00:00,2.14027777777778
2008-04-11 20:00:00,2.44652777777778
2008-04-12 20:00:00,4.46388888888889
2008-04-13 20:00:00,4.92152777777778
2008-04-14 20:00:00,2.60486111111111
2008-04-15 20:00:00,1.62777777777778
2008-04-16 20:00:00,0.967361111111111
2008-04-17 20:00:00,1.35902777777778
2008-04-18 20:00:00,1.76944444444444
2008-04-19 20:00:00,2.87847222222222
2008-04-20 20:00:00,1.78819444444444
2008-04-21 20:00:00,1.41041666666667
2008-04-22 20:00:00,2.40625
2008-04-23 20:00:00,4.63541666666667
2008-04-24 20:00:00,2.17916666666667
2008-04-25 20:00:00,3.18819444444444
2008-04-26 20:00:00,2.56666666666667
2008-04-27 20:00:00,4.10625
2008-04-28 20:00:00,3.89861111111111
2008-04-29 20:00:00,4.51597222222222
2008-04-30 20:00:00,2.38819444444444
2008-05-01 20:00:00,2.09652777777778
2008-05-02 20:00:00,3.08263888888889
2008-05-03 20:00:00,3.77638888888889
2008-05-04 20:00:00,2.22152777777778
2008-05-05 20:00:00,1.925
2008-05-06 20:00:00,2.85
2008-05-07 20:00:00,4.16388888888889
2008-05-08 20:00:00,3.03958333333333
2008-05-09 20:00:00,2.85972222222222
2008-05-10 20:00:00,2.29722222222222
2008-05-11 20:00:00,5.20069444444444
2008-05-12 20:00:00,3.03611111111111
2008-05-13 20:00:00,2.33541666666667
2008-05-14 20:00:00,2.78402777777778
2008-05-15 20:00:00,1.72222222222222
2008-05-16 20:00:00,3.45069444444444
2008-05-17 20:00:00,3.84236111111111
2008-05-18 20:00:00,4.75833333333333
2008-05-19 20:00:00,6.20555555555556
2008-05-20 20:00:00,3.39652777777778
2008-05-21 20:00:00,3.57430555555556
2008-05-22 20:00:00,4.52777777777778
2008-05-23 20:00:00,4.42361111111111
2008-05-24 20:00:00,2.61180555555556
2008-05-25 20:00:00,3.67152777777778
2008-05-26 20:00:00,5.39861111111111
2008-05-27 20:00:00,5.79583333333333
2008-05-28 20:00:00,4.84722222222222
2008-05-29 20:00:00,2.55
2008-05-30 20:00:00,2.59027777777778
2008-05-31 20:00:00,3.68055555555556
2008-06-01 20:00:00,3.63819444444444
2008-06-02 20:00:00,2.45
2008-06-03 20:00:00,2.50277777777778
2008-06-04 20:00:00,3.70625
2008-06-05 20:00:00,3.65833333333333
2008-06-06 20:00:00,2.50486111111111
2008-06-07 20:00:00,3.17222222222222
2008-06-08 20:00:00,2.61458333333333
2008-06-09 20:00:00,1.775
2008-06-10 20:00:00,4.37083333333333
2008-06-11 20:00:00,4.175
2008-06-12 20:00:00,2.43888888888889
2008-06-13 20:00:00,2.13472222222222
2008-06-14 20:00:00,2.95069444444444
2008-06-15 20:00:00,3.0625
2008-06-16 20:00:00,3.3
2008-06-17 20:00:00,3.21388888888889
