Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       22   22.0000       18.6656       18.4433       17.7168      0.790409E-01  0.271986E-02  0.627218E-02  -101.714      -10.0968      -35.9526       54.3251       0.00000      -407.054       6.20042      0.505719       5.00000       4.00000       2.99574       0.00000       0.00000       0.00000       0.00000    
       23   23.0000       18.4796       18.3536       17.6545      0.197519      0.679928E-02  0.440965E-02  -234.834      -17.5609      -116.383       322.316       0.00000      -406.017       8.10586      0.512135       5.00000       4.00000       2.98215       0.00000       0.00000       0.00000       0.00000    
       24   24.0000       18.6542       18.5040       17.6998      0.104188      0.358528E-02   0.00000      -207.694      -19.2218      -82.5930       316.582       0.00000      -406.991       8.10587      0.527855       5.00000       4.00000       2.99204       0.00000       0.00000       0.00000       0.00000    
       25   25.0000       18.8818       18.6925       17.6998      0.610608E-01  0.210026E-02   0.00000      -174.661      -12.5068      -56.2452       312.126       0.00000      -408.262       8.01783      0.523807       5.00000       4.00000       2.99204       0.00000       0.00000       0.00000       0.00000    
       26   26.0000       19.2116       18.9319       17.6998      0.841902E-01  0.289393E-02  0.389723E-02  -174.709      -15.6269      -68.6620       250.627       0.00000      -410.109       7.46062      0.522609       5.00000       4.00000       2.99204       0.00000       0.00000       0.00000       0.00000    
       27   27.0000       19.3656       19.0617       17.7321      0.166276      0.571379E-02  0.807815E-02  -215.889      -33.5538      -115.623       150.486       0.00000      -410.974       7.46062      0.525519       5.00000       4.00000       2.99910       0.00000       0.00000       0.00000       0.00000    
       28   28.0000       19.1370       18.9398       17.6821      0.202662      0.696727E-02  0.999661E-02  -226.740      -39.6152      -124.873       41.8623       0.00000      -409.691       8.63765      0.537505       5.00000       4.00000       2.98817       0.00000       0.00000       0.00000       0.00000    
       29   29.0000       18.6510       18.6052       17.6023      0.174230      0.599558E-02  0.739027E-02  -111.664      -8.17309      -53.1860       59.9173       0.00000      -406.973       10.6642      0.570022       5.00000       4.00000       2.97073       0.00000       0.00000       0.00000       0.00000    
       30   30.0000       18.5267       18.5077       17.6369      0.123146      0.423872E-02   0.00000      -71.9060       9.61926      -14.5043       231.088       0.00000      -406.280       11.1960      0.696058       5.00000       4.00000       2.97830       0.00000       0.00000       0.00000       0.00000    
       31   31.0000       19.2103       18.7858       17.6369      0.976072E-01  0.335513E-02   0.00000      -72.8690       4.92455      -12.5627       209.272       0.00000      -410.102       5.53047      0.517627       5.00000       4.00000       2.97830       0.00000       0.00000       0.00000       0.00000    
       32   32.0000       19.6877       19.0234       17.6369      0.753385E-01  0.258723E-02  0.416467E-02  -133.682      -9.70659      -37.1897       241.104       0.00000      -412.787       4.30590      0.516442       5.00000       4.00000       2.97830       0.00000       0.00000       0.00000       0.00000    
       33   33.0000       19.9503       19.2093       17.6681      0.762589E-01  0.261748E-02  0.374768E-02  -157.327      -8.89062      -43.7293       312.743       0.00000      -414.270       4.30590      0.517643       5.00000       4.00000       2.98511       0.00000       0.00000       0.00000       0.00000    
       34   34.0000       20.3308       19.4807       17.7171      0.642856E-01  0.220485E-02  0.324467E-02  -152.788      -3.59264      -47.8128       318.949       0.00000      -416.425       4.30591      0.518561       5.00000       4.00000       2.99580       0.00000       0.00000       0.00000       0.00000    
       35   35.0000       20.7374       19.7712       17.7704      0.555360E-01  0.190322E-02  0.265109E-02  -146.289      -1.10973      -46.6363       317.554       0.00000      -418.738       4.30592      0.519199       5.00000       4.00000       3.00744       0.00000       0.00000       0.00000       0.00000    
       36   36.0000       21.1560       20.0708       17.8259      0.543693E-01  0.186168E-02  0.393273E-02  -127.957      -2.67316      -41.2325       242.567       0.00000      -421.129       4.30593      0.519596       5.00000       4.00000       3.01957       0.00000       0.00000       0.00000       0.00000    
       37   37.0000       21.4375       20.2695       17.8589      0.531203E-01  0.181790E-02  0.532065E-02  -125.414      -8.08232      -44.8047       167.088       0.00000      -422.742       4.30594      0.520413       5.00000       4.00000       3.02679       0.00000       0.00000       0.00000       0.00000    
       38   38.0000       21.5436       20.3382       17.8609      0.603527E-01  0.206497E-02  0.500850E-02  -174.878      -12.2025      -51.8581       299.816       0.00000      -423.351       4.30595      0.521850       5.00000       4.00000       3.02722       0.00000       0.00000       0.00000       0.00000    
       39   39.0000       21.8560       20.5553       17.8914      0.660134E-01  0.225724E-02  0.532982E-02  -185.868      -12.8750      -59.4848       306.782       0.00000      -425.149       4.30596      0.523103       5.00000       4.00000       3.03388       0.00000       0.00000       0.00000       0.00000    
       40   40.0000       22.1606       20.7651       17.9182      0.113119      0.386558E-02  0.631857E-02  -217.667      -16.1526      -91.5817       305.055       0.00000      -426.908       4.30596      0.524463       5.00000       4.00000       3.03974       0.00000       0.00000       0.00000       0.00000    
       41   41.0000       22.3874       20.9152       17.9275      0.138478      0.473004E-02  0.743100E-02  -276.874      -15.3758      -150.000       324.431       0.00000      -428.221       4.30597      0.526301       5.00000       4.00000       3.04177       0.00000       0.00000       0.00000       0.00000    
       42   42.0000       22.4399       20.9944       17.8976      0.112834      0.385370E-02  0.699587E-02  -252.336      -14.0800      -127.275       317.638       0.00000      -428.526       4.59876      0.528772       5.00000       4.00000       3.03524       0.00000       0.00000       0.00000       0.00000    
       43   43.0000       22.6053       21.1052       17.8994      0.880723E-01  0.300699E-02  0.591665E-02  -209.902      -6.37155      -96.6282       315.939       0.00000      -429.486       4.61724      0.531080       5.00000       4.00000       3.03562       0.00000       0.00000       0.00000       0.00000    
       44   44.0000       22.8718       21.2885       17.9202      0.614970E-01  0.209853E-02  0.465711E-02  -169.950      -4.11386      -62.0646       299.820       0.00000      -431.036       4.61725      0.532703       5.00000       4.00000       3.04017       0.00000       0.00000       0.00000       0.00000    
