"datetime","Depth_meter","Water_Temperature_celsius"
"2006-01-01 00:00:00",0,4
"2006-01-01 00:00:00",0.5,4
"2006-01-01 00:00:00",2,4
"2006-01-01 00:00:00",5,4
"2006-01-01 00:00:00",10,4
"2006-01-01 00:00:00",13,4
"2006-01-01 00:00:00",15,4
"2006-01-01 00:00:00",20,4
"2006-01-01 00:00:00",25,4
