Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       22   22.0000       9.22672       9.22672       9.22672      0.308348      0.108066E-01  0.156815E-01  -705.671      -318.341      -203.414       134.427       0.00000      -356.890       33.0000      0.500000       5.00000       4.00000       1.14152       0.00000       0.00000       0.00000       0.00000    
       23   23.0000       8.86991       8.86991       8.86991      0.763527E-01  0.267775E-02  0.120847E-01  -356.806      -151.053      -90.4803       76.8010       0.00000      -355.089       33.0000      0.500000       5.00000       4.00000       1.06359       0.00000       0.00000       0.00000       0.00000    
       24   24.0000       8.69470       8.69470       8.69470      0.122016      0.428065E-02  0.126409E-01  -474.092      -176.072      -102.556       144.222       0.00000      -354.207       33.0000      0.500000       5.00000       4.00000       1.02532       0.00000       0.00000       0.00000       0.00000    
       25   25.0000       8.48843       8.48843       8.48843      0.977211E-01  0.342967E-02  0.120897E-01  -436.036      -161.543      -91.3316       134.369       0.00000      -353.172       33.0000      0.500000       5.00000       4.00000      0.980273       0.00000       0.00000       0.00000       0.00000    
       26   26.0000       8.29977       8.29977       8.29977      0.145640      0.511330E-02  0.113345E-01  -337.237      -135.578      -102.784       75.9132       0.00000      -352.226       33.0000      0.500000       5.00000       4.00000      0.939069       0.00000       0.00000       0.00000       0.00000    
       27   27.0000       8.13628       8.13628       8.13628      0.161035      0.565558E-02  0.957794E-02  -262.803      -81.2054      -86.5275       101.462       0.00000      -351.409       33.0000      0.500000       5.00000       4.00000      0.903363       0.00000       0.00000       0.00000       0.00000    
       28   28.0000       8.03514       8.03514       8.03514      0.133844      0.470155E-02  0.931899E-02  -254.763      -78.9583      -76.0666       102.782       0.00000      -350.903       33.0000      0.500000       5.00000       4.00000      0.881274       0.00000       0.00000       0.00000       0.00000    
       29   29.0000       7.93985       7.93985       7.93985      0.906927E-01  0.318635E-02  0.830124E-02  -151.598      -49.8330      -47.4202       39.9591       0.00000      -350.428       33.0000      0.500000       5.00000       4.00000      0.860463       0.00000       0.00000       0.00000       0.00000    
       30   30.0000       7.86972       7.86972       7.86972      0.281379      0.988715E-02  0.118736E-01  -433.383      -179.714      -147.108       99.8998       0.00000      -350.078       33.0000      0.500000       5.00000       4.00000      0.845146       0.00000       0.00000       0.00000       0.00000    
       31   31.0000       7.66131       7.66131       7.66131      0.139313      0.489714E-02  0.109609E-01  -416.795      -154.188      -101.379       142.406       0.00000      -349.041       33.0000      0.500000       5.00000       4.00000      0.799629       0.00000       0.00000       0.00000       0.00000    
       32   32.0000       7.48976       7.48976       7.48976      0.701443E-01  0.246653E-02  0.899114E-02  -206.680      -81.1116      -57.0569       46.1111       0.00000      -348.189       33.0000      0.500000       5.00000       4.00000      0.762163       0.00000       0.00000       0.00000       0.00000    
       33   33.0000       7.38919       7.38919       7.38919      0.704410E-01  0.247745E-02  0.727115E-02  -130.127      -44.2008      -36.7858       43.5701       0.00000      -347.690       33.0000      0.500000       5.00000       4.00000      0.740199       0.00000       0.00000       0.00000       0.00000    
       34   34.0000       7.33477       7.33477       7.33477      0.643463E-01  0.226333E-02  0.649191E-02  -91.1151      -24.9428      -26.7962       28.3634       0.00000      -347.420       33.0000      0.500000       5.00000       4.00000      0.728314       0.00000       0.00000       0.00000       0.00000    
       35   35.0000       7.29520       7.29520       7.29520      0.164901      0.580070E-02  0.830878E-02  -219.118      -73.3732      -75.6926       87.2684       0.00000      -347.224       33.0000      0.500000       5.00000       4.00000      0.719671       0.00000       0.00000       0.00000       0.00000    
       36   36.0000       7.21256       7.21256       7.21256      0.264833      0.931746E-02  0.979429E-02  -357.628      -125.159      -119.129       135.623       0.00000      -346.815       33.0000      0.500000       5.00000       4.00000      0.701623       0.00000       0.00000       0.00000       0.00000    
       37   37.0000       7.07373       7.07373       7.07373      0.121303      0.426887E-02  0.873207E-02  -321.049      -98.0973      -75.1794       159.453       0.00000      -346.129       33.0000      0.500000       5.00000       4.00000      0.671302       0.00000       0.00000       0.00000       0.00000    
       38   38.0000       6.97257       6.97257       6.97257      0.984930E-01  0.346682E-02  0.729250E-02  -219.495      -61.3640      -52.6850       123.486       0.00000      -345.629       33.0000      0.500000       5.00000       4.00000      0.649210       0.00000       0.00000       0.00000       0.00000    
       39   39.0000       6.91232       6.91232       6.91232      0.201735      0.710162E-02  0.632272E-02  -97.9950      -26.3311      -45.2190       31.7549       0.00000      -345.332       33.0000      0.500000       5.00000       4.00000      0.636051       0.00000       0.00000       0.00000       0.00000    
       40   40.0000       6.87063       6.87063       6.87063      0.334808      0.117871E-01  0.917590E-02  -343.424      -106.958      -130.959       139.998       0.00000      -345.127       33.0000      0.500000       5.00000       4.00000      0.626946       0.00000       0.00000       0.00000       0.00000    
       41   41.0000       6.74343       6.74343       6.74343      0.249125      0.877271E-02  0.102278E-01  -453.877      -171.231      -142.051       157.035       0.00000      -344.500       33.0000      0.500000       5.00000       4.00000      0.599165       0.00000       0.00000       0.00000       0.00000    
       42   42.0000       6.55801       6.55801       6.55801      0.139772      0.492369E-02  0.782976E-02  -173.016      -60.7024      -65.1934       28.0178       0.00000      -343.588       33.0000      0.500000       5.00000       4.00000      0.558670       0.00000       0.00000       0.00000       0.00000    
       43   43.0000       6.46727       6.46727       6.46727      0.277978      0.979389E-02  0.978250E-02  -447.688      -173.050      -139.303       159.437       0.00000      -343.142       33.0000      0.500000       5.00000       4.00000      0.538853       0.00000       0.00000       0.00000       0.00000    
       44   44.0000       6.28725       6.28725       6.28725      0.918781E-01  0.323823E-02  0.660161E-02  -268.880      -67.2869      -54.2619       179.359       0.00000      -342.259       33.0000      0.500000       5.00000       4.00000      0.499535       0.00000       0.00000       0.00000       0.00000    
       45   45.0000       6.23113       6.23113       6.23113      0.141952      0.500361E-02  0.781668E-02  -322.029      -104.729      -83.4196       162.999       0.00000      -341.985       33.0000      0.500000       5.00000       4.00000      0.487279       0.00000       0.00000       0.00000       0.00000    
       46   46.0000       6.13169       6.13169       6.13169      0.159756      0.563225E-02  0.850931E-02  -393.101      -140.086      -101.168       176.399       0.00000      -341.498       33.0000      0.500000       5.00000       4.00000      0.465562       0.00000       0.00000       0.00000       0.00000    
       47   47.0000       5.99632       5.99632       5.99632      0.131032      0.462078E-02  0.755388E-02  -340.371      -111.108      -81.2685       180.921       0.00000      -340.836       33.0000      0.500000       5.00000       4.00000      0.435996       0.00000       0.00000       0.00000       0.00000    
       48   48.0000       5.89665       5.89665       5.89665      0.121367      0.428074E-02  0.671967E-02  -206.957      -77.2656      -62.5155       86.6413       0.00000      -340.350       33.0000      0.500000       5.00000       4.00000      0.414228       0.00000       0.00000       0.00000       0.00000    
       49   49.0000       5.82139       5.82139       5.82139      0.122293      0.431405E-02  0.463400E-02  -197.235      -49.0145      -48.3606       162.440       0.00000      -339.983       33.0000      0.500000       5.00000       4.00000      0.397791       0.00000       0.00000       0.00000       0.00000    
       50   50.0000       5.79945       5.79945       5.79945      0.167906      0.592333E-02  0.579087E-02  -239.449      -64.8756      -73.5804       163.286       0.00000      -339.876       33.0000      0.500000       5.00000       4.00000      0.393000       0.00000       0.00000       0.00000       0.00000    
       51   51.0000       5.75173       5.75173       5.75173      0.791146E-01  0.279124E-02  0.456085E-02  -118.950      -34.7293      -33.6090       80.6801       0.00000      -339.643       33.0000      0.500000       5.00000       4.00000      0.382577       0.00000       0.00000       0.00000       0.00000    
       52   52.0000       5.72763       5.72763       5.72763      0.111551      0.393580E-02  0.402197E-02  -201.903      -45.6592      -47.1763       181.208       0.00000      -339.526       33.0000      0.500000       5.00000       4.00000      0.377315       0.00000       0.00000       0.00000       0.00000    
       53   53.0000       5.71450       5.71450       5.71450      0.280261      0.988858E-02  0.729833E-02  -257.656      -96.5270      -108.021       85.5633       0.00000      -339.462       33.0000      0.500000       5.00000       4.00000      0.374446       0.00000       0.00000       0.00000       0.00000    
       54   54.0000       5.60698       5.60698       5.60698      0.348521      0.122996E-01  0.886305E-02  -514.740      -215.879      -156.386       187.297       0.00000      -338.939       33.0000      0.500000       5.00000       4.00000      0.350965       0.00000       0.00000       0.00000       0.00000    
       55   55.0000       5.40264       5.40264       5.40264      0.126266      0.445775E-02  0.604131E-02  -310.150      -93.7601      -75.9255       197.690       0.00000      -337.946       33.0000      0.500000      0.367129       5.42999     -0.813429E-01   0.00000       0.00000       0.00000       0.00000    
       56   56.0000       5.33259       5.33259       5.33259      0.126061      0.445111E-02  0.523612E-02  -254.694      -70.5253      -68.2242       179.778       0.00000      -337.606       33.0000      0.500000      0.310776       5.45608     -0.433929       0.00000       0.00000       0.00000       0.00000    
       57   57.0000       5.28616       5.28616       5.28616      0.162154      0.572604E-02  0.466643E-02  -152.100      -42.1197      -62.8803       95.4732       0.00000      -337.381       33.0000      0.500000      0.481005       5.37679     -0.205764       0.00000       0.00000       0.00000       0.00000    
       58   58.0000       5.25099       5.25099       5.25099      0.124112      0.438299E-02   0.00000      -179.548      -31.3118      -45.7759       204.014       0.00000      -337.211       33.0000      0.500000      0.473048       5.38043     -0.298810       0.00000       0.00000       0.00000       0.00000    
       59   59.0000       5.26687       5.26643       5.25099      0.836106E-01  0.295260E-02   0.00000      -173.436      -29.5982      -37.0382       196.326       0.00000      -337.288       31.1376      0.500000      0.505850       5.36543     -0.247045       0.00000       0.00000       0.00000       0.00000    
       60   60.0000       5.28322       5.28085       5.25099      0.898326E-01  0.317222E-02   0.00000      -115.405      -20.7707      -34.1066       128.539       0.00000      -337.367       28.1405      0.500000      0.532342       5.35335     -0.209985       0.00000       0.00000       0.00000       0.00000    
       61   61.0000       5.29363       5.28917       5.25099      0.178467      0.630200E-02  0.547707E-02  -152.600      -56.1979      -60.1706       30.0908       0.00000      -337.417       26.0939      0.500000      0.554451       5.34331     -0.181826       0.00000       0.00000       0.00000       0.00000    
       62   62.0000       5.21291       5.21291       5.21291      0.176236      0.622419E-02  0.574495E-02  -192.914      -77.3992      -71.5467       75.6286       0.00000      -337.026       33.0000      0.500000      0.537826       5.35084     -0.280056       0.00000       0.00000       0.00000       0.00000    
       63   63.0000       5.13997       5.13997       5.13997      0.194300      0.686313E-02  0.561766E-02  -270.376      -99.6187      -81.9476       157.720       0.00000      -336.673       33.0000      0.500000      0.502792       5.36675     -0.492535       0.00000       0.00000       0.00000       0.00000    
       64   64.0000       5.07005       5.07005       5.07005      0.130264      0.460184E-02  0.392697E-02  -235.561      -68.7198      -56.1778       201.417       0.00000      -336.335       33.0000      0.500000      0.495847       5.36992     -0.660391       0.00000       0.00000       0.00000       0.00000    
       65   65.0000       5.04918       5.04918       5.04918      0.706914E-01  0.249742E-02   0.00000      -170.119      -34.4373      -30.6854       203.423       0.00000      -336.234       33.0000      0.500000      0.536264       5.35148     -0.615574       0.00000       0.00000       0.00000       0.00000    
       66   66.0000       5.07156       5.07032       5.04918      0.785341E-01  0.277437E-02   0.00000      -125.331      -31.0094      -29.8220       132.366       0.00000      -336.342       29.3517      0.500000      0.584390       5.32962     -0.524040       0.00000       0.00000       0.00000       0.00000    
