Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       53   53.0000       25.1408       17.5674       7.83068      0.640749E-01  0.217647E-02  0.696024E-02  -297.764      -32.0527      -124.163       313.702       0.00000      -444.404       4.28583      0.502816       5.00000       4.00000      0.836620       0.00000       0.00000       0.00000       0.00000    
       54   54.0000       25.1326       17.5768       7.82567      0.684546E-01  0.232528E-02  0.678987E-02  -263.846      -28.4839      -106.472       271.547       0.00000      -444.355       4.35659      0.502975       5.00000       4.00000      0.835525       0.00000       0.00000       0.00000       0.00000    
       55   55.0000       25.0936       17.5811       7.81138      0.119172      0.404838E-02  0.858043E-02  -278.171      -37.8781      -144.712       160.290       0.00000      -444.122       4.48851      0.503127       5.00000       4.00000      0.832406       0.00000       0.00000       0.00000       0.00000    
       56   56.0000       24.4358       17.5071       7.59662      0.118492      0.403065E-02  0.729994E-02  -198.854      -21.4725      -92.7471       157.726       0.00000      -440.217       6.02537      0.503372       5.00000       4.00000      0.785501       0.00000       0.00000       0.00000       0.00000    
       57   57.0000       24.2492       17.4810       7.53714      0.984826E-01  0.335129E-02  0.620884E-02  -256.492      -23.0861      -114.290       275.481       0.00000      -439.114       6.46025      0.503570       5.00000       4.00000      0.772511       0.00000       0.00000       0.00000       0.00000    
       58   58.0000       24.2678       17.4923       7.54274      0.803612E-01  0.273453E-02  0.700318E-02  -247.852      -27.8354      -102.401       237.011       0.00000      -439.224       6.46026      0.503719       5.00000       4.00000      0.773735       0.00000       0.00000       0.00000       0.00000    
       59   59.0000       24.1965       17.4851       7.52013      0.825623E-01  0.280983E-02  0.769942E-02  -254.064      -32.6845      -105.611       216.745       0.00000      -438.803       6.64418      0.503907       5.00000       4.00000      0.768796       0.00000       0.00000       0.00000       0.00000    
       60   60.0000       24.0356       17.4613       7.46936      0.951520E-01  0.323936E-02  0.746862E-02  -286.893      -34.5779      -124.195       270.107       0.00000      -437.854       7.02321      0.504139       5.00000       4.00000      0.757707       0.00000       0.00000       0.00000       0.00000    
       61   61.0000       23.9485       17.4504       7.44198      0.526552E-01  0.179291E-02   0.00000      -241.455      -19.4705      -85.9560       320.912       0.00000      -437.341       7.24272      0.504363       5.00000       4.00000      0.751729       0.00000       0.00000       0.00000       0.00000    
       62   62.0000       24.1059       17.4995       7.44198      0.747637E-01  0.254489E-02   0.00000      -238.028      -17.0353      -85.5515       326.349       0.00000      -438.268       7.06000      0.504350       5.00000       4.00000      0.751729       0.00000       0.00000       0.00000       0.00000    
       63   63.0000       24.3609       17.5541       7.44198      0.140181      0.476916E-02  0.104745E-01  -264.660      -40.7663      -142.300       59.4334       0.00000      -439.774       6.67434      0.504324       5.00000       4.00000      0.751729       0.00000       0.00000       0.00000       0.00000    
       64   64.0000       23.6343       17.4257       7.21043      0.767898E-01  0.261635E-02  0.716291E-02  -134.098      -15.1320      -45.2816       93.0807       0.00000      -435.494       8.28501      0.504749       5.00000       4.00000      0.701158       0.00000       0.00000       0.00000       0.00000    
       65   65.0000       23.5083       17.3997       7.17137      0.871144E-01  0.296888E-02  0.917846E-02  -143.014      -17.3596      -52.3434       28.2638       0.00000      -434.755       8.56452      0.504975       5.00000       4.00000      0.692628       0.00000       0.00000       0.00000       0.00000    
       66   66.0000       23.1875       17.3277       7.07176      0.198661      0.677480E-02  0.961645E-02  -159.945      -23.6197      -69.3309       36.3495       0.00000      -432.877       9.25631      0.505355       5.00000       4.00000      0.670872       0.00000       0.00000       0.00000       0.00000    
       67   67.0000       22.8673       17.2502       6.97304      0.141133      0.481607E-02  0.702181E-02  -247.651      -28.3525      -110.617       237.000       0.00000      -431.009       9.94275      0.505798       5.00000       4.00000      0.649312       0.00000       0.00000       0.00000       0.00000    
