datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
114	0.96679688	-2.0019531	4.8886353	315.39139	4.7959248	268.13275	0
115	0.10449219	1.3574219	6.5216309	171.01982	7.0343547	303.08923	9.7260211e-10
116	1.6367188	3.6416016	13.100305	176.537	11.76385	337.04987	2.7804765e-10
117	2.3808594	2.1982422	10.780878	52.316692	10.589398	341.62671	2.737352e-09
118	2.1689453	-1.7607422	4.2776733	284.12271	4.7805646	280.34888	0
119	1.1689453	0.1015625	2.7799316	245.37166	3.9382834	273.66437	3.0423031e-11
120	-1.1855469	-0.75878906	6.1445251	124.45979	7.3849405	320.42194	1.5608553e-09
121	1.7392578	-1.3681641	5.9103027	237.58632	6.5205099	284.93317	1.9275535e-10
122	1.6044922	-3.2636719	3.5860535	288.08932	3.1526389	256.33615	0
123	0.88769531	-2.0507813	4.957605	206.52896	5.1225398	286.77719	5.4449832e-11
124	1.6142578	-0.13378906	7.7662292	298.77188	6.4555239	278.00214	0
125	2.0810547	0.91992188	12.323297	293.0965	8.7029337	305.30264	0
126	0.86328125	-1.2578125	13.071252	299.73502	8.6754862	317.07721	0
127	1.2246094	1.6230469	13.207971	159.71527	10.39606	337.37753	4.5412171e-09
128	-0.99804688	-2.1923828	10.238428	107.57881	10.206701	346.35959	9.5573244e-09
129	0.41894531	0.50097656	8.3599487	288.23044	7.1367966	282.01959	0
130	-0.29296875	2.0917969	8.7956787	67.148262	9.677664	330.4212	2.3905422e-09
131	-1.0058594	-0.60058594	11.898981	67.976921	13.514281	367.42517	1.0931275e-08
132	-2.0800781	1.0175781	11.925348	104.82632	12.982757	361.58099	4.4086e-09
133	-0.88378906	1.5498047	14.434869	177.0217	13.860847	349.1987	3.9139938e-10
134	-0.28710938	0.38476562	14.886377	112.27534	15.634876	371.59311	2.509049e-09
135	0.1953125	1.4130859	15.727045	112.12225	16.169039	374.87143	4.1304838e-09
136	2.625	-2.0957031	13.502496	277.76254	10.885568	336.52209	7.6631833e-10
137	1.9042969	-1.3710937	10.405267	334.65134	6.2687673	286.95746	0
138	1.3095703	-0.07421875	10.845056	273.83768	7.1796944	300.82233	0
139	-0.23925781	-0.96386719	12.288751	334.10611	8.4370394	301.28622	0
140	-0.20800781	-1.1181641	13.576837	323.26053	9.1213514	306.87158	0
141	0.62695312	-0.24316406	16.695093	314.92484	11.273655	331.4256	0
142	0.026367188	1.5009766	18.382196	272.4108	12.285217	345.69525	0
143	0.24511719	1.3134766	17.87356	189.82159	14.299687	366.37198	8.2102148e-10
144	1.96875	0.890625	19.21203	268.22159	15.544827	360.91293	8.9044852e-10
145	2.1777344	0.58496094	20.598688	265.37616	14.24733	367.41275	7.1581121e-10
146	1.2724609	0.36816406	19.516138	264.67947	14.285176	356.11169	0
147	0.73632812	1.2783203	20.657037	183.70522	19.014535	383.03925	2.3754161e-09
148	1.6201172	1.2695312	20.409082	207.028	18.302511	378.06985	2.928077e-09
149	1.5693359	-1.8378906	18.049524	312.39606	13.346591	354.08359	0
150	2.0224609	-1.1132812	14.704401	321.22141	8.097445	316.49564	0
151	1.296875	-1.7177734	14.319299	340.70331	8.5663244	304.40277	0
152	0.32617188	-0.99414062	15.269891	265.00247	10.173777	332.43375	0
153	0.06640625	0.4765625	17.438684	253.29063	13.982692	357.81619	4.325603e-10
154	0.9375	-0.34472656	18.795251	132.17575	18.728743	390.57166	5.0591631e-09
155	-2.6367188	0.52734375	13.266718	97.140251	12.874722	374.63239	1.057272e-09
156	-1.1103516	2.0146484	12.663019	72.345123	13.962049	377.46912	3.5695718e-09
157	0.578125	2.9511719	20.92074	226.06476	20.322959	393.98093	9.122178e-10
158	2.53125	2.21875	20.756067	172.51852	18.538179	389.76599	5.5000795e-09
159	2.0419922	-0.18457031	15.826501	321.23737	9.2860014	323.77274	0
160	1.7978516	0.5546875	17.546442	298.55057	11.723505	341.00589	0
161	0.53125	-1.0576172	18.641199	317.43954	13.827749	352.48846	0
162	-0.24414062	1.1367188	18.905542	313.87973	14.289288	355.66574	0
163	0.4296875	2.1396484	21.026392	298.5369	16.664841	374.98068	0
164	-0.75195312	2.5390625	21.113245	276.9877	15.738671	378.6123	0
165	1.2099609	1.7167969	19.116296	195.33118	16.610329	389.21951	8.4202323e-10
166	3.4199219	-1.2128906	13.672174	304.61444	8.4697539	324.71497	0
167	0.79101562	-0.098632812	16.477899	342.99951	10.022353	328.14252	0
168	-1.2148437	1.0400391	19.44845	328.23169	12.60414	350.43134	0
169	-0.67382812	1.2705078	18.733209	327.3266	11.248409	338.17303	0
170	0.60253906	1.3710937	19.610468	226.55095	14.984748	365.22546	0
171	1.1806641	0.14746094	21.70202	241.14513	16.508737	380.66626	0
172	0.58789062	-0.0234375	22.752954	247.1275	18.532245	387.55118	0
173	-0.85253906	1.5898437	22.58111	241.28468	19.121511	392.49609	7.3537384e-10
174	-0.54296875	1.9658203	19.528925	147.99585	19.956848	393.78607	8.9651724e-09
175	0.24414062	2.0507813	19.508722	220.7287	19.238188	382.77835	3.1985658e-09
176	-0.28320312	0.79785156	18.321069	177.64998	18.145659	379.49344	4.8655893e-09
177	2.7724609	-0.018554688	16.77749	270.22504	12.460877	349.89896	2.6017697e-10
178	0.84960938	0.53222656	17.392603	309.16873	12.754293	343.10382	0
179	1.6630859	0.32519531	18.526025	301.21902	13.136674	353.67102	0
180	1.5996094	-1.5117187	16.932825	323.16943	11.82181	343.35031	0
181	1.3945312	-0.17382812	16.839655	303.97586	11.264866	335.00934	0
182	0.81933594	1.0136719	17.82113	260.45712	12.018267	350.19537	5.2721039e-11
183	0.24414062	2.2011719	18.79339	219.73488	12.833384	365.34015	1.7942998e-10
184	0.91699219	1.5380859	20.383295	170.34595	19.550499	389.29434	4.9065526e-09
185	3.5664062	-2.4228516	17.705743	257.02679	13.766436	362.05322	1.0575845e-10
186	1.9443359	-3.0048828	13.771021	70.961472	12.638609	371.91098	1.9005368e-10
187	-0.70703125	-2.4628906	15.166711	154.80461	13.927032	374.9538	0
188	0.12304688	-0.36230469	16.36358	279.65796	13.181106	347.15701	0
189	-1.765625	2.1962891	16.495599	158.49556	13.978387	360.81458	1.6631282e-09
190	-0.90527344	0.36328125	16.396783	139.34921	16.596022	382.96835	7.3506556e-09
191	2.0947266	-0.009765625	17.31347	164.66721	15.8128	378.15204	9.3193785e-10
192	1.375	0.37207031	18.223657	290.12674	14.2921	351.26355	0
193	0.092773438	-0.24707031	19.928583	317.2399	14.964284	354.2767	0
194	0.40917969	-0.50488281	21.315424	302.54486	16.822045	369.13641	6.4540994e-11
195	0.99414062	0.22460938	23.11239	279.39902	18.233749	382.7128	0
196	1.1064453	0.90917969	24.207239	300.68311	16.22719	381.00211	0
197	-0.072265625	0.59179688	22.63009	166.99361	21.071821	402.3804	1.1390762e-09
198	-0.092773438	2.4238281	22.811945	229.18794	20.394208	395.66644	4.2237185e-11
199	-0.38574219	2.9765625	21.128748	161.53036	19.396234	389.58777	1.808375e-09
200	0.70898437	0.6875	21.400171	158.88362	21.992463	399.1402	5.4764823e-09
201	1.4091797	0.0048828125	20.445459	334.45447	15.180899	351.02814	0
202	0.81152344	1.5400391	22.46911	296.98227	15.850338	372.33115	0
203	1.1542969	-1.3427734	21.707544	288.33963	16.627726	383.42499	2.1611283e-09
204	0.55273438	-0.66210937	17.953455	244.2755	11.080948	349.89041	0
205	0.53613281	1.1230469	21.674951	255.38248	16.052763	385.67102	0
206	1.1181641	0.99414062	26.789026	274.98792	16.533933	404.89963	0
207	0.29199219	-0.25195312	24.863458	232.14412	22.694324	412.06799	1.4176688e-09
208	-0.21386719	1.0458984	23.708612	224.565	23.988009	411.15195	2.553497e-09
209	-0.047851563	1.1962891	23.203577	183.67004	24.382197	413.60464	2.3787005e-09
210	0.42480469	1.5830078	22.560449	150.35936	23.634942	412.35666	1.386815e-08
211	0.58691406	-1.0419922	20.797754	169.70412	21.418678	401.72885	8.6566391e-09
212	-0.77929688	-0.8828125	18.943811	257.90936	16.69122	365.37573	4.8724458e-10
213	0.56933594	-0.30566406	19.233392	262.01163	15.289365	356.448	0
214	0.53027344	0.69433594	19.609399	252.98988	14.748804	358.16296	1.2160618e-10
215	-0.38183594	1.9941406	19.778345	276.86307	16.057439	361.55524	9.0145212e-11
216	-1.8193359	0.80273438	18.307764	145.45325	16.750799	376.35602	3.5975918e-09
217	-0.41992188	1.1582031	19.258203	232.53625	18.917996	378.69058	6.4500189e-10
218	1.1894531	0.4296875	21.141016	258.81516	18.40591	382.25336	3.0837746e-09
219	0.18652344	0.34863281	18.96795	95.136093	18.966835	392.38846	1.2978577e-08
220	0.359375	-2.1484375	17.628778	183.44168	14.634592	369.10474	2.3517335e-09
221	0.78027344	-1.4746094	16.687311	299.14435	11.418561	330.25354	0
222	0.78320312	-0.24316406	17.236963	293.88901	12.714597	337.51358	0
223	0.76269531	1	18.637537	240.7168	13.457909	359.99985	4.6016631e-10
224	0.65136719	-1.7919922	17.100366	285.741	13.280859	342.84286	2.2764649e-10
225	0.42480469	-0.11035156	16.57644	294.38831	11.893603	330.07333	0
226	0.62597656	2.5898438	18.890955	157.48497	16.611277	370.7955	5.4652446e-10
227	1.5849609	0.390625	19.463342	260.43661	16.84876	373.58475	1.0140457e-09
228	0.36132813	1.2958984	18.064111	124.38816	17.171013	368.61588	9.4345063e-09
229	2.6318359	-0.56347656	15.941644	220.68172	13.905824	353.85794	2.1983878e-09
230	1.578125	1.1181641	14.5711	285.00967	10.362599	326.67804	0
231	1.7578125	0.28613281	17.32757	270.60065	10.841327	341.29651	0
232	1.0292969	-1.5771484	12.544336	287.13144	9.0517197	304.13391	0
233	0.703125	0.68554687	13.661981	278.02472	11.245183	315.65222	0
234	-0.24707031	1.5966797	17.598047	221.65025	15.203341	353.17938	0
235	-1.2529297	0.12109375	17.027795	71.73568	17.711282	384.19138	3.714889e-09
236	-0.61425781	1.4794922	18.043817	130.89461	18.667144	387.1424	4.8702047e-10
237	3.0566406	-1.8779297	12.56283	266.42838	8.924888	325.18198	2.2587183e-09
238	0.32128906	0.703125	11.234125	262.55994	8.2826282	296.29718	0
239	-0.15332031	2.2021484	15.394342	213.90747	11.090692	343.0867	0
240	0.016601562	1.6630859	18.033044	218.79912	16.472366	365.86707	2.8951962e-10
241	0.42675781	1.7724609	20.856958	210.39561	18.725734	380.63638	0
242	0.48242188	1.421875	23.002405	219.73932	20.940769	391.21637	0
243	0.68847656	0.71289062	22.196985	141.56067	16.865414	395.99457	1.6666363e-09
244	-0.75097656	-2.0839844	17.583643	241.55142	14.303828	352.77496	0
245	0.67382812	0.43457031	16.950983	252.30997	14.119491	340.07028	0
246	0.28710938	-0.7734375	18.300256	242.46582	15.286386	354.68286	0
247	-0.97265625	0.38769531	16.862695	165.29225	12.711873	360.56143	0
248	0.96289062	3.4882813	20.078424	179.49979	17.367734	381.86292	0
249	0.96972656	-0.35644531	19.409204	170.38414	15.329267	373.85309	1.2975888e-09
250	-0.75488281	-0.30175781	12.933832	260.43372	7.8897563	301.22629	0
251	-0.28027344	2.0400391	14.354456	151.3838	12.310047	346.57547	0
252	0.70996094	3.3007813	18.444818	142.04845	17.039015	378.46436	2.1414373e-10
253	1.2714844	2.7822266	20.093774	199.34195	18.124857	383.39926	7.5062544e-09
254	1.7714844	-0.94140625	16.347375	249.90692	11.328439	336.66309	3.2553996e-09
255	1.4580078	-0.82275391	14.432489	250.26198	9.892488	319.79514	1.5187479e-09
256	1.1445312	-0.70410156	12.5104	249.79008	8.6120139	302.94131	0
257	1.0566406	0.31933594	12.214716	198.28456	9.6138571	313.79575	0
258	-0.056640625	1.3837891	14.001947	52.438694	12.561148	361.37643	5.7840411e-10
259	0.99023437	0.66796875	17.02984	159.47008	15.11017	367.20236	1.6504811e-10
260	-0.28320312	-1.1992188	14.415552	25.752449	14.916578	375.0069	8.7648623e-09
261	0.98828125	-3.1962891	10.068506	70.466225	10.874744	353.07635	1.245666e-08
262	0.63671875	-1.3837891	7.0845581	239.93558	6.692041	273.29099	0
263	-0.33398438	0.60253906	8.652063	183.96312	7.8716578	297.09949	0
264	-0.51953125	1.5966797	12.743005	201.46063	11.564685	322.0726	0
265	-0.16503906	1.2226562	14.893396	210.33035	13.561077	332.73785	0
266	0.63476562	1.0185547	15.928644	184.15312	14.817981	342.267	0
267	0.80078125	1.5722656	18.827966	162.75789	16.07608	364.53775	3.8198433e-10
268	0.51367188	0.97851562	18.044794	29.772419	18.914585	390.26178	9.5721619e-09
269	2.6425781	-0.38671875	16.146814	92.496162	14.658046	375.93768	5.3389194e-09
270	2.7685547	-2.5976562	6.6291748	222.86443	4.4403836	259.43887	0
271	0.83496094	0.75488281	8.642511	178.36086	7.0423068	281.47687	0
272	0.94140625	0.78808594	11.912134	196.44258	10.030714	308.1994	0
273	1.4414062	1.2382812	13.737207	127.13747	12.062265	342.24194	0
274	2.2177734	-1.0751953	17.399622	160.92673	14.921233	357.93497	0
275	0.01953125	-1.828125	10.111292	170.65924	6.7060065	305.99982	0
276	0.2890625	1.9824219	10.033441	104.1074	9.0046929	323.95883	1.153934e-09
277	0.4140625	-0.49707031	14.751062	104.97293	13.315724	357.51831	8.5102253e-10
278	-0.93066406	-1.4736328	8.313623	197.89798	6.6698415	290.88879	0
279	0.29199219	0.69921875	8.0244995	181.98799	7.9638571	298.58179	0
280	1.0283203	0.72460938	10.73446	179.446	9.8456806	309.92889	0
281	0.29101563	-0.33105469	12.240259	140.91071	11.803784	332.13678	0
282	-0.20605469	-0.28417969	12.850214	72.220993	13.07771	354.12173	0
283	0.30664062	-0.13867187	13.005945	97.651649	13.174868	353.8056	1.9002747e-10
284	0.19238281	-0.14648438	12.394098	139.32222	12.700606	330.95322	0
285	0.11523438	0.91113281	13.347253	141.07294	12.814192	334.28256	0
286	1.1455078	0.41308594	14.286768	49.703083	13.976285	359.35962	1.2787977e-08
287	2.03125	-3.7753906	6.7567078	175.13831	5.0573705	281.29996	0
288	0.79882812	0.79589844	6.1050659	168.38231	6.2461317	283.07037	0
289	1.5214844	1.6103516	9.1725403	34.411514	8.2477958	320.75974	2.9282473e-09
290	4.3095703	-2.9589844	4.5975586	165.22136	4.4203583	284.88147	2.0579082e-10
291	0.08984375	1.3476562	4.6742493	106.67673	5.2266879	291.37396	2.3145918e-10
292	0.05859375	2.3564453	11.506738	17.978214	12.048881	352.5354	7.7766823e-09
293	0.41992188	-0.65527344	11.316339	44.847923	12.322389	345.88339	6.2501382e-10
294	2.0449219	-0.083007812	8.650415	82.007591	9.0132169	325.58762	0
295	0.96289062	0.079101562	7.4348694	59.715443	9.0112439	330.17075	1.5749786e-09
296	1.5458984	-1.4267578	6.4961487	96.090706	8.0383067	311.1124	0
297	0.90332031	0.5703125	5.802179	79.230293	7.1072772	311.48489	0
298	-0.22753906	-0.61425781	5.8796936	101.61698	6.9821913	302.80869	2.9568802e-10
299	0.54785156	0.12109375	4.761499	136.63493	6.608202	284.3425	0
300	-0.73925781	-0.40429688	7.6813293	66.264099	8.8448579	326.20862	1.0145629e-09
301	0.68164062	-0.57910156	8.8664185	19.219782	10.831271	341.62668	1.0402536e-08
302	4.6201172	-1.9316406	3.3131653	143.86163	4.0066297	279.85699	0
303	1.9140625	-1.2080078	0.066308594	144.8513	3.3508745	255.86508	0
304	-0.88378906	0.45019531	-2.1602234	37.457649	3.8206108	280.90381	3.3171206e-09
305	1.2402344	2.2041016	10.103174	34.017353	10.84204	335.01205	1.9042936e-08
306	4.6601562	-0.56152344	-0.77261963	123.12801	2.6517771	249.81856	0
307	1.4658203	0.15625	-5.7785706	90.7286	1.8376551	234.13202	0
308	0.0234375	-1.1601562	-2.9481567	24.526915	4.2892854	292.3136	6.9158444e-09
309	2.4677734	-0.6796875	-4.5771851	129.38945	3.7445555	245.51849	0
310	0.005859375	0.625	-4.1238464	109.51541	3.8746214	247.41249	0
311	-0.15136719	-0.84570312	-4.1607117	122.25346	3.9079416	244.97816	0
312	0.48925781	0.48828125	-4.4448914	119.16	3.8974985	237.90143	0
313	0.58789062	-0.20800781	-2.7996887	111.5556	3.9995571	245.40186	0
314	0.76367188	-0.64550781	-3.6921753	98.893066	3.376989	247.34914	0
315	-1.0947266	-0.11914062	-0.54190674	24.90918	5.0106975	296.95261	5.931394e-09
316	0.70117188	-0.055664062	4.1613403	60.226437	7.7458975	313.91342	3.0999581e-09
317	1.7675781	-0.66210937	-0.43091431	99.752686	4.355541	256.15549	0
318	1.3574219	-0.42871094	-2.4154724	88.252144	3.5863551	244.53706	0
319	2.1708984	-0.53515625	-4.49729	97.511436	2.4296459	228.79465	0
320	2.6416016	-1.3193359	-5.3458618	110.01722	2.3552265	222.82513	0
321	0.095703125	0.74511719	-4.4927429	59.585083	3.1167566	245.5192	1.8153581e-10
322	-0.2734375	-1.0185547	-0.62528076	45.90778	5.5869406	291.23337	2.8079694e-09
323	1.0292969	-2.2041016	-0.41254272	60.133835	5.1952472	281.20844	0
324	2.0019531	-2.5927734	-1.5344299	80.854736	4.15109	261.7923	0
325	1.9052734	-2.4628906	-3.2050537	93.646576	3.1991153	237.88942	0
326	0.87988281	-0.46386719	-2.4665283	93.970688	3.2855527	239.53365	0
327	1.0664062	0.12011719	-2.5468506	99.539574	3.4697874	228.2917	0
328	0.61328125	0.30224609	-2.5644592	96.996407	3.5388732	232.13002	0
329	0.16015625	0.484375	-2.5820984	94.650337	3.6010404	235.96129	0
