"year","rcp","gcm","model","variable","mean","month","yday","value","anom","mean_model","sd_model","var_model","mean_gcm","sd_gcm","var_gcm","mean_rcp","sd_rcp","var_rcp"
2043,"rcp60","IPSL-CM5A-LR","FLake","wtr_30",NA,7.01086956521739,197.5,NA,NA,-0.0211130626823589,1.06995434859251,1.14480230807202,NA,NA,NA,NA,NA,NA
2043,"rcp60","IPSL-CM5A-LR","GLM","wtr_30",8.34078639235771,7.01086956521739,197.5,8.2098249507987,-0.130961441559009,-0.0211130626823589,1.06995434859251,1.14480230807202,-0.119122186474513,0.103556740905207,0.0107239985869082,-0.138417823674691,0.0669139232072917,0.00447747311899133
2043,"rcp60","IPSL-CM5A-LR","GOTM","wtr_30",10.8798147674028,7.01086956521739,197.5,11.3650507045829,0.485235937180058,-0.0211130626823589,1.06995434859251,1.14480230807202,0.533377560375449,0.0553748731989083,0.00306637658179517,0.948076414805587,0.400833605612932,0.160667579388664
2043,"rcp60","IPSL-CM5A-LR","MyLake","wtr_30",9.47959027601325,7.01086956521739,197.5,10.5026729936185,1.02308271760526,-0.0211130626823589,1.06995434859251,1.14480230807202,0.936714170440551,0.29430294046679,0.0866142207673987,1.30295501757359,0.497496844651749,0.247503110438447
2043,"rcp60","IPSL-CM5A-LR","Simstrat","wtr_30",15.8798746076239,7.01086956521739,197.5,14.4180651436681,-1.46180946395574,-0.0211130626823589,1.06995434859251,1.14480230807202,0.315506754341165,1.48289715661879,2.19898397710809,0.578368121856504,3.94553702237437,15.5672623949268
2043,"rcp60","MIROC5","FLake","wtr_30",NA,7.01086956521739,197.5,NA,NA,0.30966046101415,0.563286645021979,0.317291844460116,NA,NA,NA,NA,NA,NA
2043,"rcp60","MIROC5","GLM","wtr_30",8.35114899357104,7.01086956521739,197.5,8.27120937471804,-0.0799396188529985,0.30966046101415,0.563286645021979,0.317291844460116,-0.119122186474513,0.103556740905207,0.0107239985869082,-0.118496913339224,0.0696647404155569,0.00485317605716693
2043,"rcp60","MIROC5","GOTM","wtr_30",10.9996952488914,7.01086956521739,197.5,11.5644443968068,0.564749147915406,0.30966046101415,0.563286645021979,0.317291844460116,0.533377560375449,0.0553748731989083,0.00306637658179517,0.74988792287016,0.362778608879604,0.131608319060621
2043,"rcp60","MIROC5","MyLake","wtr_30",9.14642933291105,7.01086956521739,197.5,10.1258280277252,0.97939869481417,0.30966046101415,0.563286645021979,0.317291844460116,0.936714170440551,0.29430294046679,0.0866142207673987,1.75605487327478,0.753602135025282,0.567916177914663
2043,"rcp60","MIROC5","Simstrat","wtr_30",5.24961528871705,7.01086956521739,197.5,5.02404890889707,-0.22556637981998,0.30966046101415,0.563286645021979,0.317291844460116,0.315506754341165,1.48289715661879,2.19898397710809,0.591651737271987,0.741822685638027,0.550300896927215
2043,"rcp85","GFDL-ESM2M","FLake","wtr_30",NA,7.01086956521739,197.5,NA,NA,0.177167345940816,0.110926822003841,0.0123047598398717,NA,NA,NA,NA,NA,NA
2043,"rcp85","GFDL-ESM2M","GLM","wtr_30",8.32038685817371,7.01086956521739,197.5,8.37479029012763,0.0544034319539226,0.177167345940816,0.110926822003841,0.0123047598398717,-0.1100315866681,0.126802980070537,0.0160789957547691,-0.0354604091305439,0.104890368143389,0.0110019893292557
2043,"rcp85","GFDL-ESM2M","GOTM","wtr_30",10.8424949848301,7.01086956521739,197.5,11.1523811609849,0.309886176154791,0.177167345940816,0.110926822003841,0.0123047598398717,0.906361718331614,0.409092127940932,0.16735636914324,0.304874940696528,0.185793597474094,0.0345192608623656
2043,"rcp85","GFDL-ESM2M","MyLake","wtr_30",9.10790691285448,7.01086956521739,197.5,9.23438322025797,0.12647630740349,0.177167345940816,0.110926822003841,0.0123047598398717,1.25900476589945,1.10632621719959,1.22395769886316,0.28283866820574,0.21202491515595,0.0449545646468877
2043,"rcp85","GFDL-ESM2M","Simstrat","wtr_30",17.1503791401129,7.01086956521739,197.5,17.3682826083639,0.217903468251061,0.177167345940816,0.110926822003841,0.0123047598398717,1.26396738149508,2.68811667530653,7.22597126006105,0.364936043581933,1.5200655400357,2.31059924600402
2043,"rcp85","HADGEM2-ES","FLake","wtr_30",NA,7.01086956521739,197.5,NA,NA,0.057757206961282,0.896674290032827,0.804024782405875,NA,NA,NA,NA,NA,NA
2043,"rcp85","HADGEM2-ES","GLM","wtr_30",8.34257187064199,7.01086956521739,197.5,8.12250268977621,-0.220069180865777,0.057757206961282,0.896674290032827,0.804024782405875,-0.1100315866681,0.126802980070537,0.0160789957547691,-0.22314054255956,0.0309568466398448,0.000958326353882868
