"year","rcp","gcm","model","variable","mean","month","yday","value","anom","mean_model","sd_model","var_model","mean_gcm","sd_gcm","var_gcm","mean_rcp","sd_rcp","var_rcp"
2011,"rcp85","GFDL-ESM2M","GLM","schmidt.stability",357.987458977518,7.01086956521739,197.5,434.822405813848,76.8349468363301,75.7029477761558,26.3759502639858,695.69075232825,66.6574352408512,19.6708465317649,386.942203276247,78.3494876110778,2.37322123296899,5.63217902061488
2011,"rcp85","GFDL-ESM2M","GOTM","schmidt.stability",314.872454512924,7.01086956521739,197.5,383.934738887752,69.0622843748271,75.7029477761558,26.3759502639858,695.69075232825,49.9726680481602,24.1567427178129,583.548218734605,61.9104675704238,7.12617925929532,50.7824308356107
2011,"rcp85","GFDL-ESM2M","MyLake","schmidt.stability",439.6732009102,7.01086956521739,197.5,516.787266958005,77.114066047805,75.7029477761558,26.3759502639858,695.69075232825,48.0339155145161,33.6252438677226,1130.65702516382,79.4911871283452,4.20414179191402,17.674808206518
2011,"rcp85","GFDL-ESM2M","Simstrat","schmidt.stability",129.410934075596,7.01086956521739,197.5,170.237074455327,40.8261403797318,75.7029477761558,26.3759502639858,695.69075232825,22.5914165179067,91.2263673214563,8322.25009466926,72.4539677029232,46.2144857237141,2135.77869070738
2011,"rcp85","HADGEM2-ES","FLake","schmidt.stability",404.953681471687,7.01086956521739,197.5,489.739545070811,84.7858635991243,75.6349631114614,14.7705662449632,218.169627196845,71.8988436464936,35.2904450596075,1245.41551250518,85.0479908740474,24.6391635660451,607.088381234323
2011,"rcp85","HADGEM2-ES","GLM","schmidt.stability",362.082668031845,7.01086956521739,197.5,450.756405163125,88.6737371312794,75.6349631114614,14.7705662449632,218.169627196845,66.6574352408512,19.6708465317649,386.942203276247,65.6126377054529,21.0754866808513,444.17613883474
2011,"rcp85","HADGEM2-ES","GOTM","schmidt.stability",357.45027281927,7.01086956521739,197.5,413.729883488066,56.2796106687961,75.6349631114614,14.7705662449632,218.169627196845,49.9726680481602,24.1567427178129,583.548218734605,46.1180100495085,14.2821825583009,203.980738628636
2011,"rcp85","HADGEM2-ES","MyLake","schmidt.stability",437.618106322887,7.01086956521739,197.5,500.874988227315,63.2568819044275,75.6349631114614,14.7705662449632,218.169627196845,48.0339155145161,33.6252438677226,1130.65702516382,58.9907846748745,14.5203857107462,210.841601188844
2011,"rcp85","HADGEM2-ES","Simstrat","schmidt.stability",527.887714525178,7.01086956521739,197.5,613.066436778858,85.1787222536797,75.6349631114614,14.7705662449632,218.169627196845,22.5914165179067,91.2263673214563,8322.25009466926,70.4299219881789,20.1283752944129,405.151491992733
2011,"rcp85","IPSL-CM5A-LR","FLake","schmidt.stability",434.261832982286,7.01086956521739,197.5,468.55931142455,34.297478442264,-1.28996217967693,64.9328325687928,4216.27274540688,71.8988436464936,35.2904450596075,1245.41551250518,37.9431075795096,43.1737049851276,1863.96880214283
