"year","rcp","gcm","model","variable","mean","month","yday","value","anom","mean_model","sd_model","var_model","mean_gcm","sd_gcm","var_gcm","mean_rcp","sd_rcp","var_rcp"
2087,"rcp60","IPSL-CM5A-LR","FLake","thermo.depth",7.19398988330295,7.5,212.5,7.1367897885006,-0.057200094802353,-0.0762356772884012,0.199421868903169,0.0397690817968328,-0.496791796155587,0.585921586024082,0.343304104968976,-0.057200094802353,NA,NA
2087,"rcp60","IPSL-CM5A-LR","GLM","thermo.depth",13.1369400091983,7.5,212.5,12.9733163635893,-0.163623645608956,-0.0762356772884012,0.199421868903169,0.0397690817968328,-0.15705293281097,0.157923648140201,0.02493987864191,-0.163623645608956,NA,NA
2087,"rcp60","IPSL-CM5A-LR","GOTM","thermo.depth",3.98413044511759,7.5,212.5,4.24628375213683,0.262153307019239,-0.0762356772884012,0.199421868903169,0.0397690817968328,-0.266913668735741,0.360586122273475,0.130022351576222,0.262153307019239,NA,NA
2087,"rcp60","IPSL-CM5A-LR","MyLake","thermo.depth",4.07747306343299,7.5,212.5,3.85879177846796,-0.218681284965032,-0.0762356772884012,0.199421868903169,0.0397690817968328,-0.350866786364423,0.21882955615386,0.0478863746464956,-0.218681284965032,NA,NA
2087,"rcp60","IPSL-CM5A-LR","Simstrat","thermo.depth",4.67435735954674,7.5,212.5,4.47053069146184,-0.203826668084903,-0.0762356772884012,0.199421868903169,0.0397690817968328,-0.138550871018878,0.1143969052831,0.0130866519383506,-0.203826668084903,NA,NA
2087,"rcp60","MIROC5","FLake","thermo.depth",8.23236729992126,7.5,212.5,7.07942301559216,-1.1529442843291,-0.468536637652333,0.409588058675209,0.167762377809327,-0.496791796155587,0.585921586024082,0.343304104968976,-1.1529442843291,NA,NA
2087,"rcp60","MIROC5","GLM","thermo.depth",13.1659096869247,7.5,212.5,12.8661702169216,-0.299739470003035,-0.468536637652333,0.409588058675209,0.167762377809327,-0.15705293281097,0.157923648140201,0.02493987864191,-0.299739470003035,NA,NA
2087,"rcp60","MIROC5","GOTM","thermo.depth",4.24544914253652,7.5,212.5,3.71815655786323,-0.527292584673285,-0.468536637652333,0.409588058675209,0.167762377809327,-0.266913668735741,0.360586122273475,0.130022351576222,-0.527292584673285,NA,NA
2087,"rcp60","MIROC5","MyLake","thermo.depth",4.06377698368166,7.5,212.5,3.82883930947824,-0.234937674203418,-0.468536637652333,0.409588058675209,0.167762377809327,-0.350866786364423,0.21882955615386,0.0478863746464956,-0.234937674203418,NA,NA
2087,"rcp60","MIROC5","Simstrat","thermo.depth",4.23735203525867,7.5,212.5,4.10958286020585,-0.127769175052822,-0.468536637652333,0.409588058675209,0.167762377809327,-0.138550871018878,0.1143969052831,0.0130866519383506,-0.127769175052822,NA,NA
2088,"rcp60","GFDL-ESM2M","FLake","thermo.depth",8.24413386160678,7.5,213.5,8.29501472308903,0.0508808614822432,-0.0608188465413213,0.188182650333672,0.0354127098866052,0.0288226579907696,0.490626900278968,0.240714755277348,0.0508808614822432,NA,NA
2088,"rcp60","GFDL-ESM2M","GLM","thermo.depth",13.1667780940058,7.5,213.5,12.8696905550571,-0.297087538948683,-0.0608188465413213,0.188182650333672,0.0354127098866052,-0.200642622123795,0.0887968408194748,0.00788487893951914,-0.297087538948683,NA,NA
2088,"rcp60","GFDL-ESM2M","GOTM","thermo.depth",4.71784921953327,7.5,213.5,4.52283012934702,-0.195019090186253,-0.0608188465413213,0.188182650333672,0.0354127098866052,0.0596071534396239,0.534610509541641,0.285808396912373,-0.195019090186253,NA,NA
2088,"rcp60","GFDL-ESM2M","MyLake","thermo.depth",4.05166204098054,7.5,213.5,4.01567959545992,-0.0359824455206157,-0.0608188465413213,0.188182650333672,0.0354127098866052,-0.0468776450511095,0.120121159956956,0.0144290930694046,-0.0359824455206157,NA,NA
2088,"rcp60","GFDL-ESM2M","Simstrat","thermo.depth",4.84909234293997,7.5,213.5,5.02220632340668,0.173113980466702,-0.0608188465413213,0.188182650333672,0.0354127098866052,0.0114660711897005,0.122883289596456,0.0151003028620465,0.173113980466702,NA,NA
2088,"rcp60","HadGEM2-ES","FLake","thermo.depth",7.22616937417101,7.5,213.5,7.58966178163974,0.363492407468729,-0.0260792912834136,0.241438118398048,0.0582923650155899,0.0288226579907696,0.490626900278968,0.240714755277348,0.363492407468729,NA,NA
2088,"rcp60","HadGEM2-ES","GLM","thermo.depth",13.1802194749068,7.5,213.5,13.0669794336132,-0.113240041293528,-0.0260792912834136,0.241438118398048,0.0582923650155899,-0.200642622123795,0.0887968408194748,0.00788487893951914,-0.113240041293528,NA,NA
2088,"rcp60","HadGEM2-ES","GOTM","thermo.depth",4.01701942047603,7.5,213.5,3.72309188571433,-0.293927534761697,-0.0260792912834136,0.241438118398048,0.0582923650155899,0.0596071534396239,0.534610509541641,0.285808396912373,-0.293927534761697,NA,NA
2088,"rcp60","HadGEM2-ES","MyLake","thermo.depth",4.07996462403779,7.5,213.5,4.06368149311233,-0.0162831309254647,-0.0260792912834136,0.241438118398048,0.0582923650155899,-0.0468776450511095,0.120121159956956,0.0144290930694046,-0.0162831309254647,NA,NA
2088,"rcp60","HadGEM2-ES","Simstrat","thermo.depth",4.37791044167025,7.5,213.5,4.30747228476514,-0.0704381569051072,-0.0260792912834136,0.241438118398048,0.0582923650155899,0.0114660711897005,0.122883289596456,0.0151003028620465,-0.0704381569051072,NA,NA
2088,"rcp60","IPSL-CM5A-LR","FLake","thermo.depth",7.19398988330295,7.5,213.5,7.56695523656557,0.372965353262621,0.133209416415816,0.474289515256718,0.224950544282453,0.0288226579907696,0.490626900278968,0.240714755277348,0.372965353262621,NA,NA
2088,"rcp60","IPSL-CM5A-LR","GLM","thermo.depth",13.1369400091983,7.5,213.5,12.8830564490624,-0.253883560135903,0.133209416415816,0.474289515256718,0.224950544282453,-0.200642622123795,0.0887968408194748,0.00788487893951914,-0.253883560135903,NA,NA
2088,"rcp60","IPSL-CM5A-LR","GOTM","thermo.depth",3.98413044511759,7.5,213.5,4.83907870381211,0.854948258694513,0.133209416415816,0.474289515256718,0.224950544282453,0.0596071534396239,0.534610509541641,0.285808396912373,0.854948258694513,NA,NA
2088,"rcp60","IPSL-CM5A-LR","MyLake","thermo.depth",4.07747306343299,7.5,213.5,3.86602453579493,-0.211448527638056,0.133209416415816,0.474289515256718,0.224950544282453,-0.0468776450511095,0.120121159956956,0.0144290930694046,-0.211448527638056,NA,NA
2088,"rcp60","IPSL-CM5A-LR","Simstrat","thermo.depth",4.67435735954674,7.5,213.5,4.57782291744264,-0.0965344421040978,0.133209416415816,0.474289515256718,0.224950544282453,0.0114660711897005,0.122883289596456,0.0151003028620465,-0.0965344421040978,NA,NA
