Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       22   22.0000       2.98425       2.98425       2.98425      0.409187      0.145131E-01   0.00000      -445.027      -219.662      -116.232       92.6784       0.00000      -326.362       11.5500      0.500000      0.938430       12.8364      -11.4644       0.00000       0.00000       0.00000       0.00000    
       23   23.0000       2.37707       2.37707       2.37707      0.312288      0.110892E-01   0.00000      -495.152      -248.914      -110.316       110.915       0.00000      -323.501       11.5500      0.500000      0.946981       12.8085      -12.0288       0.00000       0.00000       0.00000       0.00000    
       24   24.0000       1.71410       1.71410       1.71410      0.226251      0.804423E-02   0.00000      -413.296      -194.785      -88.3075       113.152       0.00000      -320.398       11.5500      0.500000      0.953798       12.7862      -12.6764       0.00000       0.00000       0.00000       0.00000    
       25   25.0000       1.20206       1.20206       1.20206      0.184971      0.658298E-02   0.00000      -357.646      -158.356      -72.5172       115.621       0.00000      -318.018       11.5500      0.500000      0.970724       12.7311      -12.9694       0.00000       0.00000       0.00000       0.00000    
       26   26.0000      0.794059      0.794059      0.794059      0.166831      0.594203E-02   0.00000      -313.493      -129.453      -61.6594       118.286       0.00000      -316.130       11.5500      0.500000      0.993312       12.6577      -13.0423       0.00000       0.00000       0.00000       0.00000    
       27   27.0000      0.469569      0.469569      0.469569      0.104114      0.371055E-02   0.00000      -228.875      -74.7978      -38.0204       118.181       0.00000      -314.635       11.5500      0.500000       1.01960       12.5725      -12.9623       0.00000       0.00000       0.00000       0.00000    
       28   28.0000      0.294475      0.295460      0.469569      0.346303E-01  0.123461E-02   0.00000      -141.955      -42.2742      -26.7137       83.9895       0.00000      -313.830       11.4200      0.500000       1.06233       12.4344      -12.2991       0.00000       0.00000       0.00000       0.00000    
       29   29.0000      0.337084E-01  0.214096      0.469569      0.193385      0.689784E-02   0.00000      -96.5246      -37.4738      -38.1748       37.9411       0.00000      -312.635       1.98971      0.500000       1.10266       12.3048      -11.7208       0.00000       0.00000       0.00000       0.00000    
       30   30.0000      0.341474E-01  0.130617      0.439833      0.258271      0.921226E-02  0.314201E-02  -27.1768       29.3466      -11.2461       104.622       0.00000      -312.637       6.15788      0.509356       1.13921       12.1880      -11.2614       0.00000       0.00000       0.00000       0.00000    
       31   31.0000      0.274704      0.288573      0.513063      0.897244E-01  0.319891E-02   0.00000      -96.7541      -17.1723      -23.5551       87.5019       0.00000      -313.740       10.3283      0.550112       1.18012       12.0579      -10.6828       0.00000       0.00000       0.00000       0.00000    
       32   32.0000      0.240890      0.291091      0.513063      0.148959      0.531111E-02  0.210488E-02  -69.5869       9.33515      -14.0951       123.472       0.00000      -313.584       7.28931      0.500000       1.21474       11.9483      -10.2798       0.00000       0.00000       0.00000       0.00000    
       33   33.0000      0.387153      0.405330      0.562834      0.718343E-01  0.256053E-02   0.00000      -131.247      -10.6066      -19.6608       144.317       0.00000      -314.256       9.26939      0.523999       1.25107       11.8339      -9.83804       0.00000       0.00000       0.00000       0.00000    
       34   34.0000      0.419297      0.446081      0.562834      0.143155      0.510243E-02   0.00000      -222.883      -55.1933      -49.4988       147.229       0.00000      -314.404       7.29084      0.506024       1.28274       11.7346      -9.51059       0.00000       0.00000       0.00000       0.00000    
       35   35.0000      0.294867      0.328224      0.521687      0.101830      0.363035E-02   0.00000      -60.5452      -18.1024      -21.9667       36.1527       0.00000      -313.832       8.38708      0.537037       1.31050       11.6480      -9.27123       0.00000       0.00000       0.00000       0.00000    
       36   36.0000      0.254594      0.301280      0.521687      0.261618      0.932771E-02   0.00000      -194.563      -42.1442      -55.2505       142.928       0.00000      -313.647       7.65075      0.517749       1.34016       11.5558      -8.99089       0.00000       0.00000       0.00000       0.00000    
