datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
71	-0.65939409	6.0427341	7.0753113	110.65736	8.1115932	303.29047	1.1054926e-09
72	3.3627045	4.7181964	10.807336	86.852783	10.067769	314.99316	9.0591517e-09
73	4.8307486	-0.15560946	2.1466919	142.51694	5.2586271	277.65393	1.7660428e-10
74	5.1509824	-1.9600745	-2.3643555	125.1109	3.3877905	267.76968	1.2778834e-10
75	4.6985731	-2.0329232	-0.2951416	191.26736	4.2580788	245.63641	1.3785309e-10
76	1.9719824	-0.40335494	0.240625	145.9144	4.4487624	272.06989	0
77	-0.41434053	-0.12429576	2.6941162	103.16895	5.4474937	290.48102	1.9175117e-10
78	-5.099123	0.76693261	3.8748718	41.790154	7.0854511	300.56046	1.5953815e-09
79	-6.9693456	1.1878146	6.9833923	42.192299	9.125658	311.03622	1.0088226e-08
80	1.7037449	-0.92132115	8.4647461	126.49778	9.1406607	308.07901	1.068354e-09
81	3.6621957	-3.1085989	3.7906128	133.41704	6.6766329	298.31851	7.5907534e-10
82	-0.20631632	-3.4450779	1.9105469	186.0722	5.5190728	276.94614	3.4178822e-10
83	-2.5365694	2.7561369	3.1183716	34.735992	6.6923967	300.37155	3.6135625e-09
84	1.8364276	-0.43843523	8.3195129	112.28962	9.8258513	319.2124	1.1727077e-09
85	4.6038227	-2.1371884	3.8739258	149.72156	6.4392888	291.36755	7.7404108e-10
86	4.491333	-2.4241486	-0.2927002	162.19789	4.2575094	269.6431	2.045035e-10
87	3.3339353	-2.0270405	1.62005	239.73993	5.0257161	248.8815	0
88	0.97560966	0.22724678	4.3211304	94.369186	5.8828711	302.7171	1.2828526e-10
89	-1.2544628	-1.4543194	4.8225952	134.66173	6.682174	301.40335	3.3674568e-10
90	0.57458395	-3.0982256	5.491571	116.07957	6.4996858	307.51544	0
91	-0.7314198	-0.66388452	6.7955566	138.22191	6.2951957	308.90219	0
92	-2.6617641	1.9582003	6.9578491	255.73196	6.5498947	263.19022	0
93	-2.3542402	2.405072	7.7253967	178.62294	6.6944703	290.70703	0
94	-8.0487747	3.7640846	7.3155457	31.435318	8.0926193	316.00363	9.5484114e-09
95	-2.8384087	4.1410046	12.418634	143.84105	11.514288	335.47269	6.1339755e-09
96	2.9888589	0.5454815	8.4263855	121.74835	8.2630628	321.98376	1.6174315e-10
97	4.0308881	-1.03442	2.7767273	168.34798	5.9305853	301.88522	3.02669e-10
98	3.2518616	-0.023773048	1.2447754	161.41499	5.0726195	293.02771	1.4577634e-10
99	0.86627978	-1.4647263	2.0815369	213.43805	4.8463696	288.96823	1.2229437e-10
100	3.8911734	-5.3302269	2.9110962	232.53975	5.054384	285.00916	0
101	6.7439437	-0.36979526	4.9360596	256.34109	5.6099078	285.48016	0
102	3.2014835	1.5857767	7.886438	233.57054	6.2843417	299.19229	3.1293229e-10
103	0.8544054	-0.26759905	10.03338	185.50186	7.4517508	305.59448	0
104	-1.1496459	-3.6314948	10.065973	50.021198	9.7917758	335.64496	7.2105892e-10
105	0.21914387	-4.8134012	8.4761597	72.445877	10.113933	336.11365	1.4997943e-10
106	0.28406638	-4.8123312	10.335291	35.190838	11.495474	343.69235	6.7809566e-09
107	2.5031726	0.38269147	9.7697693	62.34499	10.723777	341.39096	4.098563e-09
108	0.88145095	2.1403248	6.7856079	127.17474	8.1635901	330.19519	1.1442429e-09
109	0.64143795	-3.5117686	8.6366211	154.23602	9.0227411	328.50693	7.4323543e-10
110	-0.85753149	-4.6602855	4.3902832	180.69012	6.5234566	314.97604	3.3028205e-10
111	-0.94235098	-2.5235884	4.0753723	136.46986	4.9919569	312.95154	0
112	0.44650233	-0.47040978	5.9194885	213.20573	5.5465202	307.13138	1.4514711e-10
113	1.0752268	1.0951135	8.1145569	240.21652	5.9696151	308.87466	7.1558048e-11
114	-3.673553	-0.94010943	8.3668457	187.22281	7.2002994	295.16037	2.8206127e-10
115	-2.9107406	-9.3236856	6.6261536	41.931633	8.4090349	333.35431	8.3666734e-09
116	-0.62387514	-8.2662354	4.8787781	74.919304	7.5079328	325.29764	4.7615701e-09
117	-0.095497683	-3.6563272	7.0839478	244.97533	7.1334486	302.94989	3.137528e-10
118	0.39197463	-1.3674672	9.159967	220.20975	7.4020462	305.18674	3.6208705e-10
119	1.1691458	0.31270203	10.369226	262.01382	8.1668399	301.28134	1.1609239e-09
120	0.11252079	-0.58338147	12.995508	241.86185	9.4114435	324.39832	7.1956553e-10
121	-0.37408257	0.7476173	14.201196	273.26935	10.045027	307.6712	0
122	-2.7078817	2.1704068	13.761469	48.422356	13.308459	341.51071	1.0435831e-08
123	-1.2224649	-1.7201283	11.07818	76.213127	12.238326	346.33682	1.5677935e-09
124	1.9458967	-1.3609127	10.546808	281.5239	8.4594814	288.9234	4.2050226e-10
125	1.9522299	-1.2494432	11.434595	275.7742	8.0873832	311.88107	7.5191194e-10
126	-1.3661075	-0.8243978	11.520227	246.17444	8.0280019	305.11237	0
127	-5.8427968	-1.6767151	9.6278625	107.07333	8.6532958	327.09268	3.5967453e-10
128	-6.5577302	-3.7145872	7.365686	34.947746	8.9045919	335.56036	1.022875e-08
129	-2.1074576	-2.6301689	6.9681335	40.623386	9.7214955	339.47601	1.0353383e-08
130	1.103639	-2.5309472	7.8025452	188.73021	8.7361257	328.13058	9.7442209e-10
131	1.3026112	0.61179471	10.537256	256.57147	9.6354505	313.32639	1.7009291e-09
132	2.4182637	1.2791965	11.995477	269.21655	10.235447	305.84402	4.7395702e-10
133	2.4683638	1.2849749	13.454279	243.35231	12.015345	323.79123	3.3096473e-09
134	3.983741	-0.40293431	11.443018	166.4716	9.7003371	320.79608	2.4353077e-10
135	3.9975252	-2.600678	8.5071045	344.15799	6.8197788	284.44302	3.4525565e-11
136	4.7804523	-1.6366904	6.4383179	350.93082	4.9207147	261.08798	0
137	5.0951467	-0.649369	8.5868164	301.97025	5.5066946	275.08795	0
138	4.0227385	-2.8230147	10.106683	242.89948	7.7637545	304.47894	3.976605e-11
139	3.0212913	-2.185921	12.322687	287.2804	8.3285358	301.12457	0
140	4.892312	-0.15119796	17.235437	239.97157	8.6928411	333.86945	0
141	3.7695801	-3.5134976	11.71087	361.52731	5.770864	285.55466	0
142	4.8450403	-2.4213748	9.4598022	339.18771	4.6404736	271.76154	0
143	3.3927691	-2.633189	10.808313	338.10062	5.3643453	295.07956	0
144	2.3674188	-0.51344603	13.173975	272.23318	6.7746984	297.7388	0
145	1.5005687	2.5161839	14.225854	40.950153	10.754288	355.58948	2.8427588e-09
146	1.9933882	-3.78266	13.830103	251.93503	12.697175	343.50803	1.2873164e-09
147	4.2311106	-0.50186116	17.080957	323.50278	10.130939	310.33801	0
148	4.5499716	0.58912861	21.214594	322.75177	9.4646157	320.13821	0
149	3.4422786	2.4893334	22.229883	269.9588	10.625954	335.32678	0
150	2.5360603	4.6273556	22.549524	222.89107	13.129597	356.81778	5.4039736e-11
151	2.7944465	-1.0151318	19.131464	195.49478	15.368708	367.77017	3.9196011e-09
152	1.154344	-1.7856573	15.965997	330.18741	9.4553613	307.75537	0
153	2.3560495	-0.95440358	18.099451	327.41702	9.3713679	313.85266	0
154	-1.3438225	-1.6633199	17.732416	328.33246	9.2156478	317.21616	0
155	-2.2820921	3.5703409	17.189935	232.10991	10.231757	333.41354	0
156	-3.2036893	0.46309084	13.175775	41.663685	12.587822	362.9859	7.3865764e-09
157	1.1113313	-1.9444462	14.961023	312.80856	13.507945	333.86285	7.7231596e-12
158	3.5276904	2.5521586	20.107416	238.17862	16.58702	370.89716	2.3527543e-09
159	8.0581217	-1.4346145	12.446161	110.62658	10.392328	354.25937	3.2693098e-10
160	7.4875798	-2.3148904	14.407861	296.67068	8.9979622	333.30768	0
161	4.6029	-2.4688895	16.362695	309.16772	9.2446478	320.14563	0
162	2.6811986	-3.0628753	16.289148	300.0015	10.538019	341.66815	0
163	3.6892796	-0.15698104	21.050958	183.86975	11.996534	371.34531	0
164	3.0612655	-1.598243	21.267145	272.23462	12.357342	366.91147	0
165	2.546849	-3.5323231	17.585809	333.75241	8.7162326	321.55713	0
166	4.6876278	0.39628816	19.915613	190.89381	10.983702	361.3649	0
167	4.7139168	1.3251319	20.064081	151.27325	18.33495	394.0184	7.8250735e-09
168	0.36455643	-3.0075901	13.538934	333.54498	10.873022	326.21756	4.5957847e-11
169	-2.9142067	1.9766705	15.187769	112.93254	12.906123	356.10806	3.3922155e-10
170	-1.6765136	5.9544392	19.253046	137.52698	20.538489	403.60788	1.9619454e-09
171	0.30245909	7.2645435	21.123132	199.33276	21.371295	391.43646	4.201747e-09
172	0.98508888	2.4464862	19.252527	170.1727	21.022493	395.26047	7.7175494e-09
173	-1.6911812	1.1056401	18.160455	72.002525	20.168462	398.51602	9.4283848e-09
174	0.49949846	3.9151037	17.230585	34.899082	19.226031	398.17825	9.5714701e-09
175	2.2278552	-0.52586663	17.297815	231.75407	18.662486	366.97879	6.2796207e-09
176	1.2129139	-0.58285987	18.267664	306.69308	18.156443	352.70001	8.0041588e-11
177	2.4589264	1.7819065	21.531183	307.05191	19.090908	363.5654	0
178	3.1615131	0.89226282	23.538171	306.66602	18.391319	367.65744	0
179	4.0977068	1.3505511	24.605554	305.76303	17.746259	371.17825	0
180	3.850035	-0.14914183	25.693201	283.93521	18.943434	388.34552	0
181	5.1238427	-0.16885044	27.118555	284.02621	20.209411	392.81238	0
182	4.0780277	-0.033545304	26.606012	283.75903	20.606805	398.86975	0
183	3.3431122	0.95909095	26.124536	277.39389	19.935105	399.52991	0
184	2.5588961	0.22904965	26.149805	226.18393	21.202985	409.65875	6.3078547e-10
185	-2.4100738	-3.167825	23.058679	238.64413	20.030307	394.9437	6.1572875e-10
186	-2.9901483	1.1182994	21.152124	294.51355	16.80673	359.33792	0
187	-1.5814887	3.1793027	21.181909	69.181625	22.360082	412.20883	2.3371319e-09
188	1.4523329	-0.55962431	24.288751	257.41418	26.082846	408.39441	2.431166e-09
189	-2.3139927	-1.2576175	24.709436	252.76228	21.563049	395.88638	0
190	-3.8488491	2.3782473	20.851587	93.371155	20.875615	397.70648	2.5022841e-09
191	-1.3012518	0.78782004	20.245905	159.68396	22.946304	409.2955	4.2899519e-09
192	-0.11163488	1.0832902	22.322473	190.35052	23.479859	396.79361	2.1973804e-09
193	2.6629531	1.6470184	22.391748	196.26913	24.321732	402.41525	7.1962853e-09
194	0.75045639	-0.81722248	19.373712	265.5162	17.970256	356.16641	4.6775252e-10
195	1.9282786	0.3233864	21.511285	267.44888	18.526793	379.41696	6.0873757e-10
196	3.3970926	-1.5873446	21.292627	301.35117	14.913509	355.99561	0
197	3.1689942	1.1694115	22.277704	194.97461	16.843785	378.71106	8.3456462e-10
198	1.6708359	0.59427667	20.940088	131.11035	22.968211	416.36978	7.6783914e-09
199	2.7762759	-0.1449651	23.399286	269.63776	23.686384	396.8721	4.7574288e-10
200	4.2526593	-1.0376372	24.857233	266.54865	22.925228	413.55396	9.3967909e-10
201	0.97674793	-3.3459411	19.58703	302.86734	14.069222	347.72858	0
202	-1.3335035	2.4219058	20.02926	52.410217	14.460783	394.03937	4.9653571e-10
203	1.7605354	5.4486532	22.3966	213.56763	23.110145	412.49387	4.2503977e-09
204	1.3905822	-1.819943	21.767969	250.14186	20.817223	405.09482	8.4653016e-10
205	-0.99354798	2.9017143	23.237756	155.01108	21.015442	406.70407	1.0714508e-09
206	2.2565818	-3.4061532	22.463892	277.90634	19.710903	394.01785	6.6216232e-10
207	-2.093564	-0.77159458	20.531641	299.2384	15.208986	353.63901	0
208	-0.27762055	3.1689422	21.519556	270.49423	14.33819	355.97067	0
209	3.1808169	4.0923529	23.91012	240.75804	19.45237	401.59317	5.4318855e-10
210	4.0164294	2.9656599	25.793359	257.05054	23.637219	410.98969	1.2095899e-09
211	5.106214	0.75287712	24.405847	208.37257	22.560099	408.15491	2.2471991e-09
212	3.3750749	-3.1992531	19.881921	292.7934	15.110601	348.46683	0
213	4.5953903	0.15861797	22.201532	234.84607	16.859002	369.06424	0
214	4.3399835	0.074147493	24.403436	175.65456	19.623017	401.40872	2.0451383e-10
215	2.8499475	-0.56203651	24.047052	203.9308	21.542969	408.05087	1.1253933e-09
216	1.3714237	-3.1707654	22.2828	286.99954	16.506756	367.60449	0
217	1.8372883	-4.3711753	16.568781	280.75745	11.148059	326.00204	0
218	1.7076458	-2.7340021	16.390527	287.25058	11.394272	325.49692	0
219	0.97879386	3.2277079	17.750757	23.794863	14.421672	373.64801	3.7564623e-09
220	3.8998046	2.1520803	21.976801	244.13408	20.456588	398.29874	3.5004367e-10
221	3.2121928	-3.3405502	18.999323	283.40039	15.285056	344.01184	0
222	1.4302548	0.78100526	20.345636	255.90147	15.45652	351.27472	0
223	3.3019717	2.5740402	22.038965	179.07278	19.253161	394.42239	3.0518216e-09
224	3.6018119	-4.5212293	14.929132	286.90506	11.540379	313.90326	0
225	3.1083591	-0.054230522	17.111444	273.83081	11.98582	325.24344	0
226	2.3597729	3.2198997	20.951746	147.04924	13.953885	373.82718	0
227	0.79983228	1.5256989	21.684808	192.80858	17.153879	384.99649	3.2503878e-10
228	-1.5337132	2.3545506	21.193414	230.7459	19.518416	379.11575	1.6155874e-09
229	-1.8711339	2.8667469	20.4414	261.32761	18.409022	366.01971	0
230	-1.3368661	2.5000124	20.574152	266.39087	17.557635	358.67917	0
231	-0.24546345	1.0445716	21.881799	167.85036	18.088451	375.34317	0
232	-0.85861111	-1.8139105	19.347681	26.802357	18.020138	398.77356	2.0505625e-09
233	-2.0740447	-2.1290815	16.759668	171.3279	16.092612	368.62497	4.7527169e-10
234	-1.3341219	-0.57245922	17.537958	265.57367	14.44284	337.41101	0
235	2.2497015	0.66532969	20.986871	263.15695	14.554283	346.0351	0
236	2.6305702	0.22705407	23.083398	259.83017	15.0157	358.63638	0
237	1.7332594	0.40323603	24.178094	266.72015	15.098734	360.88654	0
238	0.58762747	1.9658269	24.932458	267.20255	15.208164	360.74252	0
239	1.5743351	3.5296195	23.834222	264.34872	15.590796	357.74084	0
240	3.3595507	4.2249017	23.114374	111.27116	18.261375	384.34534	1.0207427e-09
241	2.0083497	0.28737703	21.88418	222.80293	20.391581	378.45798	6.2930152e-10
242	2.892833	1.1859522	22.234277	159.79245	16.563315	372.64655	0
243	2.1305912	-0.22498354	19.827173	184.74701	14.24481	366.41785	2.0055232e-10
244	3.9461744	-1.60033	16.340784	244.76584	10.764228	336.29309	2.0042952e-10
245	3.8741536	-1.7438097	13.209375	258.25308	8.7809498	312.35574	0
246	1.6546999	-0.19489641	14.205743	258.55145	8.418921	309.34778	0
247	1.1729909	3.6290388	18.443323	252.28018	10.220851	327.92471	0
248	0.64922243	2.5217543	19.896906	208.51758	11.758559	343.94751	0
249	-0.91418326	-0.50770754	20.225702	253.23663	13.420298	338.9267	0
250	-3.4551368	1.2137853	18.768365	248.58131	12.291145	335.12903	0
251	-2.849551	3.7171991	16.593683	104.95401	13.903447	353.14047	3.4692349e-10
252	1.5133404	4.1716795	19.597864	167.32106	19.275335	393.50204	2.4249304e-09
253	2.9754937	-2.1090007	19.165613	209.04755	16.756033	365.21835	0
254	-2.9328523	-0.26686507	17.04577	74.062027	14.23996	376.43317	2.3833887e-10
255	-2.6806989	2.1455874	15.556512	16.630636	16.478512	389.87796	1.9462766e-08
256	3.6599951	-5.3338022	10.94964	244.21452	10.066581	302.25156	0
257	1.0875995	-1.6154782	8.6133362	175.37334	8.4457501	304.5311	0
258	0.30126458	3.6759329	11.498254	27.273035	11.772017	357.94226	4.6856843e-09
259	2.5541253	0.58264035	14.399835	188.52556	14.547481	355.97366	2.884484e-09
260	4.2476778	-1.7192481	12.487421	147.44147	12.381298	336.38306	3.9275062e-10
261	-0.26587909	-0.96120483	12.285242	188.03807	11.903269	320.7377	2.1535453e-10
262	-7.9315462	0.25919768	11.852045	20.470942	12.912593	365.77991	1.3855535e-08
263	-3.5783732	3.6795175	14.39068	149.00708	14.650824	362.36707	8.8702272e-09
264	1.3207285	4.2861972	13.39953	97.232643	13.589703	355.32803	1.7422215e-09
265	4.9676089	-0.51319909	12.258997	189.42303	11.702629	327.47818	2.0294302e-10
266	3.204324	-1.2227995	10.058099	195.05165	9.7089929	298.02914	6.6796444e-10
267	4.9757915	-2.2986822	6.9996582	143.7476	7.9281586	295.66803	2.4107324e-10
268	2.2938843	0.32021269	7.9442688	85.610641	8.8779565	335.76007	4.9287807e-09
269	5.9937205	-1.0975237	11.957025	130.28192	12.432003	349.41553	2.4157871e-09
270	5.4365897	-2.469588	7.9305969	130.0519	8.8029154	309.98297	4.1425259e-10
271	3.6438339	-2.0955703	6.5351807	110.36216	8.292603	305.88605	5.5015448e-10
272	1.5669414	-3.4653208	5.8145691	165.76921	7.8138992	284.93884	4.882373e-10
273	0.12644587	0.57563239	5.3616272	92.985146	7.1572217	307.94833	0
274	2.2091672	5.2570863	9.6125427	25.228802	10.79615	349.86115	5.6968826e-09
275	4.1379294	-1.5765823	7.4050842	171.86557	8.0265733	299.96494	0
276	4.1479468	-1.9539053	5.3578735	185.16881	6.7264676	282.73886	0
277	2.2533176	-1.7689835	3.9091125	188.51456	6.102058	276.72928	0
278	-1.9541206	1.3157481	6.7091309	15.648383	8.6094328	337.39285	1.1378784e-08
279	3.5170767	1.8857439	14.940088	84.204819	15.209753	365.84024	2.4919542e-09
280	-0.73989022	-4.6308141	8.1612793	59.424389	9.8131134	343.43387	0
281	-1.3376516	-4.5262971	3.1719604	57.288158	6.6100924	325.43768	0
282	1.3811562	-3.4993422	3.0244995	146.10007	6.3179497	306.88824	5.3375944e-10
283	0.74001181	-1.6298388	3.4878784	161.72878	5.4187879	294.02823	0
284	1.4224869	3.8366067	7.3988586	35.10767	8.5752797	333.81058	8.9213609e-10
285	1.9500295	2.693121	10.802484	17.554253	12.11803	353.66867	7.5787702e-09
286	1.198979	0.89183807	13.96676	61.096809	14.876571	364.76233	2.2796817e-09
287	0.85670042	3.0318735	15.432336	87.80265	15.551543	361.15158	3.9852743e-10
288	0.19739103	6.5066152	16.035089	40.265835	15.901707	367.39209	4.1234443e-09
289	1.6108525	-0.0093766497	14.111414	38.003502	14.482824	361.39832	1.0810132e-08
290	-0.2865445	-4.3191133	7.5422913	14.912551	9.5947742	340.42682	1.3091615e-08
291	-0.32558483	-5.3033161	5.5888	50.689247	8.0759239	328.2171	2.1616505e-09
292	-1.8584434	-5.1879678	5.5949341	83.562698	7.5435264	321.68655	0
293	-0.77331489	-3.9586031	5.6538635	42.580753	8.1726001	333.23334	0
294	-1.3502654	-1.4942102	5.6242004	34.370747	8.5687219	333.2366	4.6883186e-10
295	0.44600075	0.41521224	8.5005737	118.98737	9.7963393	318.04633	2.6874771e-09
296	2.4326155	-2.061506	5.3125549	104.34618	7.3961582	294.59955	0
297	0.46568027	-1.5453017	3.6454102	139.78607	6.1499077	280.20636	0
298	-0.9544552	-2.3139246	4.7160278	71.752579	6.8828345	304.62366	0
299	-0.092072815	-4.9914732	4.6238647	120.59985	6.5839368	302.2623	0
300	-0.15664683	0.3203398	1.35177	89.882996	5.045341	289.32669	0
301	1.3098999	5.0158072	8.5273376	70.704422	9.6584927	328.66025	1.329965e-09
302	5.5352116	-0.95611036	4.2739197	73.321899	6.9943363	311.75522	6.3446081e-10
303	1.3599133	1.0421629	0.12005005	49.781975	4.9671887	298.76404	1.5998911e-09
304	3.0598414	1.7847853	6.6718384	58.523121	7.6881591	329.40787	2.4679204e-09
305	-0.74120867	1.0705843	5.7039734	30.38294	7.6806898	324.02335	5.267324e-09
306	2.3581188	-6.5250769	2.9647461	76.404633	6.5840951	316.44922	3.9579775e-09
307	4.1631236	-3.8289857	-0.53269043	127.63626	4.3540433	278.42908	5.0615699e-10
308	1.73327	-2.1190543	-1.3573059	77.676842	3.6310034	298.57236	0
309	0.79889441	3.8445079	2.9705444	46.010124	6.2356636	317.32477	4.0647736e-10
310	2.6785102	5.1671786	10.018915	41.138062	10.268759	338.50555	0
311	5.3260207	3.2230361	13.48623	53.712429	12.398912	340.3877	9.2097639e-10
312	3.7950423	-3.4683952	4.8823486	74.115608	6.4660655	289.91132	0
313	-2.4757602	0.42089087	0.60720215	20.334501	5.4347266	303.41327	5.4439509e-09
314	4.6092124	4.2431026	9.9264771	62.474236	9.831695	330.08154	3.2005807e-09
315	7.1630111	-1.6147306	0.61394653	60.431725	4.5021862	290.95306	0
316	2.7240214	-3.5036855	-2.0784668	100.51635	3.1322768	272.53613	0
317	-2.0151618	-4.4718771	-2.6568665	113.92489	2.457987	239.36182	0
318	-2.6110632	-6.8266211	-1.899115	29.407236	3.1762293	280.59097	2.3454283e-09
319	2.0473437	-5.9788761	-1.4119934	16.327202	5.5099244	305.77771	1.4645073e-08
320	7.8128972	-1.3954264	-0.24152222	83.492203	4.9348718	289.14682	0
321	2.67765	-1.0791081	0.89333496	43.379333	5.0692049	305.06955	0
322	0.33188108	2.7635591	3.9375854	13.546769	7.3368051	315.02353	5.0610121e-09
323	3.6775601	1.3271312	7.4382263	30.141327	9.1557089	327.04382	1.4889309e-09
324	3.3553984	-1.4851981	1.2364441	50.289471	5.2041635	299.14746	0
325	3.633774	-0.47910157	1.1429688	47.702335	5.7935483	291.99265	2.1184689e-09
326	5.2098618	-2.9999352	-1.9620728	66.920547	3.8727685	271.23407	0
