par_id,rmse,nse,r,bias,mae,nmae
p0001,1.87158618588082,0.862408110390883,0.955335774130679,0.801959609091385,1.45274611612003,0.125023542559112
p0002,2.10565575846445,0.825840199836537,0.954928200826479,1.10311154861235,1.66665253836834,0.136705281445346
p0003,2.59593635875338,0.735295542032099,0.871016894348441,-0.0700802036147911,1.97856042056124,0.152077494639999
p0004,2.01716699619447,0.840170522126874,0.924547449355561,-0.0290311613282854,1.56571042465631,0.128225176968394
p0005,2.78678664081433,0.694943268361645,0.921487035351455,0.753359391586859,2.16193245305081,0.162564836472773
p0006,2.11075157912257,0.824996224280234,0.916801597299067,-0.0859740404027836,1.66594843525069,0.134635042690519
p0007,2.29224826849061,0.793606279548526,0.91865072175101,1.1253782546103,1.67776760522188,0.147036515031373
p0008,3.2252238620378,0.59140513758331,0.798308640888455,-0.512202254510502,2.5220617515349,0.186947705823805
p0009,2.36236899080048,0.780785821862013,0.917621572593473,1.21872850955789,1.69371185088506,0.149784180194612
p0010,1.65110272487393,0.892916794965765,0.945563252283377,0.143575510855504,1.28911980389133,0.108514372908192
p0011,NA,NA,NA,NA,NA,NA
p0012,3.30780640102494,0.570212936113444,0.808175175589647,-0.839595979086509,2.48774726523547,0.176978947702051
p0013,2.17160195376831,0.814760491311873,0.909188394567912,0.424527105660263,1.60633653345732,0.129416926136922
p0014,1.88864399144784,0.859888631272161,0.929482801052432,-0.0566799515092578,1.46281434180413,0.117775789273698
p0015,2.34731123467421,0.783571460981949,0.925305839610673,1.35896836592041,1.71925282105132,0.15447819340297
p0016,3.5029883338039,0.517996096983654,0.747490902438518,-0.21655223590493,2.90316998159006,0.225162038003926
p0017,1.96737993534354,0.84796287494744,0.959042016289113,0.987347765974683,1.5989098612258,0.134483055239597
p0018,1.77164885510175,0.87670982505477,0.946137428513432,0.685334333616629,1.32868339637503,0.117444892084912
p0019,2.4471316221777,0.764772641770402,0.886382765677589,0.147996349905555,1.87626209046596,0.149246235284678
p0020,2.08822917080157,0.828710993893894,0.914198115622901,-0.0109269425062845,1.56736537121667,0.121152220460175
p0021,2.87712131393316,0.674845685064643,0.840577366179111,0.782249930251676,2.31112767952503,0.198441644358756
p0022,2.050299406684,0.83487693359548,0.957268545357406,0.962246267879701,1.63456505456849,0.135375729854175
p0023,2.15960882651969,0.816800889522597,0.954937489501799,1.00946111084841,1.76883488834396,0.141260563138137
p0024,1.89398021445301,0.859095764274356,0.935954792099213,0.354165055671202,1.46380276686002,0.12678178432221
p0025,2.44565470405741,0.765056489772617,0.903299486202704,1.13655152716847,1.79179500449047,0.156312217229364
p0026,2.03676225031968,0.837050194202029,0.954045543322186,0.957709313412244,1.60837202127828,0.135199480466153
p0027,2.64073207131741,0.72608119215309,0.863068343371416,0.101217445632369,2.1088603580324,0.165887051069755
