par_id,rmse,nse,r,bias,mae,nmae
p0001,3.88723389385775,0.737591414963425,0.932977793007853,-2.69075621174956,2.9704746960106,0.37493208948641
p0002,4.99976838593153,0.565893322689377,0.885776423895969,2.71107747404146,4.40447785226606,1.28688019786001
p0003,2.89940262471635,0.854013146132817,0.933315996037066,0.479263982942722,2.03842971406112,0.434532231189871
p0004,3.44305106671588,0.794134475974979,0.948027246172461,-2.44730867104565,2.56468556292642,0.31724034498884
p0005,4.21973034814686,0.690781056198532,0.929689940822943,2.7763529316651,3.73058162290233,1.10402960196446
p0006,2.70335365300734,0.873088077914798,0.943390565493244,-0.818963565083848,1.56273380594248,0.27884742125718
p0007,4.40861239597197,0.662479210116587,0.9397685063247,-3.5017901943351,3.61535739850779,0.400562338400154
p0008,3.10400867797336,0.832682045207754,0.928536643017134,0.869645602405344,2.35551834274651,0.572086652129058
p0009,4.75218059952402,0.607822595610394,0.928761678434762,-3.77541886195822,3.87026367753379,0.408204867793152
p0010,4.25669371754646,0.685340028682788,0.919244234771552,-2.96897299888633,3.26570318230581,0.394247712232536
p0011,4.75469916061649,0.607406793025435,0.92485439910837,3.36506979399765,4.26755375259154,1.2994890041695
p0012,3.35466553881126,0.804568237568267,0.934062240076864,1.37511370267094,2.75719547181239,0.571645595275465
p0013,5.06469557367844,0.554545463580223,0.905958459647313,3.38112614010049,4.54677013121456,1.38504698550928
p0014,3.55606014324535,0.780398709014904,0.933225148622732,-2.2649602883158,2.59900028447948,0.358149855740261
p0015,3.44457188397,0.793952571623027,0.919765157773188,0.918826968845508,2.69587803724382,0.530593431589091
p0016,3.11698080985735,0.831280627771319,0.949871321082361,-2.01925356617019,2.23609875955269,0.317295213417427
p0017,2.55400556007126,0.886723356851567,0.944887337978905,-0.165272731573274,1.67486633634978,0.361137543309496
p0018,5.14547355389164,0.540222838630482,0.921417330031321,-4.17009741806774,4.22572133706162,0.42930623878388
p0019,2.94224153422613,0.849667341490582,0.926843757622344,-0.201818487976196,1.85110956906022,0.397139248974344
p0020,2.96018296622345,0.847828330868198,0.938463085150401,0.51441594905886,2.13887244775807,0.325758859457132
p0021,2.7232172331123,0.871216190603409,0.94403133676905,0.69635694227413,2.00425382727997,0.464358081977565
p0022,3.11736149259798,0.831239413224863,0.934034579979678,0.592201956958393,2.30133987061795,0.335412739302614
p0023,3.97402847570938,0.725742417673837,0.899085541061133,1.01373089715431,3.19585378878678,0.616487908150582
p0024,2.43386669024145,0.897129638062521,0.958180870931165,-1.05583643117093,1.5029073088801,0.265526432652577
p0025,2.7824561129739,0.865552311525783,0.944879048116596,-1.22816542867273,1.69614770366331,0.272617827711111
p0026,4.39851383362339,0.664023719197162,0.921387469117034,2.80642543433987,3.91076232924068,1.14425629716666
p0027,2.81619314600488,0.862272213361871,0.941318514025713,0.755543474996189,2.1115297454078,0.492457925806149
p0028,5.07689969968017,0.552396101158599,0.91399987190822,-3.95172137059475,4.07525370027386,0.424619142084375
p0029,3.45320889367554,0.792917978733867,0.95125774030619,-2.53799689381502,2.61806077832977,0.332232829718655
p0030,4.71854980901268,0.613353768631467,0.885930905786906,2.22471269889933,4.0750570322721,1.07358083991787
p0031,4.33442825934057,0.67374262906884,0.915302266621023,-3.02987352919496,3.30562404680777,0.409702694319103
p0032,2.9777085619145,0.846021149493208,0.92657348251749,-0.565896242306198,1.64926100899629,0.297210975444012
p0033,2.55340087624639,0.886776989033368,0.94583455335544,0.302145563409439,1.76395835916418,0.429377466547277
p0034,2.46750106125176,0.894266796634165,0.947356746186724,-0.329110226236935,1.49776200259889,0.325042121772435
p0035,5.75797154774456,0.424247645163679,0.891428559234286,-4.48905128246129,4.63686968460825,0.468348662055046
p0036,2.55027940827695,0.887053644360538,0.947854551481,-0.40107201527501,1.54243517754693,0.285372136798287
p0037,2.96768424910148,0.847056129256064,0.949037966372975,-1.75621409209683,1.99235559747692,0.283139396794231
p0038,2.69382743094557,0.873980940006233,0.945252718472882,-0.903037105256139,1.52956970012393,0.2564769905073
p0039,3.52955053188792,0.783660659321816,0.925755726264179,1.08116162357583,2.76238525521166,0.415464400970771
p0040,2.55490903362524,0.886643199975896,0.947883990726021,-0.812833713077996,1.6279959081027,0.326711644735292
p0041,3.07420359635563,0.835879834435619,0.950166970897221,-1.94548278708341,2.04874152486409,0.285870893006631
p0042,2.63201359743445,0.879697971319215,0.943313218129272,0.0638671744004745,1.78418224157176,0.358716376796634
p0043,3.70579755610122,0.761515545519326,0.914819628667934,1.13791233802063,2.94350370819009,0.528670956439407
p0044,3.14893326524064,0.827803782482961,0.942885708058994,-1.86444783780524,2.22384357841596,0.326107728854731
p0045,4.63457737115686,0.626993012519694,0.930655076332558,3.32323991560103,4.14242766263564,1.23205522070171
p0046,2.48953685130086,0.892369882990563,0.952991629925921,-0.84798574804522,1.45441783377652,0.261226973246636
p0047,2.58545928388555,0.883916070834049,0.945944238170629,-0.383118702573124,1.57817952354874,0.297978290484008
p0048,4.35990561390656,0.669895937738866,0.919373240155969,-3.13859593806025,3.34293553674401,0.404886718667478
p0049,4.27877422964005,0.682067125405265,0.925212658179764,2.38300500395054,3.69620876614258,0.668816915988795
p0050,3.49421318593522,0.787970890017113,0.916452725715064,0.632720149188119,2.59785438666769,0.377906076962579
p0051,3.5269748802726,0.783976286740374,0.911238406842487,0.486616433064937,2.60801812213306,0.390100394042295
p0052,4.32425124184511,0.675272901941745,0.91985964124862,-3.04615555470136,3.34024829214737,0.391393031789015
p0053,2.88150009692175,0.855810388764732,0.95053244333223,-1.65618576362533,1.97608111912601,0.300233852519126
p0054,3.6204129531015,0.772378692376106,0.939237539164213,1.81021845645289,3.00259185217944,0.481796948340224
p0055,3.68059680139261,0.764748076767425,0.950846848174081,-2.82416026267229,2.90363996040583,0.358168041956383
